id,status_code,status_label
guil1236,1,not endangered
sanj1284,3,shifting
lapa1249,2,threatened
xana1235,2,threatened
sant1451,2,threatened
xada1235,3,shifting
sant1452,2,threatened
sier1250,2,threatened
sout3005,2,threatened
aloa1235,1,not endangered
yare1249,2,threatened
yate1242,1,not endangered
rinc1236,3,shifting
cajo1238,1,not endangered
zoog1238,2,threatened
taba1268,2,threatened
yala1267,1,not endangered
yatz1235,2,threatened
atta1243,1,not endangered
mudu1239,1,not endangered
talu1238,2,threatened
sout3129,2,threatened
mili1235,2,threatened
farn1234,1,not endangered
aluo1235,3,shifting
sich1238,1,not endangered
axiy1235,2,threatened
azhe1235,1,not endangered
alop1235,2,threatened
phol1237,2,threatened
phuz1235,2,threatened
phup1239,2,threatened
alug1235,1,not endangered
phup1237,2,threatened
phuk1235,2,threatened
hlep1236,2,threatened
anip1235,2,threatened
labo1243,2,threatened
lagh1245,3,shifting
akha1245,1,not endangered
chep1243,3,shifting
muda1235,3,shifting
tsum1240,3,shifting
mugo1238,1,not endangered
lowa1242,3,shifting
jire1238,3,shifting
dolp1239,3,shifting
tich1238,1,not endangered
tsek1238,2,threatened
dzon1239,2,threatened
luna1243,2,threatened
laya1253,2,threatened
cent2041,1,not endangered
gbol1235,1,not endangered
cuma1241,6,extinct
krik1239,3,shifting
krah1246,3,shifting
jora1240,6,extinct
siri1273,5,nearly extinct
yuqu1240,3,shifting
para1311,1,not endangered
chir1286,3,shifting
tapi1253,3,shifting
east2555,2,threatened
kari1317,4,moribund
tenh1241,3,shifting
urap1239,3,shifting
tifa1245,3,shifting
alii1240,1,not endangered
ngba1287,1,not endangered
gula1265,1,not endangered
fani1244,3,shifting
kase1253,1,not endangered
phui1238,1,not endangered
siti1241,4,moribund
winy1241,1,not endangered
buli1254,1,not endangered
konn1242,2,threatened
laal1241,1,not endangered
buam1238,1,not endangered
cwib1235,1,not endangered
waka1275,1,not endangered
yend1241,1,not endangered
samb1305,1,not endangered
gimm1241,2,threatened
gimn1238,2,threatened
koma1266,2,threatened
vere1252,1,not endangered
momj1237,1,not endangered
nort3260,1,not endangered
ndun1249,2,threatened
mbaa1245,1,not endangered
band1348,1,not endangered
gund1247,1,not endangered
lima1246,3,shifting
gban1258,2,threatened
mayo1261,1,not endangered
bang1345,1,not endangered
togo1252,6,extinct
indr1247,4,moribund
ndog1248,1,not endangered
sang1328,1,not endangered
rive1257,1,not endangered
baou1238,1,not endangered
sehw1238,1,not endangered
anuf1239,1,not endangered
ahan1243,1,not endangered
nkam1239,1,not endangered
nkon1248,1,not endangered
domp1238,4,moribund
gonj1241,1,not endangered
efut1241,3,shifting
lart1238,1,not endangered
eden1244,1,not endangered
edei1245,1,not endangered
edei1244,1,not endangered
edei1246,1,not endangered
mani1294,1,not endangered
ifee1241,1,not endangered
rogo1238,1,not endangered
basa1280,6,extinct
bass1259,6,extinct
kiza1239,1,not endangered
bina1270,3,shifting
kinu1239,1,not endangered
kura1249,1,not endangered
gbir1241,1,not endangered
kono1264,3,shifting
shen1251,5,nearly extinct
lere1241,6,extinct
oroo1241,1,not endangered
ebug1241,3,shifting
enwa1245,2,threatened
udaa1238,3,shifting
anaa1238,2,threatened
ider1238,1,not endangered
ekii1241,1,not endangered
nkar1238,3,shifting
nkuk1238,2,threatened
lubi1238,1,not endangered
legb1242,1,not endangered
umon1238,1,not endangered
agwa1247,1,not endangered
kohu1244,1,not endangered
kuke1242,1,not endangered
uzek1238,1,not endangered
kami1258,3,shifting
gupa1248,1,not endangered
juku1254,1,not endangered
jibu1239,1,not endangered
hone1235,4,moribund
jiba1237,3,shifting
kwan1276,5,nearly extinct
njan1240,5,nearly extinct
bung1259,6,extinct
dzod1238,1,not endangered
limb1268,1,not endangered
yamb1251,1,not endangered
mbee1250,2,threatened
aton1242,2,threatened
menk1238,2,threatened
meta1238,1,not endangered
ngam1267,2,threatened
ngie1242,1,not endangered
ngos1238,1,not endangered
njen1238,1,not endangered
mund1327,1,not endangered
bamu1256,1,not endangered
wush1238,1,not endangered
bada1258,1,not endangered
jara1263,1,not endangered
dugu1249,3,shifting
keme1240,1,not endangered
noon1243,1,not endangered
evan1238,2,threatened
lwal1238,1,not endangered
luna1244,1,not endangered
binj1249,1,not endangered
song1303,1,not endangered
zula1235,1,not endangered
mbow1246,3,shifting
luya1241,1,not endangered
nzad1234,2,threatened
soli1239,1,not endangered
kund1255,1,not endangered
tumb1250,1,not endangered
tong1321,1,not endangered
takw1238,1,not endangered
mare1260,1,not endangered
makh1264,1,not endangered
makh1265,1,not endangered
makh1260,1,not endangered
makh1266,1,not endangered
makh1261,1,not endangered
makh1262,1,not endangered
koti1238,1,not endangered
nath1238,3,shifting
vend1245,1,not endangered
kwam1250,2,threatened
buyu1239,1,not endangered
bemb1255,3,shifting
ikum1241,1,not endangered
taab1238,1,not endangered
bwil1245,1,not endangered
embu1241,1,not endangered
sumb1240,1,not endangered
gung1250,1,not endangered
nyak1260,1,not endangered
ndal1241,1,not endangered
mbun1248,2,threatened
ndwe1234,2,threatened
bomw1238,1,not endangered
mban1268,2,threatened
eton1253,1,not endangered
fang1246,1,not endangered
bulu1251,1,not endangered
dimb1238,3,shifting
beng1282,4,moribund
bata1285,2,threatened
maho1248,3,shifting
kota1274,2,threatened
osam1235,2,threatened
sigh1238,3,shifting
nkon1247,2,threatened
ejam1238,2,threatened
kera1248,1,not endangered
kuwa1246,3,shifting
scot1245,3,shifting
manx1243,6,extinct
corn1251,6,extinct
istr1245,3,shifting
apul1237,4,moribund
yeva1238,6,extinct
mode1248,1,not endangered
roma1240,5,nearly extinct
pont1253,3,shifting
capp1239,3,shifting
torw1241,2,threatened
kala1373,3,shifting
indu1241,2,threatened
tira1253,6,extinct
savi1242,1,not endangered
kohi1248,1,not endangered
usho1238,3,shifting
dogr1250,1,not endangered
kang1280,1,not endangered
pang1282,3,shifting
cham1307,1,not endangered
gadd1242,1,not endangered
bhat1263,1,not endangered
bila1253,1,not endangered
west2386,1,not endangered
khet1238,1,not endangered
goan1235,1,not endangered
garh1243,2,threatened
kuma1273,2,threatened
nepa1254,1,not endangered
juml1238,1,not endangered
doty1234,1,not endangered
chha1249,1,not endangered
powa1246,2,threatened
pali1273,6,extinct
doma1258,4,moribund
doma1260,4,moribund
paly1238,1,not endangered
rath1243,1,not endangered
rajp1235,1,not endangered
adiw1235,1,not endangered
vasa1239,1,not endangered
noir1238,1,not endangered
naha1261,3,shifting
paur1238,1,not endangered
bhil1253,1,not endangered
rath1242,1,not endangered
oriy1255,1,not endangered
bodo1266,1,not endangered
kupi1238,2,threatened
samb1325,1,not endangered
adiv1239,1,not endangered
reli1238,2,threatened
goza1238,3,shifting
kirm1248,2,threatened
diml1238,2,threatened
gura1251,2,threatened
rudb1238,3,shifting
gila1241,1,not endangered
shah1253,1,not endangered
maza1291,1,not endangered
garm1244,4,moribund
farv1234,3,shifting
khun1255,2,threatened
gazi1243,3,shifting
jude1268,3,shifting
afta1234,3,shifting
sout2640,2,threatened
cent1972,1,not endangered
nort2641,1,not endangered
west2368,1,not endangered
jass1238,6,extinct
jude1256,2,threatened
musl1236,4,moribund
west2369,1,not endangered
jude1257,6,extinct
nort2645,1,not endangered
bart1238,2,threatened
oros1238,2,threatened
khuf1238,2,threatened
rush1239,2,threatened
luxe1241,2,threatened
riog1239,3,shifting
lowe1388,2,threatened
wymy1235,4,moribund
east2295,1,not endangered
vlaa1240,2,threatened
javi1237,6,extinct
petj1238,5,nearly extinct
dutc1256,1,not endangered
hind1273,4,moribund
schi1234,5,nearly extinct
scot1243,2,threatened
zeem1242,6,extinct
nucl1693,6,extinct
dans1239,2,threatened
zaks1239,3,shifting
sigi1234,3,shifting
boto1248,3,shifting
buli1260,3,shifting
polc1243,2,threatened
zang1255,3,shifting
tala1295,3,shifting
jiby1234,2,threatened
koen1239,3,shifting
pyap1239,2,threatened
piya1245,1,not endangered
pero1241,1,not endangered
nucl1696,2,threatened
gala1264,4,moribund
dira1242,1,not endangered
buss1239,3,shifting
east2652,1,not endangered
tunn1238,2,threatened
daba1260,2,threatened
jiid1238,2,threatened
bais1246,3,shifting
garr1259,2,threatened
awee1242,3,shifting
uzbe1248,3,shifting
khor1274,3,shifting
chad1249,1,not endangered
jude1263,1,not endangered
shih1239,1,not endangered
dhof1235,1,not endangered
west2763,3,shifting
late1255,6,extinct
clas1252,6,extinct
bamb1269,1,not endangered
mark1256,1,not endangered
bolo1266,2,threatened
dyul1238,1,not endangered
mand1436,2,threatened
mixi1241,1,not endangered
kaka1265,2,threatened
tayk1238,3,shifting
kuan1246,2,threatened
east2363,1,not endangered
cent2009,1,not endangered
sori1242,1,not endangered
bipi1237,1,not endangered
herm1237,5,nearly extinct
nyin1250,1,not endangered
tulu1259,2,threatened
mond1265,1,not endangered
eree1241,1,not endangered
kele1258,1,not endangered
bowa1234,3,shifting
lele1270,2,threatened
tita1241,1,not endangered
nali1245,1,not endangered
bier1244,3,shifting
baki1244,3,shifting
maii1238,3,shifting
bier1246,4,moribund
lame1260,3,shifting
lewo1242,1,not endangered
nort2836,1,not endangered
lele1267,3,shifting
eton1255,3,shifting
sout2856,1,not endangered
nese1235,5,nearly extinct
vinm1237,3,shifting
lare1249,3,shifting
litz1237,5,nearly extinct
ling1265,2,threatened
aulu1238,3,shifting
burm1263,3,shifting
dalk1234,1,not endangered
olra1234,5,nearly extinct
navu1237,3,shifting
mere1242,3,shifting
tial1239,2,threatened
piam1242,3,shifting
valp1237,3,shifting
vuna1239,3,shifting
tasm1246,3,shifting
noku1237,3,shifting
akei1237,1,not endangered
wail1242,3,shifting
ambl1237,3,shifting
moro1286,3,shifting
nara1263,3,shifting
malo1243,2,threatened
aore1237,6,extinct
saka1289,1,not endangered
rori1237,4,moribund
shar1244,3,shifting
lore1244,6,extinct
jawe1237,2,threatened
orow1242,3,shifting
xara1244,1,not endangered
xara1243,2,threatened
neku1237,3,shifting
zire1240,6,extinct
tiri1258,3,shifting
dumb1241,2,threatened
nume1242,3,shifting
whit1269,3,shifting
nort2847,1,not endangered
suau1242,1,not endangered
sali1295,3,shifting
diod1237,1,not endangered
moli1248,1,not endangered
kolu1245,1,not endangered
dawa1242,1,not endangered
kaka1267,1,not endangered
duau1237,1,not endangered
sewa1251,1,not endangered
dobu1241,1,not endangered
mais1250,1,not endangered
abad1241,1,not endangered
motu1246,1,not endangered
sina1266,1,not endangered
ouma1237,6,extinct
budi1249,3,shifting
patp1243,1,not endangered
kand1301,3,shifting
ramo1244,1,not endangered
make1251,1,not endangered
labe1239,3,shifting
bilu1244,1,not endangered
toba1266,4,moribund
kayu1243,4,moribund
wakd1237,3,shifting
masi1265,4,moribund
pode1237,3,shifting
anus1237,3,shifting
tarp1240,3,shifting
kapt1235,4,moribund
kair1263,3,shifting
mede1237,1,not endangered
mala1489,3,shifting
bari1286,1,not endangered
lote1237,1,not endangered
karn1252,1,not endangered
arop1243,1,not endangered
mala1487,1,not endangered
murp1234,1,not endangered
ronj1237,2,threatened
mato1252,1,not endangered
amar1272,3,shifting
midd1327,1,not endangered
nort2857,1,not endangered
sout2877,2,threatened
wamp1247,2,threatened
labu1248,3,shifting
adze1240,2,threatened
yama1260,1,not endangered
hote1245,1,not endangered
vehe1237,4,moribund
piuu1237,3,shifting
kapi1250,2,threatened
emae1237,3,shifting
west2516,2,threatened
niua1241,6,extinct
niua1240,2,threatened
wall1257,1,not endangered
tuva1244,2,threatened
loma1261,1,not endangered
fiji1243,1,not endangered
moki1238,3,shifting
ping1243,3,shifting
pohn1238,1,not endangered
area1240,1,not endangered
oroh1237,4,moribund
dori1246,1,not endangered
wala1266,1,not endangered
kwar1239,1,not endangered
kwai1243,1,not endangered
gula1270,1,not endangered
lege1241,3,shifting
wauy1237,3,shifting
kawe1240,2,threatened
biga1238,3,shifting
sawa1247,2,threatened
seru1244,3,shifting
busa1254,2,threatened
ciac1237,2,threatened
buso1238,3,shifting
tuka1249,1,not endangered
tuka1248,2,threatened
mori1268,3,shifting
talo1252,3,shifting
koro1311,3,shifting
wawo1239,2,threatened
kuli1254,1,not endangered
bung1269,2,threatened
baho1237,3,shifting
kode1237,3,shifting
waru1266,3,shifting
raha1237,3,shifting
tola1247,2,threatened
mori1269,3,shifting
pado1242,3,shifting
toma1248,3,shifting
batu1260,3,shifting
salu1253,2,threatened
broo1239,1,not endangered
sout2916,1,not endangered
sebo1238,2,threatened
west2563,2,threatened
labu1249,3,shifting
dump1242,3,shifting
coas1294,1,not endangered
temp1235,2,threatened
tamb1254,2,threatened
kota1278,2,threatened
sugu1243,2,threatened
mino1243,2,threatened
taga1273,2,threatened
timu1262,2,threatened
book1241,3,shifting
keni1249,3,shifting
semb1240,2,threatened
selu1243,1,not endangered
sebu1243,2,threatened
saba1263,1,not endangered
tsim1257,1,not endangered
nort2890,1,not endangered
hitu1239,4,moribund
tule1244,3,shifting
laha1251,3,shifting
seit1239,4,moribund
haru1244,4,moribund
cent2292,1,not endangered
fina1242,1,not endangered
kank1243,2,threatened
mayo1262,1,not endangered
bata1298,1,not endangered
limo1248,1,not endangered
masa1307,1,not endangered
moya1235,1,not endangered
lubu1243,1,not endangered
kele1259,1,not endangered
ahin1234,1,not endangered
cent2074,2,threatened
east2464,1,not endangered
ende1246,1,not endangered
lioo1240,1,not endangered
nage1237,1,not endangered
keoo1238,1,not endangered
hmon1264,1,not endangered
chua1256,1,not endangered
hmon1333,1,not endangered
sini1243,2,threatened
tija1235,2,threatened
sant1439,2,threatened
atat1238,2,threatened
sind1277,2,threatened
sanm1294,2,threatened
isth1244,2,threatened
ocot1244,2,threatened
zaac1239,3,shifting
guev1238,1,not endangered
peta1247,3,shifting
quia1235,1,not endangered
lach1250,1,not endangered
quio1241,1,not endangered
mixt1426,3,shifting
sout3004,3,shifting
lasd1234,1,not endangered
mala1457,1,not endangered
oldt1248,6,extinct
mala1468,2,threatened
mala1463,2,threatened
mull1244,1,not endangered
ulla1237,6,extinct
vish1243,3,shifting
aran1261,3,shifting
mala1459,1,not endangered
waya1264,4,moribund
kani1275,2,threatened
kuri1256,3,shifting
alla1247,3,shifting
thac1235,2,threatened
kada1242,2,threatened
mala1464,1,not endangered
mala1466,6,extinct
sona1244,1,not endangered
sout2723,4,moribund
khlu1236,2,threatened
zokh1238,2,threatened
thop1236,2,threatened
akeu1235,3,shifting
luma1238,1,not endangered
kyer1238,3,shifting
nubr1241,3,shifting
hela1238,3,shifting
kaga1252,2,threatened
naab1241,1,not endangered
sher1255,3,shifting
pait1247,2,threatened
kaiw1246,2,threatened
amun1246,2,threatened
urue1240,3,shifting
diah1239,5,nearly extinct
faiw1243,3,shifting
seta1246,3,shifting
sout2795,1,not endangered
nort2784,1,not endangered
lukp1238,1,not endangered
kabi1261,1,not endangered
lama1275,1,not endangered
temm1241,1,not endangered
tula1252,1,not endangered
dadi1249,1,not endangered
bang1348,1,not endangered
kamo1254,1,not endangered
awak1250,1,not endangered
bial1238,1,not endangered
womn1235,1,not endangered
nyon1241,1,not endangered
mban1263,1,not endangered
west2458,1,not endangered
lang1318,2,threatened
sout2787,1,not endangered
band1345,1,not endangered
togb1241,1,not endangered
mono1270,2,threatened
band1342,1,not endangered
ganz1247,3,shifting
baka1272,2,threatened
gili1241,1,not endangered
ngba1284,1,not endangered
monz1249,2,threatened
baii1251,3,shifting
bela1255,1,not endangered
sere1264,5,nearly extinct
tagb1255,6,extinct
anyi1244,1,not endangered
anyi1245,1,not endangered
nzim1238,1,not endangered
jwir1241,1,not endangered
nawu1242,1,not endangered
kpla1238,1,not endangered
krac1238,1,not endangered
cher1271,1,not endangered
guaa1238,1,not endangered
uluk1257,1,not endangered
east2403,1,not endangered
sham1278,1,not endangered
rish1234,1,not endangered
suru1258,3,shifting
shau1238,6,extinct
gyem1238,3,shifting
shen1250,5,nearly extinct
ziri1239,6,extinct
igut1238,2,threatened
tunz1235,3,shifting
janj1240,3,shifting
gamo1241,6,extinct
kudu1241,4,moribund
ibib1240,1,not endangered
efik1245,1,not endangered
itum1245,3,shifting
ibuo1242,3,shifting
leny1238,1,not endangered
leyi1238,1,not endangered
nyan1311,5,nearly extinct
somy1238,5,nearly extinct
bafa1249,1,not endangered
bang1356,1,not endangered
mung1266,1,not endangered
baba1264,1,not endangered
bamb1265,1,not endangered
bamu1253,1,not endangered
awin1248,1,not endangered
beba1238,2,threatened
piny1238,1,not endangered
kwaj1242,1,not endangered
kens1251,1,not endangered
veng1238,1,not endangered
kung1260,3,shifting
baba1266,1,not endangered
laim1240,1,not endangered
kukk1239,3,shifting
bank1257,1,not endangered
ging1241,1,not endangered
mash1269,2,threatened
naki1238,3,shifting
ncan1245,1,not endangered
efut1242,1,not endangered
nden1250,1,not endangered
otan1238,1,not endangered
tivv1240,1,not endangered
iyiv1238,3,shifting
umbu1257,1,not endangered
kimb1241,1,not endangered
nson1238,1,not endangered
bolo1261,2,threatened
mpin1234,2,threatened
kaon1241,2,threatened
sang1331,1,not endangered
luba1250,2,threatened
kany1247,1,not endangered
mash1267,1,not endangered
mbuk1240,2,threatened
sima1258,3,shifting
nyen1257,1,not endangered
lwel1234,1,not endangered
mbes1238,1,not endangered
bafo1235,6,extinct
luse1252,1,not endangered
mbok1243,1,not endangered
akwa1248,2,threatened
dibo1245,3,shifting
bati1251,3,shifting
subi1246,2,threatened
tote1238,2,threatened
shan1291,3,shifting
fwee1238,1,not endangered
domb1246,3,shifting
mwer1247,2,threatened
nyan1308,1,not endangered
barw1243,2,threatened
mala1475,1,not endangered
phim1238,2,threatened
nyun1248,1,not endangered
nucl1396,1,not endangered
chuw1238,1,not endangered
main1272,2,threatened
lolo1261,1,not endangered
koko1267,1,not endangered
lomw1241,1,not endangered
mala1256,1,not endangered
dema1235,2,threatened
namb1291,3,shifting
kala1384,1,not endangered
ndau1241,1,not endangered
zimb1251,1,not endangered
song1300,1,not endangered
enya1247,1,not endangered
mitu1240,1,not endangered
lega1250,1,not endangered
dhai1238,3,shifting
kamb1297,1,not endangered
chuk1274,1,not endangered
temi1247,1,not endangered
kiku1240,1,not endangered
gwen1239,3,shifting
saga1262,1,not endangered
tait1250,1,not endangered
bend1258,3,shifting
tong1320,1,not endangered
suku1261,1,not endangered
kimb1242,2,threatened
nyam1276,1,not endangered
kono1265,2,threatened
ngon1269,2,threatened
mand1423,2,threatened
nucl1379,1,not endangered
mago1246,1,not endangered
kisi1243,2,threatened
pang1287,1,not endangered
sang1330,2,threatened
vwan1235,1,not endangered
bena1262,1,not endangered
hehe1240,2,threatened
kabw1242,1,not endangered
logo1258,1,not endangered
tave1240,1,not endangered
kagu1239,1,not endangered
lamb1272,2,threatened
bung1265,1,not endangered
pimb1238,2,threatened
safw1238,1,not endangered
mali1279,1,not endangered
nden1248,3,shifting
matu1259,1,not endangered
nind1242,3,shifting
mpot1240,1,not endangered
mate1258,1,not endangered
yaoo1241,1,not endangered
mwer1248,1,not endangered
mach1265,1,not endangered
mako1251,1,not endangered
makw1236,2,threatened
bekw1242,2,threatened
mpon1254,1,not endangered
kele1257,2,threatened
ngom1270,1,not endangered
tomb1246,5,nearly extinct
ndam1254,3,shifting
sake1247,3,shifting
baro1252,3,shifting
bank1256,2,threatened
bako1249,1,not endangered
meng1263,2,threatened
ewon1239,1,not endangered
bebi1242,1,not endangered
bebe1248,2,threatened
lefa1242,1,not endangered
bafi1243,1,not endangered
dual1243,1,not endangered
mali1280,2,threatened
isuf1235,3,shifting
bako1250,3,shifting
mole1238,2,threatened
yasa1242,3,shifting
ngum1255,1,not endangered
wumb1242,1,not endangered
ndas1238,2,threatened
kand1300,4,moribund
tsog1243,1,not endangered
eviy1235,4,moribund
bubi1250,2,threatened
karo1294,2,threatened
mlom1238,3,shifting
bret1244,1,not endangered
moza1249,6,extinct
arag1245,3,shifting
dalm1243,6,extinct
istr1244,4,moribund
ital1282,1,not endangered
neap1235,2,threatened
sici1248,2,threatened
gall1276,1,not endangered
cors1241,1,not endangered
camp1261,2,threatened
logu1236,3,shifting
roma1327,1,not endangered
megl1237,3,shifting
mont1282,1,not endangered
bosn1245,2,threatened
serb1264,2,threatened
croa1245,3,shifting
gowr1239,3,shifting
chil1275,3,shifting
kalk1245,3,shifting
phal1254,2,threatened
bagh1249,3,shifting
chur1258,1,not endangered
sans1271,3,shifting
panj1256,1,not endangered
paha1251,1,not endangered
luwa1238,2,threatened
memo1238,3,shifting
sind1270,1,not endangered
lasi1242,1,not endangered
jadg1238,1,not endangered
kach1277,1,not endangered
sind1272,3,shifting
oldm1244,6,extinct
saur1248,1,not endangered
guja1252,1,not endangered
dubl1239,2,threatened
shek1243,1,not endangered
merw1238,1,not endangered
bang1335,2,threatened
bagh1251,1,not endangered
awad1243,1,not endangered
surg1246,1,not endangered
kumh1238,3,shifting
rana1246,1,not endangered
mait1250,1,not endangered
maga1260,2,threatened
angi1238,2,threatened
balk1252,1,not endangered
vlax1238,1,not endangered
carp1235,1,not endangered
balt1257,2,threatened
calo1236,2,threatened
khar1283,1,not endangered
malp1246,2,threatened
lodh1246,1,not endangered
rohi1238,2,threatened
beng1280,1,not endangered
bish1244,2,threatened
khoi1250,4,moribund
mara1373,3,shifting
taly1247,1,not endangered
alvi1241,4,moribund
harz1239,2,threatened
kari1303,2,threatened
shab1251,3,shifting
baje1238,2,threatened
jarq1234,3,shifting
kuhp1234,4,moribund
sede1245,2,threatened
zefr1234,3,shifting
jude1271,3,shifting
nayi1242,3,shifting
zoro1242,3,shifting
soii1239,3,shifting
nata1252,3,shifting
sout2642,1,not endangered
koro1296,3,shifting
dehw1238,1,not endangered
aima1241,1,not endangered
pahl1240,6,extinct
haza1239,1,not endangered
dari1249,1,not endangered
bakh1245,1,not endangered
sout2647,1,not endangered
bava1246,2,threatened
limb1263,2,threatened
kols1241,2,threatened
penn1240,2,threatened
pala1330,2,threatened
nege1244,6,extinct
berb1259,6,extinct
skep1238,6,extinct
zeeu1238,2,threatened
oorl1238,1,not endangered
afri1274,1,not endangered
nort2627,2,threatened
plau1238,3,shifting
west2356,2,threatened
east2290,2,threatened
ters1236,5,nearly extinct
west2354,1,not endangered
east2834,6,extinct
midd1317,6,extinct
elfd1234,3,shifting
zull1239,3,shifting
lund1276,2,threatened
kwaa1269,1,not endangered
kutt1236,3,shifting
geru1240,3,shifting
gera1246,2,threatened
deno1239,3,shifting
kubi1239,6,extinct
bora1271,1,not endangered
suda1236,1,not endangered
suda1237,1,not endangered
nubi1253,3,shifting
pale1261,6,extinct
clas1253,6,extinct
nucl1706,4,moribund
woro1256,1,not endangered
maho1249,1,not endangered
woje1238,1,not endangered
east2426,1,not endangered
sank1253,2,threatened
xaas1235,1,not endangered
jaha1245,1,not endangered
west2500,1,not endangered
kita1249,1,not endangered
kago1248,2,threatened
laoo1244,2,threatened
sout2746,1,not endangered
thai1261,1,not endangered
phut1244,1,not endangered
phua1239,1,not endangered
kheh1237,1,not endangered
liku1243,4,moribund
kurt1250,1,not endangered
eluu1241,3,shifting
papi1254,3,shifting
koro1309,3,shifting
vovo1238,3,shifting
naji1240,5,nearly extinct
njav1234,5,nearly extinct
vaoo1237,2,threatened
mpot1241,3,shifting
bign1238,1,not endangered
mara1399,5,nearly extinct
maee1241,3,shifting
labo1244,3,shifting
nati1244,4,moribund
dixo1238,4,moribund
navw1234,5,nearly extinct
lete1241,3,shifting
nasa1240,5,nearly extinct
katb1237,2,threatened
unua1237,2,threatened
rere1240,3,shifting
mask1242,1,not endangered
bwen1239,5,nearly extinct
port1286,1,not endangered
daka1243,1,not endangered
bura1300,3,shifting
tang1347,3,shifting
arak1252,5,nearly extinct
butm1237,3,shifting
tamb1253,4,moribund
polo1242,3,shifting
mafe1237,5,nearly extinct
tutu1241,3,shifting
pwap1237,4,moribund
pwaa1237,3,shifting
caac1237,3,shifting
nyal1254,2,threatened
arha1237,4,moribund
ajie1238,1,not endangered
arho1237,4,moribund
meaa1237,3,shifting
maia1251,1,not endangered
iama1237,1,not endangered
idun1242,1,not endangered
bwai1242,1,not endangered
mwat1237,3,shifting
buna1276,1,not endangered
bose1237,3,shifting
gale1257,1,not endangered
ubir1237,1,not endangered
arif1239,3,shifting
kani1281,3,shifting
mina1269,1,not endangered
lala1268,1,not endangered
meke1243,1,not endangered
tour1243,2,threatened
waim1251,1,not endangered
kuni1263,1,not endangered
keap1239,1,not endangered
hula1239,1,not endangered
bina1271,6,extinct
mago1248,3,shifting
yoba1237,6,extinct
kili1267,1,not endangered
muyu1244,1,not endangered
kuan1248,1,not endangered
mini1251,1,not endangered
gura1254,6,extinct
anir1237,1,not endangered
niwe1234,1,not endangered
solo1257,2,threatened
lawu1237,1,not endangered
bann1247,1,not endangered
tora1259,2,threatened
urua1242,6,extinct
mono1273,3,shifting
zaba1237,1,not endangered
lagh1246,6,extinct
kazu1245,6,extinct
sobe1238,3,shifting
liki1241,4,moribund
kaie1237,3,shifting
tere1276,3,shifting
kiss1246,3,shifting
woge1237,3,shifting
biem1237,1,not endangered
tuml1238,3,shifting
kapp1237,3,shifting
sera1260,3,shifting
mutu1242,1,not endangered
gitu1237,1,not endangered
kove1237,3,shifting
lusi1240,1,not endangered
meng1267,1,not endangered
mamu1254,1,not endangered
lamo1244,1,not endangered
mouk1239,1,not endangered
arib1241,6,extinct
arib1240,2,threatened
duwe1237,3,shifting
wamp1248,1,not endangered
mari1429,1,not endangered
sara1323,2,threatened
suku1264,1,not endangered
mapo1242,2,threatened
mang1404,2,threatened
gora1262,1,not endangered
nuku1260,3,shifting
kapi1249,3,shifting
sika1261,4,moribund
futu1245,1,not endangered
mele1250,1,not endangered
puka1242,3,shifting
ulit1238,3,shifting
mapi1250,6,extinct
wole1240,3,shifting
sapw1237,2,threatened
fata1245,1,not endangered
lauu1247,1,not endangered
bael1237,1,not endangered
toab1237,1,not endangered
baeg1237,1,not endangered
pata1260,2,threatened
maba1278,2,threatened
kumb1274,3,shifting
lasa1237,2,threatened
kaim1241,1,not endangered
buru1304,2,threatened
baca1243,5,nearly extinct
brun1242,1,not endangered
sada1241,4,moribund
sout3423,4,moribund
sout3368,1,not endangered
east2881,1,not endangered
nort2877,1,not endangered
maen1235,1,not endangered
bana1288,1,not endangered
maba1279,1,not endangered
butb1235,1,not endangered
sout2908,1,not endangered
hmon1263,1,not endangered
hmon1332,1,not endangered
tilq1235,1,not endangered
sant1447,2,threatened
mala1458,1,not endangered
erav1242,2,threatened
pali1274,2,threatened
tami1289,1,not endangered
kaik1244,1,not endangered
patt1247,1,not endangered
yeru1240,3,shifting
muth1236,1,not endangered
mann1246,2,threatened
kala1255,2,threatened
path1235,2,threatened
kund1253,2,threatened
pani1256,1,not endangered
ravu1237,1,not endangered
kuam1234,1,not endangered
kuan1249,1,not endangered
east2349,2,threatened
nort2718,2,threatened
wudi1238,3,shifting
same1240,3,shifting
sani1265,4,moribund
gepo1234,1,not endangered
wume1235,2,threatened
wusa1235,1,not endangered
qila1235,2,threatened
gyal1236,3,shifting
degg1238,2,threatened
paas1238,1,not endangered
tumu1242,1,not endangered
bago1245,3,shifting
notr1240,2,threatened
waam1244,1,not endangered
band1344,1,not endangered
gobu1238,1,not endangered
band1343,1,not endangered
mids1243,2,threatened
ngun1266,1,not endangered
kpag1238,2,threatened
kpal1241,2,threatened
yang1289,3,shifting
giny1241,1,not endangered
chum1261,1,not endangered
tchu1241,4,moribund
dwan1238,3,shifting
nchu1238,3,shifting
yoru1245,1,not endangered
lucu1238,6,extinct
gwaa1239,2,threatened
izor1238,3,shifting
jere1244,1,not endangered
pana1298,1,not endangered
nige1255,1,not endangered
mbon1253,3,shifting
wawa1246,3,shifting
vute1244,2,threatened
bama1251,1,not endangered
bamu1254,1,not endangered
bame1260,1,not endangered
ndze1235,2,threatened
kpat1246,6,extinct
