"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
1982-05-21,5,22,1982,"exclosure",15,44,"PF","M",,,"S",,,,,16,8,"996",,"0",
1982-05-21,5,22,1982,"control",14,45,"OL","M","Z",,,,,,,19,26,"3560",,"0",
1982-05-21,5,22,1982,"control",4,51,"DM","M",,,"S",,,,,37,43,"4962",,"0",
1982-05-21,5,22,1982,"control",14,51,"DM","M",,,"R",,,,,38,52,"3417",,"0",
1982-05-21,5,22,1982,"control",14,54,"DM","M",,,"S",,,,,36,45,"4984",,"0",
1982-05-21,5,22,1982,"exclosure",15,54,"PE","M",,"J",,,,,,18,10,"3563",,"0",
1982-05-21,5,22,1982,"exclosure",15,62,"PE","F","Z",,,,,,,19,24,"3562",,"0",
1982-05-21,5,22,1982,"exclosure",15,63,"PE","M",,,"S",,,,,19,22,"4937",,"0",
1982-05-21,5,22,1982,"removal",16,65,"PF","F","Z",,,,,,,16,8,"0",,"0",
1982-05-21,5,22,1982,"control",14,67,"RM","F","Z",,,,,,,14,5,"2995",,"0",
1982-05-21,5,22,1982,"exclosure",3,72,"OT","F",,,,"S",,,,19,24,"3327",,"0",
1982-05-21,5,22,1982,"control",14,72,"DM","F",,,,"S",,,,35,40,"3561",,"0",
1982-05-21,5,22,1982,"control",14,74,"DM","M",,,"S",,,,,37,52,"2759",,"0",
1982-05-21,5,22,1982,"control",4,75,"DS","F","Z",,,,,,,52,99,"3410",,"0",
1982-05-21,5,22,1982,"control",14,77,"DM","F",,,,"S",,,,36,49,"2739",,"0",
1982-06-28,6,28,1982,"control",4,11,"OL","F",,,,,"P",,,20,48,"3413",,"0",
1982-06-28,6,28,1982,"exclosure",3,12,"NA","M","Z",,,,,,,35,173,"3575",,"0",
1982-06-28,6,28,1982,"control",4,12,"OL","M",,,"S",,,,,21,44,"3408",,"0",
1982-06-28,6,28,1982,"control",14,13,"DM","M",,,"S",,,,,,42,"4910",,"0",
1982-06-28,6,28,1982,"exclosure",3,15,"RM","M",,,"S",,,,,18,13,"6011",,"0",
1982-06-28,6,28,1982,"exclosure",3,16,"PF","M",,,"S",,,,,16,7,"2996",,"0",
1982-06-28,6,28,1982,"exclosure",15,16,"PF","F","Z",,,,,,,,7,"3990",,"0",
1982-06-28,6,28,1982,"exclosure",15,17,"OT","M",,,"S",,,,,,30,"4928",,"0",
1982-06-28,6,28,1982,"removal",10,21,"NA","M",,,"R",,,,,,237,"3042",,"0",
1982-06-28,6,28,1982,"exclosure",15,24,"NA","M",,,"S",,,,,,183,"3379",,"0",
1982-06-28,6,28,1982,"exclosure",15,26,"PM","F",,,,,"P",,,,29,"3384",,"0",
1982-06-28,6,28,1982,"control",14,26,"DS","M","Z",,,,,,,,102,"3549",,"0",
1982-06-28,6,28,1982,"control",14,31,"DM","M",,,"R",,,,,,53,"3417",,"0",
1982-06-28,6,28,1982,"control",14,32,"NA",,,,,,,,,,83,"3585",,"0",
1982-06-28,6,28,1982,"control",4,33,"PF","F",,,,,"P",,,16,9,"6003",,"3996",
1982-06-28,6,28,1982,"exclosure",3,36,"RM","F","Z",,,,,,,17,10,"4996",,"0",
1982-06-28,6,28,1982,"control",4,41,"DM","M",,,"S",,,,,37,50,"2665",,"0",
1982-06-28,6,28,1982,"exclosure",15,45,"PE","M",,"J",,,,,,,16,"3578",,"0",
1982-06-28,6,28,1982,"exclosure",15,47,"PF","M",,,"S",,,,,,8,"996",,"0",
1982-06-28,6,28,1982,"control",14,47,"DM","F","Z",,,,,,,,49,"2739",,"0",
1982-06-28,6,28,1982,"exclosure",15,53,"PF","M",,,"S",,,,,,8,"1997",,"0",
1982-06-28,6,28,1982,"exclosure",3,54,"PF","M","Z",,,,,,,17,8,"1996",,"0",
1982-06-28,6,28,1982,"exclosure",15,54,"PM","M",,,"S",,,,,,23,"3581",,"0",
1982-06-28,6,28,1982,"control",4,57,"DS","M",,,"R",,,,,51,118,"3115",,"0",
1982-06-28,6,28,1982,"control",4,57,"DM","M",,,"S",,,,,37,46,"4962",,"0",
1982-06-28,6,28,1982,"exclosure",15,57,"PE","M",,,"R",,,,,,22,"3580",,"0",
1982-06-28,6,28,1982,"control",14,62,"PE","F",,,,,"P",,,,30,"3562",,"0",
1982-06-28,6,28,1982,"control",14,65,"DM","M","Z",,,,,,,,26,"3584",,"0",
1982-06-28,6,28,1982,"control",4,66,"DS","F","Z",,,,,,,,104,"3410",,"0",
1982-06-28,6,28,1982,"exclosure",15,67,"NA","F","Z",,,,,,,,112,"3582",,"0",
1982-06-28,6,28,1982,"exclosure",15,71,"PF","M",,,"S",,,,,,6,"2997",,"0",
1982-06-28,6,28,1982,"removal",10,75,"RM","M",,,"S",,,,,,11,"5113",,"0",
1982-06-28,6,28,1982,"exclosure",15,77,"OT","F",,"J",,,,,,,17,"3583",,"0",
1982-06-28,6,29,1982,"control",11,12,"DS","F","Z",,,,,,,,91,"3599",,"3600",
1982-06-28,6,29,1982,"exclosure",19,12,"RM","M",,,"S",,,,,,9,"2996",,"0",
1982-06-28,6,29,1982,"control",17,12,"OT","F",,"J",,,,,,,16,"3612",,"0",
1982-06-28,6,29,1982,"control",11,13,"PP","F",,,,,,,"L",,18,"13",,"0",
1982-06-28,6,29,1982,"control",17,13,"OT","F","Z",,,,,,,,30,"2064",,"0",
1982-06-28,6,29,1982,"control",11,14,"DS","F","Z",,,,,,,,105,"3107",,"0",
1982-06-28,6,29,1982,"exclosure",21,14,"PF","M",,,"S",,,,,,8,"5114",,"0",
1982-06-28,6,29,1982,"removal",23,14,"PE","M",,,"S",,,,,,21,"3258",,"0",
1982-06-28,6,29,1982,"removal",23,15,"PE","F",,,,,,,,,25,"3264",,"0",
1982-06-28,6,29,1982,"removal",16,21,"PE","M",,,"S",,,,,,14,"3578",,"0",
1982-06-28,6,29,1982,"removal",16,27,"RM","M",,,,,,,,,11,"7014",,"0",
1982-06-28,6,29,1982,"control",11,31,"DM","F","Z",,,,,,,36,29,"3798",,"0",
1982-06-28,6,29,1982,"control",11,32,"DS","M","Z",,,,,,,50,92,"3275",,"0",
1982-06-28,6,29,1982,"exclosure",19,41,"PM","M",,,"S",,,,,,21,"3433",,"0",
1982-06-28,6,29,1982,"removal",16,41,"PE","F","Z",,,,,,,,14,"3614",,"0",
1982-06-28,6,29,1982,"removal",23,42,"RM","F",,,,,"P",,,,8,"2997",,"0",
1982-06-28,6,29,1982,"control",11,44,"DM","M",,,"S",,,,,36,46,"2732",,"0",
1982-06-28,6,29,1982,"control",11,45,"DM","M","Z",,,,,,,35,32,"3387",,"0",
1982-06-28,6,29,1982,"control",11,46,"DM","F",,,,,,,"L",37,39,"3052",,"3597",
1982-06-28,6,29,1982,"exclosure",19,47,"RM","M",,,"S",,,,,,9,"7010",,"0",
1982-06-28,6,29,1982,"removal",16,55,"NA","F","Z",,,,,,,,99,"3582",,"0",
1982-06-28,6,29,1982,"control",17,62,"NA","F","Z",,,,,,,,146,"3611",,"0",
1982-06-28,6,29,1982,"control",17,63,"OL","M",,,"S",,,,,,39,"3418",,"0",
1982-06-28,6,29,1982,"exclosure",21,63,"PF","F","Z",,,,,,,,7,"1997",,"0",
1982-06-28,6,29,1982,"exclosure",21,67,"PF","M",,,"S",,,,,,7,"1990",,"0",
1982-06-28,6,29,1982,"exclosure",21,71,"PF","M",,,"S",,,,,,7,"1995",,"0",
1982-06-28,6,29,1982,"removal",23,71,"DM","M","Z",,,,,,,,41,"3621",,"0",
1982-06-28,6,29,1982,"control",17,72,"DM","M",,,"S",,,,,,47,"3122",,"0",
1982-06-28,6,29,1982,"control",11,73,"DS","M","Z",,,,,,,49,96,"3593",,"3594",
1982-06-28,6,29,1982,"removal",16,73,"PE","M","Z",,,,,,,,17,"3564",,"0",
1982-06-28,6,29,1982,"exclosure",19,74,"PM","F",,,,,"P",,,,34,"3606",,"0",
1982-06-28,6,29,1982,"control",11,75,"DS","M","Z",,,,,,,49,90,"3595",,"3596",
1982-06-28,6,29,1982,"control",17,76,"DO","F",,,,,,"B",,,52,"3610",,"0",
1982-06-28,6,29,1982,"control",11,77,"DM","M",,,"R",,,,,37,42,"2473",,"0",
1982-07-25,7,25,1982,"exclosure",3,12,"PP","F","Z",,,,,,,,15,"6002",,"0",
1982-07-25,7,25,1982,"exclosure",3,13,"PE","F","Z",,,,,,,,16,"3627",,"0",
1982-07-25,7,25,1982,"control",4,13,"DS",,,,,,,,,,,"-1",,"0",
1982-07-25,7,25,1982,"control",4,17,"DM","M",,,"S",,,,,,44,"3060",,"0",
1982-07-25,7,25,1982,"control",4,23,"PF","M",,,"S",,,,,,6,"4997",,"0",
1982-07-25,7,25,1982,"control",4,33,"DM","M",,,"S",,,,,,51,"2665",,"0",
1982-07-25,7,25,1982,"exclosure",3,35,"PF","F","Z",,,,,,,,8,"111",,"0",
1982-07-25,7,25,1982,"control",4,37,"DS","F","Z",,,,,,,,109,"3410",,"0",
1982-07-25,7,25,1982,"exclosure",3,43,"PF","F","Z",,,,,,,,6,"3997",,"0",
1982-07-25,7,25,1982,"control",4,47,"DM","F","Z",,,,,,,,46,"2912",,"0",
1982-07-25,7,25,1982,"exclosure",3,55,"PF","M","Z",,,,,,,,8,"1996",,"0",
1982-07-25,7,25,1982,"control",4,55,"DM","M",,,"M",,,,,,49,"4962",,"3629","*"
1982-07-25,7,25,1982,"control",4,57,"DS","M","Z",,,,,,,,123,"3115",,"0",
1982-07-25,7,25,1982,"exclosure",3,64,"PF","M",,,"S",,,,,,8,"2996",,"0",
1982-07-25,7,25,1982,"control",4,72,"DM","F","Z",,,,,,,,41,"3097",,"0",
1982-07-25,7,26,1982,"exclosure",15,11,"RM","M",,,"R",,,,,,9,"3996",,"0",
1982-07-25,7,26,1982,"control",14,11,"DM","F","Z",,,,,,,,44,"4985",,"0",
1982-07-25,7,26,1982,"control",11,14,"DS",,,,,,,,,,104,"0",,"0",
1982-07-25,7,26,1982,"exclosure",15,16,"OT","F",,,,,"P",,,,25,"3583",,"0",
1982-07-25,7,26,1982,"control",14,17,"DS","M","Z",,,,,,,,90,"3670",,"0",
1982-07-25,7,26,1982,"control",14,21,"DM","M",,,"S",,,,,,55,"3417",,"0",
1982-07-25,7,26,1982,"exclosure",15,22,"PM","F","Z",,,,,,,,22,"3667",,"0",
1982-07-25,7,26,1982,"control",17,27,"DM","F","Z",,,,,,,,28,"3666",,"0",
1982-07-25,7,26,1982,"control",11,31,"DM","F","Z",,,,,,,,34,"3651",,"3647",
1982-07-25,7,26,1982,"control",14,33,"DS","M","Z",,,,,,,,106,"3549",,"0",
1982-07-25,7,26,1982,"removal",10,35,"PP","F",,,,,"P",,,,24,"7004",,"0",
1982-07-25,7,26,1982,"exclosure",15,36,"PF","F","Z",,,,,,,,7,"3990",,"0",
1982-07-25,7,26,1982,"control",14,37,"PF","M","Z",,,,,,,,5,"3998",,"0",
1982-07-25,7,26,1982,"control",11,44,"PP","F",,,,,,"E",,,18,"13",,"0",
1982-07-25,7,26,1982,"control",11,45,"DM","M","Z",,,,,,,,34,"3387",,"0",
1982-07-25,7,26,1982,"exclosure",15,45,"PF","M",,,"S",,,,,,8,"1997",,"0",
1982-07-25,7,26,1982,"control",17,47,"RM","M","Z",,,,,,,,12,"111",,"0",
1982-07-25,7,26,1982,"control",11,51,"DM","M",,,"S",,,,,,46,"2732",,"0",
1982-07-25,7,26,1982,"exclosure",15,52,"PF","F","Z",,,,,,,,6,"2998",,"0",
1982-07-25,7,26,1982,"control",17,53,"DM","M",,,"R",,,,,,49,"3122",,"0",
1982-07-25,7,26,1982,"control",11,57,"DM","F",,"J",,,,,,,22,"3649",,"0",
1982-07-25,7,26,1982,"control",14,57,"DM","M","Z",,,,,,,,21,"3669",,"0",
1982-07-25,7,26,1982,"control",17,62,"NA","F","Z",,,,,,,,139,"3611",,"0",
1982-07-25,7,26,1982,"control",14,64,"DM","M",,"J",,,,,,,21,"3668",,"0",
1982-07-25,7,26,1982,"control",17,65,"DO","F","Z",,,,,,,,24,"3665",,"0",
1982-07-25,7,26,1982,"control",14,65,"DM","F","Z",,,,,,,,40,"2739",,"0",
1982-07-25,7,26,1982,"control",11,71,"DS","M","Z",,,,,,,,105,"3593",,"0",
1982-07-25,7,26,1982,"control",17,72,"NA","F","Z",,,,,,,,114,"3664",,"0",
1982-07-25,7,26,1982,"exclosure",15,73,"PF","M","Z",,,,,,,,6,"2997",,"0",
1982-07-25,7,26,1982,"control",11,74,"NA","F","Z",,,,,,,,123,"3650",,"0",
1982-07-25,7,26,1982,"control",11,75,"DS","M","Z",,,,,,,,98,"3595",,"0",
1982-07-25,7,26,1982,"exclosure",15,75,"PM","F","Z",,,,,,,,22,"3384",,"0",
1982-07-25,7,26,1982,"control",11,77,"DM","M",,,"R",,,,,,45,"2473",,"0",
1982-07-25,7,27,1982,"removal",16,11,"NA","F","Z",,,,,,,,109,"3582",,"0",
1982-07-25,7,27,1982,"exclosure",19,12,"PM","M",,,"S",,,,,,24,"3400",,"0",
1982-07-25,7,27,1982,"removal",23,14,"PP","F","Z",,,,,,,,17,"0",,"0",
1982-07-25,7,27,1982,"exclosure",21,25,"RM","F","Z",,,,,,,,11,"3676",,"0",
1982-07-25,7,27,1982,"removal",16,31,"RM",,,,,,,,,,,"0",,"0",
1982-07-25,7,27,1982,"exclosure",19,42,"PM","F",,,,,"P",,,,25,"3473",,"0",
1982-07-25,7,27,1982,"exclosure",19,44,"PF","F","Z",,,,,,,,6,"8600",,"0",
1982-07-25,7,27,1982,"exclosure",21,45,"PF","M","Z",,,,,,,,8,"5114",,"0",
1982-07-25,7,27,1982,"removal",23,46,"PF",,,,,,,,,,,"0",,"0",
1982-07-25,7,27,1982,"exclosure",19,52,"PF","M",,,"S",,,,,,7,"8601",,"0",
1982-07-25,7,27,1982,"removal",16,54,"NA","F","Z",,,,,,,,108,"3664",,"0",
1982-07-25,7,27,1982,"exclosure",19,56,"PE","M",,,"M",,,,,,,"3674",,"0",
1982-07-25,7,27,1982,"removal",23,61,"PE","F","Z",,,,,,,,23,"3264",,"0",
1982-07-25,7,27,1982,"exclosure",21,66,"PF","M",,,"S",,,,,,8,"1990",,"0",
1982-07-25,7,27,1982,"removal",16,66,"PE","M","Z",,,,,,,,21,"3124",,"0",
1982-07-25,7,27,1982,"exclosure",19,67,"PE","M",,,"R",,,,,,22,"3258",,"0",
1982-07-25,7,27,1982,"removal",23,72,"DM","M","Z",,,,,,,,43,"3621",,"0",
1982-07-25,7,27,1982,"exclosure",19,74,"PM","M",,,"S",,,,,,22,"3433",,"0",
1982-07-25,7,27,1982,"removal",16,75,"PE","M","Z",,,,,,,,20,"3564",,"0",
1982-08-15,8,15,1982,"control",11,11,"DM","F","Z",,,,,,,36,33,"3651",,"0",
1982-08-15,8,15,1982,"exclosure",19,11,"PM","F","Z",,,,,,,20,18,"3663",,"0",
1982-08-15,8,15,1982,"control",11,14,"DS","F","Z",,,,,,,49,105,"3107",,"0",
1982-08-15,8,15,1982,"removal",16,15,"RM",,,,,,,,,,,"0",,"0",
1982-08-15,8,15,1982,"removal",23,17,"PE","M","Z",,,,,,,20,22,"3258",,"0",
1982-08-15,8,15,1982,"control",11,22,"PP","F","Z",,,,,,,21,19,"13",,"0",
1982-08-15,8,15,1982,"control",17,25,"PF","F","Z",,,,,,,16,6,"8602",,"0",
1982-08-15,8,15,1982,"control",17,27,"OT","F","Z",,,,,,,20,33,"2064",,"3461",
1982-08-15,8,15,1982,"control",11,31,"DS","M","Z",,,,,,,51,98,"3593",,"0",
1982-08-15,8,15,1982,"exclosure",21,32,"PF","M",,,"S",,,,,15,8,"5114",,"0",
1982-08-15,8,15,1982,"control",17,34,"DM","F","Z",,,,,,,37,49,"2712",,"0",
1982-08-15,8,15,1982,"exclosure",21,34,"OL","M",,,"S",,,,,20,37,"3418",,"4954",
1982-08-15,8,15,1982,"control",17,36,"DM","F","Z",,,,,,,35,35,"3532",,"0",
1982-08-15,8,15,1982,"control",11,37,"DM","F","Z",,,,,,,34,28,"3649",,"0",
1982-08-15,8,15,1982,"control",11,45,"RM","M","Z",,,,,,,16,11,"5113",,"0",
1982-08-15,8,15,1982,"control",11,46,"DM","M","Z",,,,,,,34,38,"3387",,"0",
1982-08-15,8,15,1982,"exclosure",21,47,"PP","M","Z",,,,,,,21,14,"5002",,"0",
1982-08-15,8,15,1982,"exclosure",21,51,"PF","F","Z",,,,,,,15,7,"8612",,"0",
1982-08-15,8,15,1982,"control",17,52,"DM","M",,,"S",,,,,37,51,"3122",,"0",
1982-08-15,8,15,1982,"exclosure",21,54,"OT","F","Z",,,,,,,20,26,"3612",,"0",
1982-08-15,8,15,1982,"control",11,55,"DM","M",,,"S",,,,,35,46,"2732",,"0",
1982-08-15,8,15,1982,"control",17,55,"DO","F",,,,"S",,,,34,30,"3665",,"0",
1982-08-15,8,15,1982,"exclosure",19,55,"PF","M",,,"S",,,,,16,6,"8603",,"0",
1982-08-15,8,15,1982,"removal",23,56,"RM","M",,,"S",,,,,,10,"995",,"0",
1982-08-15,8,15,1982,"control",17,62,"NA","F","Z",,,,,,,31,142,"3611",,"0",
1982-08-15,8,15,1982,"exclosure",21,62,"PF","M","Z",,,,,,,15,7,"8611",,"0",
1982-08-15,8,15,1982,"control",11,67,"DM","M",,,"S",,,,,34,47,"2473",,"0",
1982-08-15,8,15,1982,"control",11,72,"DM","M",,,"S",,,,,37,48,"3403",,"0",
1982-08-15,8,15,1982,"removal",23,72,"PE","F","Z",,,,,,,20,22,"3264",,"0",
1982-08-15,8,15,1982,"control",11,74,"DS","M","Z",,,,,,,49,94,"3595",,"0",
1982-08-15,8,15,1982,"control",17,74,"DO","F","Z",,,,,,,34,48,"3610",,"0",
1982-08-15,8,15,1982,"exclosure",19,74,"PM","F","Z",,,,,,,21,27,"3673",,"0",
1982-08-15,8,15,1982,"removal",23,76,"RM","F",,,,,"P",,,,16,"2997",,"0",
1982-08-15,8,15,1982,"removal",16,77,"PE","M",,,"S",,,,,20,21,"3124",,"0",
1982-08-15,8,16,1982,"control",14,11,"DM","F","Z",,,,,,,34,44,"4985",,"0",
1982-08-15,8,16,1982,"control",4,12,"PF","M",,,"S",,,,,15,6,"4997",,"0",
1982-08-15,8,16,1982,"exclosure",15,12,"PF","F","Z",,,,,,,15,7,"3990",,"0",
1982-08-15,8,16,1982,"exclosure",3,14,"PE","F","Z",,,,,,,19,16,"3628",,"0",
1982-08-15,8,16,1982,"exclosure",3,15,"PP","M","Z",,,,,,,21,12,"5003",,"0",
1982-08-15,8,16,1982,"control",4,17,"DM","M",,,"S",,,,,35,46,"3060",,"0",
1982-08-15,8,16,1982,"exclosure",3,22,"PP","F","Z",,,,,,,21,14,"6002",,"0",
1982-08-15,8,16,1982,"control",4,22,"DM","M",,,"S",,,,,37,50,"2665",,"0",
1982-08-15,8,16,1982,"exclosure",3,23,"RM","M",,,"S",,,,,18,14,"6011",,"0",
1982-08-15,8,16,1982,"control",4,23,"DM","F","Z",,,,,,,34,29,"3155",,"0",
1982-08-15,8,16,1982,"control",14,23,"DM","M",,,"S",,,,,36,55,"3417",,"0",
1982-08-15,8,16,1982,"control",14,25,"DM","M",,,"S",,,,,35,40,"4910",,"0",
1982-08-15,8,16,1982,"control",4,26,"PF","F","Z",,,,,,,15,7,"6003",,"3996",
1982-08-15,8,16,1982,"exclosure",15,31,"PF","M","Z",,,,,,,16,5,"8502",,"0",
1982-08-15,8,16,1982,"control",14,34,"DS","M","Z",,,,,,,49,101,"3549",,"0",
1982-08-15,8,16,1982,"exclosure",3,35,"PF","M",,,"S",,,,,16,8,"2996",,"0",
1982-08-15,8,16,1982,"control",14,36,"PF","M","Z",,,,,,,14,5,"3998",,"0",
1982-08-15,8,16,1982,"exclosure",3,37,"PF","M",,,"S",,,,,16,9,"8500",,"0",
1982-08-15,8,16,1982,"control",14,44,"DM","M","Z",,,,,,,34,28,"3669",,"0",
1982-08-15,8,16,1982,"control",14,45,"DM","F","Z",,,,,,,33,34,"2739",,"0",
1982-08-15,8,16,1982,"exclosure",15,45,"NA","M",,,"S",,,,,33,178,"3379",,"0",
1982-08-15,8,16,1982,"exclosure",3,51,"RM","F",,,,,"P",,,16,14,"4996",,"0",
1982-08-15,8,16,1982,"control",4,52,"DM","M",,,"S",,,,,37,47,"4962",,"3629",
1982-08-15,8,16,1982,"control",14,52,"DM","M",,,"M",,,,,34,31,"3668",,"0",
1982-08-15,8,16,1982,"exclosure",15,54,"PM","M",,,"S",,,,,20,21,"3581",,"0",
1982-08-15,8,16,1982,"exclosure",3,56,"PF","M",,,"S",,,,,16,7,"8501",,"0",
1982-08-15,8,16,1982,"control",4,56,"DS","M",,,"M",,,,,50,121,"3115",,"0",
1982-08-15,8,16,1982,"exclosure",15,57,"NA","F","Z",,,,,,,30,137,"3582",,"0",
1982-08-15,8,16,1982,"control",4,66,"DS","F","Z",,,,,,,48,111,"3410",,"0",
1982-08-15,8,16,1982,"control",4,67,"DM","F","Z",,,,,,,35,44,"2912",,"0",
1982-08-15,8,16,1982,"control",4,71,"DM","F","Z",,,,,,,36,41,"3097",,"0",
1982-08-15,8,16,1982,"removal",10,71,"RM","F",,,,,"P",,,,13,"0",,"0",
1982-08-15,8,16,1982,"control",14,72,"OL","F","Z",,,,,,,20,46,"4903",,"3171",
1982-08-15,8,16,1982,"exclosure",15,72,"PF","M",,,"S",,,,,15,8,"1997",,"0",
1982-08-15,8,16,1982,"control",14,74,"OL","M",,,"S",,,,,20,40,"3416",,"0",
1982-08-15,8,16,1982,"removal",10,76,"RM","M","Z",,,,,,,,11,"5113",,"0",
1982-08-15,8,16,1982,"exclosure",15,77,"OT","F","Z",,,,,,,20,23,"3583",,"0",
1982-09-18,9,18,1982,"control",11,21,"DM","F","Z",,,,,,,35,34,"3651",,"0",
1982-09-18,9,18,1982,"exclosure",3,22,"PP","M","Z",,,,,,,21,14,"6002",,"0",
1982-09-18,9,18,1982,"control",14,22,"DM","M","Z",,,,,,,35,37,"3668",,"0",
1982-09-18,9,18,1982,"control",11,24,"DS","F","Z",,,,,,,48,106,"3107",,"0",
1982-09-18,9,18,1982,"control",4,27,"DM","F","Z",,,,,,,36,34,"3155",,"0",
1982-09-18,9,18,1982,"control",14,27,"DM","M",,,"S",,,,,34,43,"4910",,"0",
1982-09-18,9,18,1982,"exclosure",3,31,"PE","M",,,"S",,,,,20,19,"3578",,"0",
1982-09-18,9,18,1982,"control",11,31,"DS","M","Z",,,,,,,51,105,"3593",,"0",
1982-09-18,9,18,1982,"control",14,33,"DS","M","Z",,,,,,,48,112,"3549",,"0",
1982-09-18,9,18,1982,"control",4,34,"DM","M",,,"S",,,,,46,47,"2665",,"0",
1982-09-18,9,18,1982,"control",14,36,"OL","M",,,,,,,,17,11,"3161",,"0",
1982-09-18,9,18,1982,"control",4,37,"OT","F",,,,"S",,,,21,28,"3101",,"0",
1982-09-18,9,18,1982,"control",11,37,"DM","M","Z",,,,,,,34,36,"3387",,"0",
1982-09-18,9,18,1982,"control",11,43,"DM","M",,,"S",,,,,36,44,"2732",,"0",
1982-09-18,9,18,1982,"control",11,44,"NA","F","Z",,,,,,,32,189,"3015",,"0",
1982-09-18,9,18,1982,"control",14,44,"OL","M",,,"R",,,,,21,34,"3646",,"0",
1982-09-18,9,18,1982,"control",4,45,"DM","M",,,"S",,,,,37,48,"3141",,"0",
1982-09-18,9,18,1982,"control",11,45,"DS","F","Z",,,,,,,48,109,"3173",,"3342",
1982-09-18,9,18,1982,"control",4,47,"DM","F","Z",,,,,,,35,45,"2912",,"0",
1982-09-18,9,18,1982,"control",14,53,"PM","M",,,"S",,,,,21,23,"3581",,"0",
1982-09-18,9,18,1982,"control",14,54,"OL","F","Z",,,,,,,20,39,"4903",,"0",
1982-09-18,9,18,1982,"control",4,62,"DS","F","Z",,,,,,,47,123,"3248",,"3098",
1982-09-18,9,18,1982,"control",4,64,"DS","F","Z",,,,,,,49,114,"3410",,"0",
1982-09-18,9,18,1982,"exclosure",3,65,"PF","M","Z",,,,,,,16,8,"8500",,"0",
1982-09-18,9,18,1982,"control",11,67,"OT","M",,,"S",,,,,21,29,"2612",,"0",
1982-09-18,9,18,1982,"control",4,71,"OT","M","Z",,,,,,,21,23,"3545",,"0",
1982-09-18,9,18,1982,"control",14,71,"DM","F","Z",,,,,,,36,44,"3561",,"0",
1982-09-18,9,18,1982,"control",14,75,"DM","F","Z",,,,,,,36,47,"2739",,"0",
1982-09-18,9,18,1982,"control",14,76,"OL","M","Z",,,,,,,19,15,"3521",,"0",
1982-09-18,9,19,1982,"exclosure",19,11,"PM","M",,,"S",,,,,21,21,"3433",,"0",
1982-09-18,9,19,1982,"control",17,13,"OT","F","Z",,,,,,,19,25,"3583",,"0",
1982-09-18,9,19,1982,"control",17,16,"DM","F","Z",,,,,,,36,28,"3235",,"0",
1982-09-18,9,19,1982,"control",17,26,"DM","F","Z",,,,,,,36,39,"3532",,"0",
1982-09-18,9,19,1982,"exclosure",15,31,"OT","M","Z",,,,,,,20,29,"4928",,"0",
1982-09-18,9,19,1982,"exclosure",21,43,"PF","F","Z",,,,,,,16,6,"8612",,"0",
1982-09-18,9,19,1982,"exclosure",19,44,"PF","M",,,"S",,,,,16,6,"8603",,"0",
1982-09-18,9,19,1982,"control",17,61,"DM","M",,,"R",,,,,37,49,"3122",,"0",
1982-09-18,9,19,1982,"control",17,62,"NA","F","Z",,,,,,,32,150,"3611",,"0",
1982-09-18,9,19,1982,"exclosure",19,66,"PM","M",,,,,,,,21,23,"3529",,"0",
1982-09-18,9,19,1982,"control",17,73,"DO","F","Z",,,,,,,36,48,"3610",,"0",
1982-09-18,9,19,1982,"exclosure",19,74,"PF","M",,,"S",,,,,16,7,"8601",,"0",
1982-11-21,11,21,1982,"control",14,11,"OL","M","Z",,,,,,,,34,"3560",,"0",
1982-11-21,11,21,1982,"exclosure",19,11,"OT","M","Z",,,,,,,21,24,"3464",,"0",
1982-11-21,11,21,1982,"exclosure",19,13,"RM","M","Z",,,,,,,16,9,"8610",,"0",
1982-11-21,11,21,1982,"control",14,14,"OL","M","Z",,,,,,,22,29,"3100",,"0",
1982-11-21,11,21,1982,"control",14,16,"DM","M","Z",,,,,,,37,44,"3926",,"0",
1982-11-21,11,21,1982,"control",17,16,"OL","M","Z",,,,,,,21,39,"3418",,"0",
1982-11-21,11,21,1982,"exclosure",21,16,"PF","F","Z",,,,,,,16,5,"8704",,"0",
1982-11-21,11,21,1982,"exclosure",21,17,"RM","F","Z",,,,,,,15,10,"0",,"0",
1982-11-21,11,21,1982,"control",14,22,"DM","M","Z",,,,,,,34,39,"3668",,"0",
1982-11-21,11,21,1982,"exclosure",15,22,"PE","F","Z",,,,,,,21,24,"3384",,"0",
1982-11-21,11,21,1982,"control",14,24,"RM","M","Z",,,,,,,16,10,"8601",,"0",
1982-11-21,11,21,1982,"control",14,26,"DM","M","Z",,,,,,,33,41,"3925",,"0",
1982-11-21,11,21,1982,"control",17,26,"OT","M","Z",,,,,,,19,26,"3923",,"0",
1982-11-21,11,21,1982,"control",17,31,"DS","M",,,"S",,,,,49,116,"3944",,"0",
1982-11-21,11,21,1982,"exclosure",19,31,"PM","M",,,"S",,,,,20,22,"3529",,"0",
1982-11-21,11,21,1982,"control",14,33,"DS","M",,,"R",,,,,48,109,"3549",,"0",
1982-11-21,11,21,1982,"control",17,34,"OT","F","Z",,,,,,,19,24,"3583",,"0",
1982-11-21,11,21,1982,"control",14,35,"OT","M","Z",,,,,,,21,31,"3521",,"0",
1982-11-21,11,21,1982,"control",17,36,"DM","F","Z",,,,,,,36,41,"3532",,"0",
