individual,year,year_recode,season,locality,sex,body_mass_grams,body_condition_index,straight_carapace_length_mm
989,2015,8,Summer,Plateau,m,1049,6.214454976,168.8
989,2016,9,Summer,Plateau,m,1042,6.202380952,168
989,2017,10,Spring,Plateau,m,969,5.872727273,165
989,2020,13,Summer,Plateau,m,1065,6.264705882,170
989,2021,14,Summer,Plateau,m,1069,6.215116279,172
99,2008,1,Summer,Plateau,m,960,5.411499436,177.4
99,2008,1,Spring,Plateau,m,1023,5.769881557,177.3
99,2010,3,Spring,Plateau,m,1043,5.826815642,179
99,2011,4,Summer,Plateau,m,981,5.542372881,177
99,2016,9,Spring,Plateau,m,1083,6.016666667,180
99,2017,10,Spring,Plateau,m,1076,6.04494382,178
99,2017,10,Summer,Plateau,m,1076,5.977777778,180
99,2018,11,Spring,Plateau,m,1069,5.906077348,181
99,2019,12,Spring,Plateau,m,1109,6.161111111,180
99,2022,15,Spring,Plateau,m,1060,5.856353591,181
99,2022,15,Summer,Plateau,m,1098,6.032967033,182
990,2009,2,Spring,Plateau,m,982,5.862686567,167.5
990,2016,9,Spring,Plateau,m,937,5.610778443,167
990,2017,10,Summer,Plateau,m,873,5.323170732,164
990,2019,12,Summer,Plateau,m,896,5.365269461,167
990,2020,13,Summer,Plateau,m,951,5.906832298,161
991,2009,2,Summer,Plateau,m,915,5.295138889,172.8
991,2009,2,Summer,Plateau,m,1000,5.875440658,170.2
991,2009,2,Spring,Plateau,m,964,5.740828966,167.92
991,2011,4,Spring,Plateau,m,907,5.43764988,166.8
991,2012,5,Spring,Plateau,m,975,5.735294118,170
991,2016,9,Spring,Plateau,m,1103,6.450292398,171
991,2016,9,Summer,Plateau,m,1117,6.456647399,173
991,2017,10,Summer,Plateau,m,1039,6.005780347,173
991,2022,15,Spring,Plateau,m,1227,6.596774194,186
992,2009,2,Spring,Plateau,m,871,5.19379845,167.7
992,2010,3,Spring,Plateau,m,938,5.485380117,171
995,2009,2,Spring,Plateau,m,899,5.530946229,162.54
995,2010,3,Spring,Plateau,m,883,5.377588307,164.2
995,2011,4,Summer,Plateau,m,860,5.318491033,161.7
995,2011,4,Summer,Plateau,m,954,5.834862385,163.5
995,2012,5,Summer,Plateau,m,915,5.545454545,165
995,2016,9,Spring,Plateau,m,944,5.686746988,166
995,2017,10,Spring,Plateau,m,939,5.656626506,166
995,2018,11,Spring,Plateau,m,938,5.65060241,166
995,2019,12,Spring,Plateau,m,927,5.652439024,164
995,2021,14,Summer,Plateau,m,949,5.71686747,166
996,2009,2,Spring,Plateau,m,1008,5.793103448,174
996,2011,4,Summer,Plateau,m,988,5.594563986,176.6
996,2011,4,Summer,Plateau,m,965,5.504848831,175.3
996,2011,4,Spring,Plateau,m,1078,6.191843768,174.1
996,2016,9,Summer,Plateau,m,1119,6.286516854,178
996,2019,12,Spring,Plateau,m,1079,6.096045198,177
997,2009,2,Spring,Plateau,m,904,5.499452488,164.38
997,2011,4,Summer,Plateau,m,923,5.560240964,166
997,2012,5,Spring,Plateau,m,876,5.208085612,168.2
997,2016,9,Summer,Plateau,m,895,5.264705882,170
997,2017,10,Spring,Plateau,m,938,5.583333333,168
997,2017,10,Summer,Plateau,m,944,5.552941176,170
997,2018,11,Summer,Plateau,m,1033,6.040935673,171
997,2019,12,Spring,Plateau,m,959,5.641176471,170
997,2021,14,Spring,Plateau,m,941,5.502923977,171
997,2023,16,Summer,Plateau,m,1043,5.994252874,174
998,2009,2,Spring,Plateau,m,915,5.421900924,168.76
999,2009,2,Spring,Plateau,m,773,4.89364396,157.96
999,2010,3,Spring,Plateau,m,800,5.079365079,157.5
k1,2010,3,Spring,Konjsko,m,906,5.48160697,165.28
k1,2012,5,Summer,Konjsko,m,1053,6.07266436,173.4
k10,2010,3,Spring,Konjsko,f,1820,8.727342476,208.54
k100,2010,3,Spring,Konjsko,m,928,5.637910085,164.6
k1000,2021,14,Spring,Konjsko,m,1427,7.243654822,197
k1002,2021,14,Spring,Konjsko,f,1367,7.389189189,185
k1003,2021,14,Spring,Konjsko,m,1338,6.96875,192
k1004,2021,14,Spring,Konjsko,f,1345,7.192513369,187
k1005,2021,14,Spring,Konjsko,m,1403,7.502673797,187
k1006,2021,14,Spring,Konjsko,m,966,5.926380368,163
k1007,2021,14,Spring,Konjsko,f,1892,9.229268293,205
k1009,2021,14,Spring,Konjsko,m,1169,6.251336898,187
k101,2010,3,Spring,Konjsko,m,1395,7.565075922,184.4
k1011,2021,14,Spring,Konjsko,f,1196,6.535519126,183
k1012,2021,14,Spring,Konjsko,f,1338,7.31147541,183
k1012,2021,14,Summer,Konjsko,f,1377,7.363636364,187
k1013,2021,14,Spring,Konjsko,m,796,5.135483871,155
k1014,2021,14,Spring,Konjsko,m,1300,7.103825137,183
k102,2010,3,Spring,Konjsko,m,1147,6.447442383,177.9
k1021,2021,14,Summer,Konjsko,f,1757,8.873737374,198
k1021,2022,15,Spring,Konjsko,f,1689,8.706185567,194
k1021,2022,15,Summer,Konjsko,f,1732,8.882051282,195
k1022,2021,14,Summer,Konjsko,f,1060,6.347305389,167
k1023,2021,14,Summer,Konjsko,f,883,5.624203822,157
k1024,2021,14,Summer,Konjsko,f,1448,7.70212766,188
k1024,2022,15,Summer,Konjsko,f,1641,8.682539683,189
k1024,2023,16,Summer,Konjsko,f,1526,8.074074074,189
k1025,2021,14,Summer,Konjsko,f,1650,7.971014493,207
k1025,2022,15,Spring,Konjsko,f,1652,8.019417476,206
k1026,2021,14,Summer,Konjsko,m,728,4.789473684,152
k1027A,2021,14,Summer,Konjsko,f,1048,6.238095238,168
k1027A,2022,15,Spring,Konjsko,f,1062,6.247058824,170
k103,2010,3,Spring,Konjsko,f,2320,10.33775956,224.42
k103,2016,9,Spring,Konjsko,f,2621,11.24892704,233
k103,2019,12,Spring,Konjsko,f,2564,11.14782609,230
k1032,2021,14,Summer,Konjsko,m,1007,5.888888889,171
k1032,2022,15,Spring,Konjsko,m,960,5.680473373,169
k1033,2021,14,Summer,Konjsko,f,1661,8.142156863,204
k1034,2021,14,Summer,Konjsko,f,1622,7.990147783,203
k1037,2021,14,Summer,Konjsko,m,1159,6.298913043,184
k1038,2021,14,Summer,Konjsko,m,854,5.474358974,156
k1039,2021,14,Summer,Konjsko,m,1326,6.870466321,193
k104,2010,3,Spring,Konjsko,m,1324,7.100718653,186.46
k1041,2021,14,Summer,Konjsko,m,909,5.542682927,164
k1042,2021,14,Summer,Konjsko,f,915,5.903225806,155
k1044,2021,14,Summer,Konjsko,f,1248,6.673796791,187
k1045,2021,14,Summer,Konjsko,m,790,5.096774194,155
k1045,2023,16,Summer,Konjsko,m,858,5.3625,160
k1046,2021,14,Summer,Konjsko,m,1088,6.146892655,177
k1048,2021,14,Summer,Konjsko,f,1985,9.589371981,207
k1048,2023,16,Summer,Konjsko,f,1949,9.461165049,206
k1049,2021,14,Summer,Konjsko,m,1339,7.160427807,187
k105,2010,3,Spring,Konjsko,m,1318,7.232221247,182.24
k105,2021,14,Spring,Konjsko,m,1468,7.808510638,188
k1050,2021,14,Summer,Konjsko,m,1248,7.011235955,178
k1051,2021,14,Summer,Konjsko,m,1174,6.415300546,183
k1052,2021,14,Summer,Konjsko,f,1570,8.134715026,193
k1056,2022,15,Spring,Konjsko,m,1263,7.016666667,180
k1057,2022,15,Spring,Konjsko,f,1668,8.34,200
k1058,2022,15,Spring,Konjsko,m,1186.6,6.939181287,171
k1059,2022,15,Spring,Konjsko,f,1486,8.120218579,183
k1060,2022,15,Spring,Konjsko,m,924,5.775,160
k1061,2022,15,Spring,Konjsko,m,1145,6.61849711,173
k1062,2022,15,Spring,Konjsko,m,1281,7.156424581,179
k1064,2022,15,Spring,Konjsko,f,2110,9.634703196,219
k1065B,2022,15,Spring,Konjsko,f,1683,8.630769231,195
k1067,2022,15,Spring,Konjsko,m,1234,6.855555556,180
k1068,2022,15,Spring,Konjsko,f,1501,7.61928934,197
k1069,2022,15,Spring,Konjsko,f,1686,8.472361809,199
k107,2010,3,Spring,Konjsko,m,1193,6.738590149,177.04
k1074,2022,15,Spring,Konjsko,f,1591,7.915422886,201
k1075,2022,15,Spring,Konjsko,m,760,5,152
k1078,2022,15,Spring,Konjsko,f,1459,7.760638298,188
k108,2010,3,Spring,Konjsko,f,1478,7.715598246,191.56
k108,2012,5,Spring,Konjsko,f,1514,7.748208802,195.4
k1082,2022,15,Spring,Konjsko,f,2557,10.60995851,241
k1083,2022,15,Spring,Konjsko,f,1350,7.417582418,182
k1085,2022,15,Spring,Konjsko,f,1440,7.868852459,183
k1086,2022,15,Spring,Konjsko,m,1566,8.113989637,193
k1087,2022,15,Spring,Konjsko,m,1165,6.734104046,173
k109,2010,3,Spring,Konjsko,f,1516,7.64228462,198.37
k109,2011,4,Summer,Konjsko,f,1500,7.606490872,197.2
k1092,2022,15,Spring,Konjsko,f,1580,8.229166667,192
k1094,2022,15,Spring,Konjsko,f,1204,7.082352941,170
k1096,2022,15,Spring,Konjsko,m,911,5.69375,160
k1098,2023,16,Summer,Konjsko,f,2748,11.54621849,238
k11,2010,3,Spring,Konjsko,m,1093,5.906192586,185.06
k11,2014,7,Summer,Konjsko,m,1115.8,5.97643278,186.7
k110,2010,3,Spring,Konjsko,m,1018,6.110444178,166.6
k110,2012,5,Summer,Konjsko,m,1015,6.041666667,168
k1109,2022,15,Summer,Konjsko,f,1291,6.978378378,185
k111,2010,3,Spring,Konjsko,m,1183,6.431445036,183.94
k1110,2022,15,Summer,Konjsko,f,1507,7.728205128,195
k1111,2022,15,Summer,Konjsko,f,1191,6.653631285,179
k1112,2022,15,Summer,Konjsko,f,1217,6.686813187,182
k1113,2022,15,Summer,Konjsko,f,1048,6.238095238,168
k1116,2022,15,Summer,Konjsko,f,2056,9.698113208,212
k1117,2022,15,Summer,Konjsko,f,1382,7.160621762,193
k1119,2022,15,Summer,Konjsko,f,1411,7.426315789,190
k112,2010,3,Spring,Konjsko,f,1792,8.947473537,200.28
k112,2013,6,Spring,Konjsko,f,1794,8.837438424,203
k112,2016,9,Spring,Konjsko,f,1700,8.395061728,202.5
k112,2021,14,Summer,Konjsko,f,1808,8.60952381,210
k1120,2022,15,Summer,Konjsko,f,1243,7.0625,176
k1121,2023,16,Spring,Konjsko,f,1712,8.734693878,196
k1124,2023,16,Summer,Konjsko,f,1110,6.646706587,167
k1126,2023,16,Summer,Konjsko,f,1567,8.119170984,193
k1128,2023,16,Summer,Konjsko,m,1095,6.479289941,169
k1129,2023,16,Summer,Konjsko,f,1524,7.9375,192
k113,2010,3,Spring,Konjsko,m,988,5.641845592,175.12
k113,2012,5,Spring,Konjsko,m,981,5.542372881,177
k1130,2023,16,Summer,Konjsko,m,1168,6.382513661,183
k1131,2023,16,Summer,Konjsko,m,1172,6.659090909,176
k1132,2023,16,Summer,Konjsko,m,1163,6.683908046,174
k1133,2023,16,Summer,Konjsko,f,1725,8.497536946,203
k1134,2023,16,Summer,Konjsko,f,1761,8.632352941,204
k1135,2023,16,Summer,Konjsko,f,1828,8.830917874,207
k1136,2023,16,Summer,Konjsko,f,2603,10.93697479,238
k1137,2023,16,Summer,Konjsko,f,1925,8.830275229,218
k114,2010,3,Spring,Konjsko,m,933,5.336917973,174.82
k114,2016,9,Summer,Konjsko,m,1081,5.875,184
k114,2020,13,Summer,Konjsko,m,1137,6.213114754,183
k114,2022,15,Spring,Konjsko,m,1192,6.443243243,185
k1140,2023,16,Summer,Konjsko,m,1403,7.423280423,189
k1141,2023,16,Summer,Konjsko,m,1351,7.302702703,185
k1142,2023,16,Summer,Konjsko,m,926,5.578313253,166
k1143,2023,16,Summer,Konjsko,f,1120,6.436781609,174
k1145,2023,16,Summer,Konjsko,f,1350,7.5,180
k1146,2023,16,Summer,Konjsko,f,1251,7.028089888,178
k1147,2023,16,Summer,Konjsko,f,1450,7.880434783,184
k1148,2023,16,Summer,Konjsko,m,1410,7.5,188
k1149,2023,16,Summer,Konjsko,f,1145,6.656976744,172
k115,2010,3,Spring,Konjsko,m,1005,5.957320688,168.7
k1150,2023,16,Summer,Konjsko,m,1157,6.611428571,175
k1153,2023,16,Summer,Konjsko,m,1066,6.5,164
k117,2010,3,Spring,Konjsko,m,1109,6.391194099,173.52
k117,2012,5,Summer,Konjsko,m,1153,6.47752809,178
k117,2012,5,Spring,Konjsko,m,1109,6.308304892,175.8
k117,2016,9,Spring,Konjsko,m,1220,6.732891832,181.2
k117,2023,16,Summer,Konjsko,m,1310,7.081081081,185
k118,2010,3,Spring,Konjsko,f,1727,8.59546088,200.92
k118,2013,6,Spring,Konjsko,f,1816,8.915071183,203.7
k118,2016,9,Spring,Konjsko,f,1884,9.190243902,205
k118,2018,11,Spring,Konjsko,f,1900,9.268292683,205
k119,2010,3,Spring,Konjsko,m,1158,6.562393744,176.46
k119,2017,10,Summer,Konjsko,m,1347,7.525139665,179
k12,2010,3,Spring,Konjsko,f,1260,6.709265176,187.8
k12,2012,5,Summer,Konjsko,f,1517,7.720101781,196.5
k12,2012,5,Spring,Konjsko,f,1409,7.270381837,193.8
k124,2016,9,Summer,Konjsko,f,1321,7.258241758,182
k126,2018,11,Spring,Konjsko,f,830,5.38961039,154
k126,2019,12,Spring,Konjsko,f,851,5.06547619,168
k13,2010,3,Spring,Konjsko,f,1405,7.316946151,192.02
k13,2017,10,Summer,Konjsko,f,1612,8.100502513,199
k13,2022,15,Spring,Konjsko,f,1603,8.137055838,197
k130,2012,5,Spring,Konjsko,f,869,5.705843729,152.3
k130,2023,16,Spring,Konjsko,f,1702,8.683673469,196
k131,2010,3,Spring,Konjsko,f,1668,8.24925816,202.2
k132,2010,3,Spring,Konjsko,m,1136,6.541517909,173.66
k133,2010,3,Spring,Konjsko,m,1349,7.308484126,184.58
k133,2012,5,Spring,Konjsko,m,1379,7.406015038,186.2
k133,2016,9,Summer,Konjsko,m,1505,8.005319149,188
k133,2016,9,Spring,Konjsko,m,1450,7.880434783,184
k133,2018,11,Spring,Konjsko,m,1452,7.723404255,188
k133,2019,12,Spring,Konjsko,m,1417,7.537234043,188
k134,2010,3,Spring,Konjsko,f,1857,8.769361541,211.76
k135,2010,3,Spring,Konjsko,m,803,5.127713921,156.6
k136,2010,3,Spring,Konjsko,f,1616,8.056635756,200.58
k137,2010,3,Spring,Konjsko,m,1184,6.460061109,183.28
k138,2017,10,Summer,Konjsko,f,2207,10.07762557,219
k139,2016,9,Summer,Konjsko,f,1000,5.747126437,174
k139,2016,9,Spring,Konjsko,f,1104,6.38150289,173
k14,2010,3,Spring,Konjsko,f,1652,8.013971088,206.14
k141,2010,3,Summer,Konjsko,f,1780,8.376470588,212.5
k142,2016,9,Spring,Konjsko,f,949,5.533527697,171.5
k142,2017,10,Summer,Konjsko,f,1190,6.611111111,180
k143,2010,3,Summer,Konjsko,f,1645,8.457583548,194.5
k144,2010,3,Summer,Konjsko,f,2063,9.885002396,208.7
k144,2017,10,Summer,Konjsko,f,2115,9.976415094,212
k144,2019,12,Spring,Konjsko,f,2067,9.658878505,214
k145,2010,3,Summer,Konjsko,m,1169,6.57480315,177.8
k146,2010,3,Summer,Konjsko,f,2256,9.894736842,228
k15,2010,3,Spring,Konjsko,f,1780,8.803165183,202.2
k15,2017,10,Spring,Konjsko,f,2072,9.5925925929999991,216
k15,2017,10,Summer,Konjsko,f,2105,9.74537037,216
k15,2023,16,Summer,Konjsko,f,2215,10.11415525,219
k151,2010,3,Summer,Konjsko,f,1806,8.641148325,209
k153,2010,3,Summer,Konjsko,f,1065,6.253669994,170.3
k153,2017,10,Summer,Konjsko,f,1248,6.933333333,180
k153,2022,15,Summer,Konjsko,f,1247,6.889502762,181
k154,2023,16,Summer,Konjsko,f,1771,8.473684211,209
k155,2021,14,Summer,Konjsko,f,1336,7.221621622,185
k156,2010,3,Summer,Konjsko,m,719,4.783765802,150.3
k156,2017,10,Summer,Konjsko,m,1403,7.307291667,192
k156,2021,14,Summer,Konjsko,m,1427,7.064356436,202
k156,2021,14,Summer,Konjsko,m,1365,6.791044776,201
k156,2022,15,Spring,Konjsko,m,1462,7.346733668,199
k157,2016,9,Summer,Konjsko,f,1745,8.768844221,199
k157,2017,10,Spring,Konjsko,f,1687,8.52020202,198
k157,2021,14,Spring,Konjsko,f,1672,8.077294686,207
k157,2021,14,Summer,Konjsko,f,1898,9.038095238,210
k157,2022,15,Summer,Konjsko,f,1895,9.154589372,207
k158,2017,10,Spring,Konjsko,m,860,5.119047619,168
k158,2023,16,Summer,Konjsko,m,1305,7.17032967,182
k159,2010,3,Summer,Konjsko,m,1314,6.996805112,187.8
k159,2016,9,Summer,Konjsko,m,1234,6.477690289,190.5
k16,2010,3,Spring,Konjsko,m,1375,7.413198188,185.48
k16,2023,16,Summer,Konjsko,m,1395,7.459893048,187
k160,2010,3,Summer,Konjsko,f,1417,7.391757955,191.7
k160,2016,9,Summer,Konjsko,f,1415,7.331606218,193
k161,2010,3,Summer,Konjsko,f,1364,7.349137931,185.6
k161,2011,4,Summer,Konjsko,f,1363,7.25,188
k161,2022,15,Summer,Konjsko,f,1603,8.095959596,198
k161,2023,16,Summer,Konjsko,f,1603,7.975124378,201
k162,2010,3,Summer,Konjsko,f,797,5.246872943,151.9
k162,2016,9,Spring,Konjsko,f,1583,8.159793814,194
k162,2017,10,Summer,Konjsko,f,1608,8.204081633,196
k163,2010,3,Summer,Konjsko,f,1503,7.625570776,197.1
k163,2015,8,Summer,Konjsko,f,1480,7.43718593,199
k163,2017,10,Summer,Konjsko,f,1549,7.783919598,199
k164,2010,3,Summer,Konjsko,m,1142,6.437429538,177.4
k164,2017,10,Summer,Konjsko,m,1215,6.675824176,182
k165,2016,9,Summer,Konjsko,f,1618,8.171717172,198
k166,2010,3,Summer,Konjsko,f,823,5.292604502,155.5
k166,2016,9,Summer,Konjsko,f,1565,7.904040404,198
k166,2018,11,Summer,Konjsko,f,1714,8.36097561,205
k166,2019,12,Spring,Konjsko,f,1741,8.534313725,204
k166,2021,14,Summer,Konjsko,f,1790,8.523809524,210
k166,2023,16,Spring,Konjsko,f,1848,8.884615385,208
k166,2023,16,Summer,Konjsko,f,1860,8.985507246,207
k167,2016,9,Summer,Konjsko,f,1559,8.056847545,193.5
k167,2017,10,Summer,Konjsko,f,1521,7.760204082,196
k168,2010,3,Summer,Konjsko,m,1017,6.167374166,164.9
k17,2010,3,Spring,Konjsko,m,1165,6.302748323,184.84
k171,2011,4,Summer,Konjsko,m,881,5.404907975,163
k171,2011,4,Spring,Konjsko,m,865,5.495552732,157.4
k171,2012,5,Summer,Konjsko,m,913,5.567073171,164
k171,2012,5,Spring,Konjsko,m,873,5.290909091,165
k171,2020,13,Summer,Konjsko,m,952,5.734939759,166
k172,2011,4,Spring,Konjsko,f,1627,8.296787353,196.1
k172,2013,6,Spring,Konjsko,f,1800,8.780487805,205
k172,2016,9,Spring,Konjsko,f,1808,8.95049505,202
k172,2019,12,Spring,Konjsko,f,1862,8.951923077,208
k172,2021,14,Spring,Konjsko,f,1826,8.654028436,211
k173,2016,9,Summer,Konjsko,f,936,5.813664596,161
k174,2011,4,Spring,Konjsko,m,1095,6.232214001,175.7
k174,2012,5,Spring,Konjsko,m,1085,6.088664422,178.2
k174,2016,9,Summer,Konjsko,m,1140,6.368715084,179
k174,2016,9,Summer,Konjsko,m,1215,6.825842697,178
k174,2016,9,Spring,Konjsko,m,1161,6.52247191,178
k174,2017,10,Spring,Konjsko,m,1146,6.438202247,178
k175,2011,4,Spring,Konjsko,m,801,5.134615385,156
k175,2012,5,Spring,Konjsko,m,879,5.549242424,158.4
k176,2011,4,Spring,Konjsko,m,1022,5.994134897,170.5
k176,2012,5,Spring,Konjsko,m,1100,6.432748538,171
k176,2016,9,Spring,Konjsko,m,1131,6.537572254,173
k176,2019,12,Spring,Konjsko,m,1091,6.306358382,173
k177,2011,4,Spring,Konjsko,f,1740,8.54197349,203.7
k177,2012,5,Spring,Konjsko,f,1852,9.034146341,205
k179,2011,4,Spring,Konjsko,m,1025,6.04719764,169.5
k179,2012,5,Spring,Konjsko,m,1067,6.232476636,171.2
k179,2017,10,Summer,Konjsko,m,1067,6.313609467,169
k18,2010,3,Spring,Konjsko,m,1158,6.359143328,182.1
k180,2011,4,Spring,Konjsko,m,858,5.283251232,162.4
k182,2011,4,Spring,Konjsko,f,1882,8.991877688,209.3
k182,2012,5,Spring,Konjsko,f,1774,8.34038552,212.7
k184,2020,13,Summer,Konjsko,m,1445,7.645502646,189
k184,2021,14,Summer,Konjsko,m,1496,7.671794872,195
k193,2011,4,Spring,Konjsko,f,1566,7.953275775,196.9
k194,2011,4,Spring,Konjsko,f,1078,6.31147541,170.8
k194,2012,5,Summer,Konjsko,f,1130,6.5054692,173.7
k195,2011,4,Summer,Konjsko,m,1242,6.97752809,178
k195,2011,4,Spring,Konjsko,m,1255,6.94521306,180.7
k195,2012,5,Summer,Konjsko,m,1318,7.269718698,181.3
k195,2012,5,Summer,Konjsko,m,1195,6.638888889,180
k195,2012,5,Spring,Konjsko,m,1200,6.779661017,177
k195,2016,9,Summer,Konjsko,m,1347,7.360655738,183
k195,2017,10,Spring,Konjsko,m,1290,7.087912088,182
k195,2019,12,Spring,Konjsko,m,1354,7.43956044,182
k196,2011,4,Spring,Konjsko,m,1171,6.657191586,175.9
k197,2011,4,Spring,Konjsko,f,992,6.093366093,162.8
k197,2016,9,Spring,Konjsko,f,1223,6.756906077,181
k197,2017,10,Summer,Konjsko,f,1308,7.147540984,183
k198,2011,4,Spring,Konjsko,f,1448,7.502590674,193
k198,2013,6,Spring,Konjsko,f,1609,8.045,200
k199,2011,4,Spring,Konjsko,f,1387,7.401280683,187.4
k2,2010,3,Spring,Konjsko,f,1544,7.940344562,194.45
k2,2016,9,Summer,Konjsko,f,1769,8.671568627,204
k20,2010,3,Spring,Konjsko,m,882,5.185185185,170.1
k20,2021,14,Spring,Konjsko,m,953,5.384180791,177
k201,2011,4,Spring,Konjsko,m,1003,5.698863636,176
k202,2011,4,Spring,Konjsko,f,1862,8.879351454,209.7
k202,2012,5,Spring,Konjsko,f,1752,8.264150943,212
k202,2017,10,Summer,Konjsko,f,1887,8.85915493,213
k203,2011,4,Spring,Konjsko,f,2233,10.43457944,214
k203,2013,6,Spring,Konjsko,f,2249,9.907488987,227
k203,2016,9,Spring,Konjsko,f,2324,10.10434783,230
k203,2017,10,Spring,Konjsko,f,2292,9.630252101,238
k203,2022,15,Spring,Konjsko,f,2327,9.987124464,233
k204,2011,4,Spring,Konjsko,m,1249,6.549554274,190.7
k204,2012,5,Summer,Konjsko,m,1332,6.944734098,191.8
k205,2011,4,Spring,Konjsko,m,958,5.579499126,171.7
k206,2011,4,Spring,Konjsko,f,1165,6.472222222,180
k206,2016,9,Spring,Konjsko,f,1249,6.788043478,184
k206,2018,11,Spring,Konjsko,f,1259,6.842391304,184
k206,2020,13,Summer,Konjsko,f,1246,6.808743169,183
k207,2011,4,Spring,Konjsko,f,1288,6.862013852,187.7
k208,2011,4,Spring,Konjsko,f,1961,9.18501171,213.5
k209,2011,4,Spring,Konjsko,f,1394,7.535135135,185
k209,2012,5,Summer,Konjsko,f,1550,8.039419087,192.8
k209,2016,9,Spring,Konjsko,f,1556,8.125326371,191.5
k209,2017,10,Summer,Konjsko,f,1530,7.886597938,194
k21,2010,3,Spring,Konjsko,f,1300,6.945928617,187.16
k210,2011,4,Spring,Konjsko,f,1501,7.654258032,196.1
k211,2011,4,Spring,Konjsko,m,837,5.153940887,162.4
k211,2016,9,Spring,Konjsko,m,1053,6.194117647,170
k211,2017,10,Summer,Konjsko,m,1080,6.352941176,170
k212,2011,4,Summer,Konjsko,f,1520,7.665153807,198.3
k212,2011,4,Spring,Konjsko,f,1479,7.447129909,198.6
k212,2017,10,Summer,Konjsko,f,1513,7.565,200
k213,2011,4,Spring,Konjsko,f,1350,7.297297297,185
k214,2011,4,Spring,Konjsko,f,1714,8.557164254,200.3
k214,2016,9,Summer,Konjsko,f,1985,9.363207547,212
k214,2016,9,Spring,Konjsko,f,1912,9.061611374,211
k214,2021,14,Summer,Konjsko,f,2054,9.422018349,218
k215,2011,4,Spring,Konjsko,f,1704,8.47339632,201.1
k215,2016,9,Summer,Konjsko,f,1953,9.573529412,204
k215,2017,10,Spring,Konjsko,f,1808,8.819512195,205
k216,2011,4,Spring,Konjsko,m,1180,6.719817768,175.6
k217,2011,4,Spring,Konjsko,m,1622,7.661785546,211.7
k218,2011,4,Spring,Konjsko,f,1646,8.21767349,200.3
k218,2019,12,Spring,Konjsko,f,1741,8.748743719,199
k219,2011,4,Spring,Konjsko,m,1050,6.017191977,174.5
k22,2010,3,Spring,Konjsko,f,813,5.24854745,154.9
k220,2011,4,Spring,Konjsko,m,922,5.50776583,167.4
k221,2011,4,Spring,Konjsko,f,2152,9.684968497,222.2
k222,2011,4,Spring,Konjsko,f,1612,7.901960784,204
k223,2011,4,Spring,Konjsko,f,1670,8.05984556,207.2
k224,2011,4,Spring,Konjsko,m,1366,6.990788127,195.4
k225,2011,4,Spring,Konjsko,f,1615,8.070964518,200.1
k226,2011,4,Spring,Konjsko,m,874,5.171597633,169
k226,2021,14,Spring,Konjsko,m,957,5.5,174
k227,2011,4,Spring,Konjsko,m,978,5.672853828,172.4
k229,2011,4,Spring,Konjsko,m,1401,7.133401222,196.4
k230,2011,4,Spring,Konjsko,f,1616,8.124685772,198.9
k231,2011,4,Spring,Konjsko,m,1291,7.070098576,182.6
k232,2011,4,Spring,Konjsko,f,1731,8.543928924,202.6
k232,2016,9,Summer,Konjsko,f,1923,9.245192308,208
k233,2011,4,Spring,Konjsko,f,1294,7.071038251,183
k234,2011,4,Spring,Konjsko,m,795,5.189295039,153.2
k235,2011,4,Spring,Konjsko,m,1094,6.312752452,173.3
k236,2011,4,Spring,Konjsko,m,1044,5.975958786,174.7
k237,2011,4,Spring,Konjsko,f,1136,6.835138387,166.2
k238,2011,4,Spring,Konjsko,m,784,5.134250164,152.7
k239,2011,4,Spring,Konjsko,m,763,5.049636003,151.1
k24,2010,3,Spring,Konjsko,f,1908,9.052951224,210.76
k24,2010,3,Summer,Konjsko,f,1908,9.064133017,210.5
k240,2011,4,Spring,Konjsko,m,742,4.923689449,150.7
k241,2011,4,Spring,Konjsko,m,1376,6.866267465,200.4
k242,2011,4,Spring,Konjsko,f,1527,7.727732794,197.6
k243,2011,4,Spring,Konjsko,f,1316,7.041198502,186.9
k244,2011,4,Spring,Konjsko,f,1537,7.73917422,198.6
k245,2011,4,Spring,Konjsko,m,1421,7.279713115,195.2
k245,2012,5,Spring,Konjsko,m,1446,7.472868217,193.5
