STATE,AWARD,RECIPIENT,NAME,SESSION,YEAR
IL,145717,42,"Mr. John's School of Jacksonville,  Inc,",2009-10,2009
IL,312059,86,Ms Roberts Academy of Beauty Culture,2009-10,2009
IL,513547,132,National Latino Education Institute,2009-10,2009
IL,191012,46,National University of Health Sciences (the),2009-10,2009
IL,3140598,1018,National-Louis University,2009-10,2009
IL,240771,66,Niles School of Cosmetology,2009-10,2009
IL,2383183,650,North Central College,2009-10,2009
IL,2358983,668,North Park University,2009-10,2009
IL,15404925,4163,Northeastern Illinois University,2009-10,2009
IL,25278642,6318,Northern Illinois University,2009-10,2009
IL,7303293,2649,Northwestern College,2009-10,2009
IL,3903882,1041,Northwestern University,2009-10,2009
IL,6991124,2403,Oakton Community College,2009-10,2009
IL,290370,79,Oehrlein School of Cosmetology,2009-10,2009
IL,9295807,2877,Olive Harvey College,2009-10,2009
IL,3831718,1011,Olivet Nazarene University,2009-10,2009
IL,10188066,3104,Parkland College,2009-10,2009
IL,55302,18,Paul Mitchell the School Normal,2009-10,2009
IL,1247586,339,Pivot Point International Cosmetology Research Center,2009-10,2009
IL,7385403,2740,Prairie State College,2009-10,2009
IL,48250,12,Professionals Choice Hair Design Academy,2009-10,2009
IL,1990461,519,Quincy University,2009-10,2009
IL,5305111,1593,Rend Lake College,2009-10,2009
IL,8706454,3049,Richard j Daley College-City Colleges of Chicago,2009-10,2009
IL,3535090,1372,Richland Community College,2009-10,2009
IL,15414430,3462,Robert Morris University Illinois,2009-10,2009
IL,8451660,3058,Rock Valley College,2009-10,2009
IL,2912504,820,Rockford Career  College,2009-10,2009
IL,1473065,398,Rockford College,2009-10,2009
IL,6039408,1759,Roosevelt University,2009-10,2009
IL,569179,141,Rosel School of Cosmetology,2009-10,2009
IL,72356,17,Rush University,2009-10,2009
IL,259318,79,Saint Anthony College of Nursing,2009-10,2009
IL,469386,145,Saint Francis Medical Center College of Nursing,2009-10,2009
IL,91550,24,Saint John's College,2009-10,2009
IL,5183395,1369,Saint Xavier University,2009-10,2009
IL,3728460,1271,Sauk Valley Community College,2009-10,2009
IL,2596546,663,School of the Art Institute of Chicago,2009-10,2009
IL,4694342,1425,Shawnee Community College,2009-10,2009
IL,212285,58,Shimer College,2009-10,2009
IL,22752,10,Solex Medical Academy,2009-10,2009
IL,455271,191,Soma Institute - The National School of Clinical Massage Therapy,2009-10,2009
IL,14753542,5195,South Suburban College of Cook County,2009-10,2009
IL,3470247,961,Southeastern Illinois College,2009-10,2009
IL,25335128,6031,Southern Illinois University at Carbondale,2009-10,2009
IL,13134450,3526,Southern Illinois University Edwardsville,2009-10,2009
IL,14742158,4904,Southwestern Illinois College,2009-10,2009
IL,2278743,655,Spoon River College,2009-10,2009
IL,742238,211,Springfield College Illinois,2009-10,2009
IL,4746568,1225,St. Augustine College,2009-10,2009
IL,1558415,347,Taylor Business Institute,2009-10,2009
IL,141887,30,Telshe Yeshiva-Chicago,2009-10,2009
IL,569409,173,Trend Setters College of Cosmetology,2009-10,2009
IL,79069,23,Tri County Beauty Academy,2009-10,2009
IL,655449,179,Tricoci University of Beauty Culture,2009-10,2009
IL,255964,64,Tricoci University of Beauty Culture,2009-10,2009
IL,391052,97,Tricoci University of Beauty Culture,2009-10,2009
IL,212370,51,Tricoci University of Beauty Culture,2009-10,2009
IL,173770,46,Tricoci University of Beauty Culture,2009-10,2009
IL,341412,93,Tricoci University of Beauty Culture,2009-10,2009
IL,1585849,470,Trinity Christian College,2009-10,2009
IL,261502,82,Trinity College of Nursing and Health Sciences,2009-10,2009
IL,2170903,618,Trinity International University,2009-10,2009
IL,12181657,3926,Triton College,2009-10,2009
IL,5275,2,Unity Cosmetology College,2009-10,2009
IL,36374,13,University of Aesthetics (the),2009-10,2009
IL,27199,8,University of Aesthetics (the),2009-10,2009
IL,3445554,856,University of Chicago (the),2009-10,2009
IL,30299087,7231,University of Illinois at Chicago,2009-10,2009
IL,4090841,1102,University of Illinois at Springfield,2009-10,2009
IL,23552327,5715,University of Illinois at Urbana-Champaign,2009-10,2009
IL,1709754,483,University of Saint Francis,2009-10,2009
IL,592851,182,University of Spa & Cosmetology Arts,2009-10,2009
IL,283220,71,Vandercook College of Music,2009-10,2009
IL,7129290,1647,Vatterott College,2009-10,2009
IL,143103,31,Vee's School of Beauty Culture,2009-10,2009
IL,5298870,1902,Waubonsee Community College,2009-10,2009
IL,335060,97,West Suburban College of Nursing,2009-10,2009
IL,14194819,3671,Western Illinois University,2009-10,2009
IL,8429511,2017,Westwood College - Dupage,2009-10,2009
IL,11226278,2580,Westwood College - O'hare Airport,2009-10,2009
IL,1775727,447,Wheaton College,2009-10,2009
IL,12003076,4177,Wilbur Wright College,2009-10,2009
IL,147412,46,Worsham College of Mortuary Science,2009-10,2009
IL,794188,269,Zarem /Golde Ort Technical Institute,2009-10,2009
IN,126101,30,Alexandria School of Scientific Therapeutics,2009-10,2009
IN,1617516,450,Ancilla Domini College,2009-10,2009
IN,2650799,731,Anderson University,2009-10,2009
IN,13403,5,Apex Academy of Hair Design,2009-10,2009
IN,146918,36,Aveda Fredric's Institute,2009-10,2009
IN,1022326,238,Aviation Institute of Maintenance,2009-10,2009
IN,20293824,5058,Ball State University,2009-10,2009
IN,3587842,960,Bethel College,2009-10,2009
IN,18803271,5127,Brown Mackie College-South Bend,2009-10,2009
IN,2216508,584,Butler University,2009-10,2009
IN,1998004,512,Calumet College of Saint Joseph,2009-10,2009
IN,680275,141,College of Court Reporting,2009-10,2009
IN,312533,72,Creative Hair Styling Academy,2009-10,2009
IN,567565,161,Crossroads Bible College,2009-10,2009
IN,114382,38,David Demuth Institute of Cosmetology,2009-10,2009
IN,1678998,432,Depauw University,2009-10,2009
IN,100133,30,Don Roberts Beauty School,2009-10,2009
IN,232087,68,Don Roberts School of Hair Design,2009-10,2009
IN,1044941,272,Earlham College,2009-10,2009
IN,1518299,403,Empire Beauty School,2009-10,2009
IN,1435189,379,Franklin College of Indiana,2009-10,2009
IN,1125082,298,Goshen College,2009-10,2009
IN,1535026,417,Grace College and Theological Seminary,2009-10,2009
IN,130948,38,Hair Arts Academy,2009-10,2009
IN,507054,157,Hair Fashions by Kaye Beauty College,2009-10,2009
IN,256173,72,Hair Fashions by Kaye Beauty College,2009-10,2009
IN,997636,258,Hanover College,2009-10,2009
IN,19023904,5692,Harrison College,2009-10,2009
IN,2632402,743,Harrison College,2009-10,2009
IN,265876,65,Harrold Beauty Academy,2009-10,2009
IN,562392,143,Holy Cross College,2009-10,2009
IN,421874,110,Honors Beauty College,2009-10,2009
IN,1348333,386,Huntington University,2009-10,2009
IN,266924,89,Ideal Beauty Academy,2009-10,2009
IN,6337176,1792,Indiana Institute of Technology,2009-10,2009
IN,12337609,3269,Indiana State University,2009-10,2009
IN,24226385,5887,Indiana University - Bloomington,2009-10,2009
IN,5454724,1527,Indiana University - East,2009-10,2009
IN,3994267,1114,Indiana University - Kokomo,2009-10,2009
IN,9162508,2400,Indiana University - Northwest,2009-10,2009
IN,30957111,8051,Indiana University - Purdue University Indianapolis,2009-10,2009
IN,11655872,3233,Indiana University - South Bend,2009-10,2009
IN,19381028,5284,Indiana University Purdue University Ft Wayne,2009-10,2009
IN,9224449,2448,Indiana University Southeast,2009-10,2009
IN,13436113,4103,Indiana Wesleyan University,2009-10,2009
IN,2945875,697,International Business College,2009-10,2009
IN,17126394,4742,Itt Technical Institute,2009-10,2009
IN,15543983,4324,Itt Technical Institute,2009-10,2009
IN,36050080,14269,Itt Technical Institute -,2009-10,2009
IN,18670447,6438,Ivy Tech Community College of Indiana - Region 1,2009-10,2009
IN,9164336,3024,Ivy Tech Community College of Indiana - Region 10,2009-10,2009
IN,6027418,1975,Ivy Tech Community College of Indiana - Region 11,2009-10,2009
IN,10754376,3612,Ivy Tech Community College of Indiana - Region 12,2009-10,2009
IN,7990404,2522,Ivy Tech Community College of Indiana - Region 13,2009-10,2009
IN,10181713,3434,Ivy Tech Community College of Indiana - Region 14,2009-10,2009
IN,17036624,6182,Ivy Tech Community College of Indiana - Region 2,2009-10,2009
IN,13748237,4462,Ivy Tech Community College of Indiana - Region 4,2009-10,2009
IN,11787027,3904,Ivy Tech Community College of Indiana - Region 5,2009-10,2009
IN,18504529,6157,Ivy Tech Community College of Indiana - Region 6,2009-10,2009
IN,11617331,3585,Ivy Tech Community College of Indiana - Region 7,2009-10,2009
IN,33107214,11636,Ivy Tech Community College of Indiana - Region 8,2009-10,2009
IN,9437034,3295,Ivy Tech Community College of Indiana - Region 9,2009-10,2009
IN,23620823,8185,Ivy Tech Community College of Indiana- Region 3,2009-10,2009
IN,256588,60,J. Everett Light Career Center,2009-10,2009
IN,7236261,2414,Kaplan College,2009-10,2009
IN,5530836,1898,Kaplan College,2009-10,2009
IN,121013,28,Knox Beauty College,2009-10,2009
IN,200086,54,Lafayette Beauty Academy,2009-10,2009
IN,9189805,2240,Lincoln College of Technology,2009-10,2009
IN,1748997,454,Manchester College,2009-10,2009
IN,3474221,906,Marian University,2009-10,2009
IN,2824880,910,Martin University,2009-10,2009
IN,338935,61,Masters of Cosmetology College,2009-10,2009
IN,7520413,2184,Medtech College,2009-10,2009
IN,573531,140,Merrillville Beauty College,2009-10,2009
IN,256009,85,Mid America College of Funeral Service,2009-10,2009
IN,17440755,4460,National College,2009-10,2009
IN,1509121,380,Oakland City University,2009-10,2009
IN,616731,169,Pj's College of Cosmetology,2009-10,2009
IN,217208,58,Pj's College of Cosmetology,2009-10,2009
IN,25386868,6502,Purdue University,2009-10,2009
IN,13863731,3605,Purdue University - Calumet,2009-10,2009
IN,5536390,1548,Purdue University - North Central,2009-10,2009
IN,922906,235,Ravenscroft Beauty College,2009-10,2009
IN,717073,178,Rogers Academy of Hair Design,2009-10,2009
IN,1121114,306,Rose-Hulman Institute of Technology,2009-10,2009
IN,819725,201,Rudae's School of Beauty Culture,2009-10,2009
IN,539272,127,Saint Elizabeth School of Nursing,2009-10,2009
IN,87576,29,Salon Professional Academy (the),2009-10,2009
IN,1050342,269,St Joseph's College,2009-10,2009
IN,1818187,596,St Mary of the Woods College,2009-10,2009
IN,1280086,323,St Marys College,2009-10,2009
IN,627593,121,Success Schools Llc,2009-10,2009
IN,1748407,470,Taylor University,2009-10,2009
IN,253348,99,Techskills - Indianapolis,2009-10,2009
IN,3174765,822,Trine University,2009-10,2009
IN,128474,28,Tucker Career and Technology Center,2009-10,2009
IN,2836945,719,University of Evansville,2009-10,2009
IN,5503976,1498,University of Indianapolis,2009-10,2009
IN,3616170,939,University of Notre Dame,2009-10,2009
IN,2762562,796,University of Saint Francis,2009-10,2009
IN,11013907,2900,University of Southern Indiana,2009-10,2009
IN,2777959,744,Valparaiso University,2009-10,2009
IN,110865,31,Vincennes Beauty College,2009-10,2009
IN,15738207,4224,Vincennes University,2009-10,2009
IN,845180,214,Wabash College,2009-10,2009
KS,298511,85,Academy of Hair Design,2009-10,2009
KS,3990285,1273,Allen County Community College,2009-10,2009
KS,2518066,668,Baker University,2009-10,2009
KS,487839,123,Barclay College,2009-10,2009
KS,2743510,896,Barton County Community College,2009-10,2009
KS,1315647,360,Benedictine College,2009-10,2009
KS,870724,237,Bethany College,2009-10,2009
KS,515241,150,Bethel College,2009-10,2009
KS,4478411,1329,Brown Mackie College (the -),2009-10,2009
KS,846930,191,Bryan College,2009-10,2009
KS,381582,88,b-Street Design School of International Hair Styling,2009-10,2009
KS,1665788,418,b-Street Design School of International Hair Styling - Topeka,2009-10,2009
KS,10035888,3308,Butler County Community College,2009-10,2009
KS,645252,168,Central Christian College of Kansas,2009-10,2009
KS,219224,55,Cleveland Chiropractic College,2009-10,2009
KS,2806564,895,Cloud County Community College,2009-10,2009
KS,2677427,763,Coffeyville Community College,2009-10,2009
KS,1490015,417,Colby Community College,2009-10,2009
KS,6109075,1871,Cowley County Community College & Area Vocational Technical School,2009-10,2009
KS,752643,210,Cutting Edge Hairstyling Academy,2009-10,2009
KS,2089845,619,Dodge City Community College,2009-10,2009
KS,1698077,660,Donnelly College,2009-10,2009
KS,6408536,1626,Emporia State University,2009-10,2009
KS,157347,42,Eric Fisher Academy,2009-10,2009
KS,938930,272,Flint Hills Technical College,2009-10,2009
KS,8891683,2508,Fort Hays State University,2009-10,2009
KS,3634146,1089,Friends University,2009-10,2009
KS,3429398,966,Ft Scott Community College,2009-10,2009
KS,2912684,825,Garden City Community College,2009-10,2009
KS,2769516,641,Haskell Indian Nations University,2009-10,2009
KS,250652,57,Hays Academy of Hair Design,2009-10,2009
KS,569674,165,Hesston College,2009-10,2009
KS,3800613,1217,Highland Community College,2009-10,2009
KS,5523627,1883,Hutchinson Community College,2009-10,2009
KS,1820174,551,Independence Community College,2009-10,2009
KS,12557029,4281,Johnson County Community College,2009-10,2009
KS,10299842,3416,Kansas City Kansas Community College,2009-10,2009
KS,17288154,4573,Kansas State University,2009-10,2009
KS,1316799,356,Kansas Wesleyan University,2009-10,2009
KS,125514,42,Labaron Hairdressing Academy,2009-10,2009
KS,2040403,649,Labette Community College,2009-10,2009
KS,792456,275,Manhattan Area Technical College,2009-10,2009
KS,528261,144,Manhattan Christian College,2009-10,2009
KS,916527,246,Mcpherson College,2009-10,2009
KS,1683076,476,Midamerica Nazarene University,2009-10,2009
KS,2413683,717,Neosho County Community College,2009-10,2009
KS,1826662,504,Newman University,2009-10,2009
KS,1329300,368,North Central Kansas Technical College,2009-10,2009
KS,715240,174,Northwest Kansas Technical College,2009-10,2009
KS,266181,68,Old Town Barber  College,2009-10,2009
KS,3092828,1104,Ottawa University,2009-10,2009
KS,445325,101,Paul Mitchell the School Wichita,2009-10,2009
KS,637468,197,Pinnacle Career Institute,2009-10,2009
KS,9066819,2341,Pittsburg State University,2009-10,2009
KS,1444346,438,Pratt Community College,2009-10,2009
KS,519724,136,Salina Area Technical College,2009-10,2009
KS,1318656,404,Seward County Community College/Area Technical School,2009-10,2009
KS,285430,65,Sidney's Hairdressing College,2009-10,2009
KS,1710403,510,Southwestern College,2009-10,2009
KS,1177383,312,Sterling College,2009-10,2009
KS,913181,287,Tabor College,2009-10,2009
KS,16209464,4275,University of Kansas,2009-10,2009
KS,787208,233,University of Saint Mary,2009-10,2009
KS,8819889,2539,Washburn University - Topeka,2009-10,2009
KS,3975042,1333,Wichita Area Technical College - Main Campus,2009-10,2009
KS,14899710,4005,Wichita State University,2009-10,2009
KS,8869977,2137,Wichita Technical Institute,2009-10,2009
KS,13256091,2809,Wright Career College,2009-10,2009
KS,791168,180,Xenon International Academy,2009-10,2009
KS,290901,69,Xenon International Academy Iv,2009-10,2009
KS,146411,37,z Hair Academy,2009-10,2009
KY,1347904,331,Alice Lloyd College,2009-10,2009
KY,73602,17,Appalachian Beauty School,2009-10,2009
KY,1724343,465,Asbury College,2009-10,2009
KY,7027900,2039,Ashland Community and Technical College,2009-10,2009
KY,2241336,697,Ata College,2009-10,2009
KY,301420,84,Barrett & Co School of Hair Design,2009-10,2009
KY,4130829,1274,Beckfield College,2009-10,2009
KY,1975521,511,Bellarmine University,2009-10,2009
KY,523458,144,Bellefonte Academy of Beauty,2009-10,2009
KY,5481264,1275,Berea College,2009-10,2009
KY,9380017,2601,Big Sandy Community and Technical College,2009-10,2009
KY,22868752,7006,Bluegrass Community & Technical College,2009-10,2009
KY,6893611,2096,Bowling Green Technical College,2009-10,2009
KY,1042197,292,Brescia University,2009-10,2009
KY,286340,83,Brighton Center's Center for Employment Training,2009-10,2009
KY,4220697,1085,Campbellsville University,2009-10,2009
KY,855886,222,Centre College of Kentucky,2009-10,2009
KY,540661,141,Clear Creek Baptist Bible College,2009-10,2009
KY,251762,59,Collins School of Cosmetology,2009-10,2009
KY,1070112,270,Daymar College,2009-10,2009
KY,10117426,2706,Daymar College,2009-10,2009
KY,23453784,5855,Eastern Kentucky University,2009-10,2009
KY,14075666,4260,Elizabethtown Community  and Technical College,2009-10,2009
KY,1658725,432,Empire Beauty School,2009-10,2009
KY,849302,201,Empire Beauty School,2009-10,2009
KY,1003924,238,Empire Beauty School,2009-10,2009
KY,1073533,253,Empire Beauty School,2009-10,2009
KY,609988,147,Empire Beauty School,2009-10,2009
KY,776428,177,Empire Beauty School,2009-10,2009
KY,709158,185,Employment Solutions,2009-10,2009
KY,229693,49,Ezell's Cosmetology School,2009-10,2009
KY,6089804,1793,Galen Health Institutes,2009-10,2009
