genus,species,date,locality,family,flight_call,habitat,stratum
Certhia,americana,2012-03-11,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-19,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-20,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-22,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-03-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-10,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-18,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-21,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-25,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-04-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-08-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-10,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-18,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-21,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-23,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-23,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-23,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-24,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-13,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-16,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-16,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-18,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-21,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-21,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-22,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-28,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-29,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-10-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-11-01,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-11-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-11-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2012-11-21,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-03-29,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-03-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-03-31,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-09,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-10,MP,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-11,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-11,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-11,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-12,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-13,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-14,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-17,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-17,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-23,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-04-27,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-05-15,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-09-23,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-09-26,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-09-30,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-01,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-02,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-03,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-04,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-05,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-06,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-07,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-08,CHI,Certhiidae,Yes,Forest,Upper
Certhia,americana,2013-10-08,CHI,Certhiidae,Yes,Forest,Upper
