name,state,total_price,year,campus,net_cost,income_lvl
Husson University,ME,31011,2017,Off Campus,15350.54848,"0 to 30,000"
Husson University,ME,31011,2017,Off Campus,15736.82918,"30,001 to 48,000"
Husson University,ME,31011,2017,Off Campus,18295.93882,"48_001 to 75,000"
Husson University,ME,31011,2017,Off Campus,22740.22156,"75,001 to 110,000"
Husson University,ME,31011,2017,Off Campus,25862.31478,"Over 110,000"
Husson University,ME,31620,2018,Off Campus,15828.7128,"0 to 30,000"
Husson University,ME,31620,2018,Off Campus,16227.02602,"30,001 to 48,000"
Husson University,ME,31620,2018,Off Campus,18865.85105,"48_001 to 75,000"
Husson University,ME,31620,2018,Off Campus,23448.57167,"75,001 to 110,000"
Husson University,ME,31620,2018,Off Campus,26667.91702,"Over 110,000"
Florida Career College-Boynton Beach,FL,33599,2015,Off Campus,26901,"0 to 30,000"
Florida Career College-Boynton Beach,FL,33599,2015,Off Campus,25842,"30,001 to 48,000"
Florida Career College-Boynton Beach,FL,33599,2015,Off Campus,30858,"48_001 to 75,000"
Florida Career College-Boynton Beach,FL,34285,2016,Off Campus,25251,"0 to 30,000"
Florida Career College-Boynton Beach,FL,34285,2016,Off Campus,25349,"30,001 to 48,000"
Florida Career College-Boynton Beach,FL,34285,2016,Off Campus,29300,"48_001 to 75,000"
Florida Career College-Boynton Beach,FL,34285,2016,Off Campus,30642,"75,001 to 110,000"
Florida Career College-Boynton Beach,FL,34693,2017,Off Campus,25551.49316,"0 to 30,000"
Florida Career College-Boynton Beach,FL,34693,2017,Off Campus,25650.65938,"30,001 to 48,000"
Florida Career College-Boynton Beach,FL,34693,2017,Off Campus,29648.67726,"48_001 to 75,000"
Florida Career College-Boynton Beach,FL,34693,2017,Off Campus,31006.6474,"75,001 to 110,000"
Florida Career College-Boynton Beach,FL,34693,2017,Off Campus,0,"Over 110,000"
Florida Career College-Boynton Beach,FL,35791,2018,Off Campus,26360.17328,"0 to 30,000"
Florida Career College-Boynton Beach,FL,35791,2018,Off Campus,26462.47802,"30,001 to 48,000"
Florida Career College-Boynton Beach,FL,35791,2018,Off Campus,30587.02931,"48_001 to 75,000"
Florida Career College-Boynton Beach,FL,35791,2018,Off Campus,31987.97789,"75,001 to 110,000"
Florida Career College-Boynton Beach,FL,35791,2018,Off Campus,0,"Over 110,000"
Florida Career College-Jacksonville,FL,34270,2015,Off Campus,28596,"0 to 30,000"
Florida Career College-Jacksonville,FL,34270,2015,Off Campus,30408,"48_001 to 75,000"
Florida Career College-Jacksonville,FL,34317,2016,Off Campus,28095,"0 to 30,000"
Florida Career College-Jacksonville,FL,34317,2016,Off Campus,28744,"30,001 to 48,000"
Florida Career College-Jacksonville,FL,34317,2016,Off Campus,30950,"48_001 to 75,000"
Florida Career College-Jacksonville,FL,34317,2016,Off Campus,31449,"75,001 to 110,000"
Florida Career College-Jacksonville,FL,34693,2017,Off Campus,28402.82761,"0 to 30,000"
Florida Career College-Jacksonville,FL,34693,2017,Off Campus,29058.93849,"30,001 to 48,000"
Florida Career College-Jacksonville,FL,34693,2017,Off Campus,31289.1089,"48_001 to 75,000"
Florida Career College-Jacksonville,FL,34693,2017,Off Campus,31793.57627,"75,001 to 110,000"
Florida Career College-Jacksonville,FL,34693,2017,Off Campus,0,"Over 110,000"
Florida Career College-Lauderdale Lakes,FL,34270,2015,Off Campus,27652,"0 to 30,000"
Florida Career College-Lauderdale Lakes,FL,34270,2015,Off Campus,27200,"30,001 to 48,000"
Florida Career College-Lauderdale Lakes,FL,34270,2015,Off Campus,28552,"48_001 to 75,000"
Florida Career College-Lauderdale Lakes,FL,34317,2016,Off Campus,25592,"0 to 30,000"
Florida Career College-Lauderdale Lakes,FL,34317,2016,Off Campus,25106,"30,001 to 48,000"
Florida Career College-Lauderdale Lakes,FL,34317,2016,Off Campus,28454,"48_001 to 75,000"
Florida Career College-Lauderdale Lakes,FL,34317,2016,Off Campus,30629,"75,001 to 110,000"
Florida Career College-Lauderdale Lakes,FL,34317,2016,Off Campus,29629,"Over 110,000"
Florida Career College-Lauderdale Lakes,FL,34693,2017,Off Campus,25872.40307,"0 to 30,000"
Florida Career College-Lauderdale Lakes,FL,34693,2017,Off Campus,25381.07812,"30,001 to 48,000"
Florida Career College-Lauderdale Lakes,FL,34693,2017,Off Campus,28765.76105,"48_001 to 75,000"
Florida Career College-Lauderdale Lakes,FL,34693,2017,Off Campus,30964.59181,"75,001 to 110,000"
Florida Career College-Lauderdale Lakes,FL,34693,2017,Off Campus,29953.63514,"Over 110,000"
Florida Career College-Lauderdale Lakes,FL,35791,2018,Off Campus,26691.23968,"0 to 30,000"
Florida Career College-Lauderdale Lakes,FL,35791,2018,Off Campus,26184.36478,"30,001 to 48,000"
Florida Career College-Lauderdale Lakes,FL,35791,2018,Off Campus,29676.16965,"48_001 to 75,000"
Florida Career College-Lauderdale Lakes,FL,35791,2018,Off Campus,31944.59128,"75,001 to 110,000"
Florida Career College-Lauderdale Lakes,FL,35791,2018,Off Campus,30901.63881,"Over 110,000"
Florida Career College,FL,34271,2015,Off Campus,28305,"0 to 30,000"
Florida Career College,FL,34271,2015,Off Campus,28452,"30,001 to 48,000"
Florida Career College,FL,34271,2015,Off Campus,29985,"48_001 to 75,000"
Florida Career College,FL,34271,2015,Off Campus,32272,"75,001 to 110,000"
Florida Career College,FL,34317,2016,Off Campus,25947,"0 to 30,000"
Florida Career College,FL,34317,2016,Off Campus,27125,"30,001 to 48,000"
Florida Career College,FL,34317,2016,Off Campus,28320,"48_001 to 75,000"
Florida Career College,FL,34317,2016,Off Campus,30792,"75,001 to 110,000"
Florida Career College,FL,34693,2017,Off Campus,26231.29268,"0 to 30,000"
Florida Career College,FL,34693,2017,Off Campus,27422.19964,"30,001 to 48,000"
Florida Career College,FL,34693,2017,Off Campus,28630.29286,"48_001 to 75,000"
Florida Career College,FL,34693,2017,Off Campus,31129.37774,"75,001 to 110,000"
Florida Career College,FL,34693,2017,Off Campus,0,"Over 110,000"
Florida Career College,FL,35791,2018,Off Campus,27061.4878,"0 to 30,000"
Florida Career College,FL,35791,2018,Off Campus,28290.08582,"30,001 to 48,000"
Florida Career College,FL,35791,2018,Off Campus,29536.41402,"48_001 to 75,000"
Florida Career College,FL,35791,2018,Off Campus,32114.59253,"75,001 to 110,000"
Florida Career College,FL,35791,2018,Off Campus,0,"Over 110,000"
Arizona College-Las Vegas,NV,31630,2015,Off Campus,26486,"0 to 30,000"
Arizona College-Las Vegas,NV,31630,2015,Off Campus,26033,"30,001 to 48,000"
Arizona College-Las Vegas,NV,31630,2015,Off Campus,26540,"48_001 to 75,000"
Arizona College-Las Vegas,NV,36965,2016,Off Campus,30541,"0 to 30,000"
Arizona College-Las Vegas,NV,36965,2016,Off Campus,30650,"30,001 to 48,000"
Arizona College-Las Vegas,NV,36965,2016,Off Campus,30757,"48_001 to 75,000"
Arizona College-Las Vegas,NV,37155,2017,Off Campus,30697.98066,"0 to 30,000"
Arizona College-Las Vegas,NV,37155,2017,Off Campus,30807.54092,"30,001 to 48,000"
Arizona College-Las Vegas,NV,37155,2017,Off Campus,30915.0909,"48_001 to 75,000"
Arizona College-Las Vegas,NV,37155,2017,Off Campus,0,"75,001 to 110,000"
Arizona College-Las Vegas,NV,37155,2017,Off Campus,0,"Over 110,000"
Arizona College-Las Vegas,NV,35744,2018,Off Campus,29532.19272,"0 to 30,000"
Arizona College-Las Vegas,NV,35744,2018,Off Campus,29637.59232,"30,001 to 48,000"
Arizona College-Las Vegas,NV,35744,2018,Off Campus,29741.05797,"48_001 to 75,000"
Arizona College-Las Vegas,NV,35744,2018,Off Campus,0,"75,001 to 110,000"
Arizona College-Las Vegas,NV,35744,2018,Off Campus,0,"Over 110,000"
Texas State Technical College,TX,14054,2015,On Campus,7733,"0 to 30,000"
Texas State Technical College,TX,14054,2015,On Campus,8858,"30,001 to 48,000"
Texas State Technical College,TX,14054,2015,On Campus,11222,"48_001 to 75,000"
Texas State Technical College,TX,14054,2015,On Campus,12643,"75,001 to 110,000"
Texas State Technical College,TX,14054,2015,On Campus,12769,"Over 110,000"
Texas State Technical College,TX,16195,2016,On Campus,7080,"0 to 30,000"
Texas State Technical College,TX,16195,2016,On Campus,7252,"30,001 to 48,000"
Texas State Technical College,TX,16195,2016,On Campus,9426,"48_001 to 75,000"
Texas State Technical College,TX,16195,2016,On Campus,11638,"75,001 to 110,000"
Texas State Technical College,TX,16195,2016,On Campus,12035,"Over 110,000"
Texas State Technical College,TX,18093,2017,On Campus,7909.752393,"0 to 30,000"
Texas State Technical College,TX,18093,2017,On Campus,8101.910219,"30,001 to 48,000"
Texas State Technical College,TX,18093,2017,On Campus,10530.69577,"48_001 to 75,000"
Texas State Technical College,TX,18093,2017,On Campus,13001.93479,"75,001 to 110,000"
Texas State Technical College,TX,18093,2017,On Campus,13445.46187,"Over 110,000"
Texas State Technical College,TX,19530,2018,On Campus,8537.968509,"0 to 30,000"
Texas State Technical College,TX,19530,2018,On Campus,8745.388083,"30,001 to 48,000"
Texas State Technical College,TX,19530,2018,On Campus,11367.07502,"48_001 to 75,000"
Texas State Technical College,TX,19530,2018,On Campus,14034.58722,"75,001 to 110,000"
Texas State Technical College,TX,19530,2018,On Campus,14513.34054,"Over 110,000"
Texas State Technical College,TX,18001,2015,Off Campus,7733,"0 to 30,000"
Texas State Technical College,TX,18001,2015,Off Campus,8858,"30,001 to 48,000"
Texas State Technical College,TX,18001,2015,Off Campus,11222,"48_001 to 75,000"
Texas State Technical College,TX,18001,2015,Off Campus,12643,"75,001 to 110,000"
Texas State Technical College,TX,18001,2015,Off Campus,12769,"Over 110,000"
Texas State Technical College,TX,20206,2016,Off Campus,7080,"0 to 30,000"
Texas State Technical College,TX,20206,2016,Off Campus,7252,"30,001 to 48,000"
Texas State Technical College,TX,20206,2016,Off Campus,9426,"48_001 to 75,000"
Texas State Technical College,TX,20206,2016,Off Campus,11638,"75,001 to 110,000"
Texas State Technical College,TX,20206,2016,Off Campus,12035,"Over 110,000"
Texas State Technical College,TX,22196,2017,Off Campus,7909.752393,"0 to 30,000"
Texas State Technical College,TX,22196,2017,Off Campus,8101.910219,"30,001 to 48,000"
Texas State Technical College,TX,22196,2017,Off Campus,10530.69577,"48_001 to 75,000"
Texas State Technical College,TX,22196,2017,Off Campus,13001.93479,"75,001 to 110,000"
Texas State Technical College,TX,22196,2017,Off Campus,13445.46187,"Over 110,000"
Texas State Technical College,TX,22949,2018,Off Campus,8537.968509,"0 to 30,000"
Texas State Technical College,TX,22949,2018,Off Campus,8745.388083,"30,001 to 48,000"
Texas State Technical College,TX,22949,2018,Off Campus,11367.07502,"48_001 to 75,000"
Texas State Technical College,TX,22949,2018,Off Campus,14034.58722,"75,001 to 110,000"
Texas State Technical College,TX,22949,2018,Off Campus,14513.34054,"Over 110,000"
Sunstate Academy-Jones Technical Institute,FL,27472,2015,Off Campus,18086,"0 to 30,000"
Sunstate Academy-Jones Technical Institute,FL,27472,2015,Off Campus,19063,"30,001 to 48,000"
Sunstate Academy-Jones Technical Institute,FL,27472,2015,Off Campus,23356,"48_001 to 75,000"
Sunstate Academy-Jones Technical Institute,FL,27472,2015,Off Campus,23356,"75,001 to 110,000"
Sunstate Academy-Jones Technical Institute,FL,31940,2016,Off Campus,25024,"0 to 30,000"
Sunstate Academy-Jones Technical Institute,FL,31940,2016,Off Campus,24636,"30,001 to 48,000"
Sunstate Academy-Jones Technical Institute,FL,31940,2016,Off Campus,29661,"48_001 to 75,000"
Sunstate Academy-Jones Technical Institute,FL,31940,2016,Off Campus,29803,"75,001 to 110,000"
Sunstate Academy-Jones Technical Institute,FL,31332,2017,Off Campus,24547.65085,"0 to 30,000"
Sunstate Academy-Jones Technical Institute,FL,31332,2017,Off Campus,24167.03669,"30,001 to 48,000"
Sunstate Academy-Jones Technical Institute,FL,31332,2017,Off Campus,29096.38234,"48_001 to 75,000"
Sunstate Academy-Jones Technical Institute,FL,31332,2017,Off Campus,29235.67927,"75,001 to 110,000"
Sunstate Academy-Jones Technical Institute,FL,31332,2017,Off Campus,0,"Over 110,000"
Sunstate Academy-Jones Technical Institute,FL,31965,2018,Off Campus,25043.58673,"0 to 30,000"
Sunstate Academy-Jones Technical Institute,FL,31965,2018,Off Campus,24655.28303,"30,001 to 48,000"
Sunstate Academy-Jones Technical Institute,FL,31965,2018,Off Campus,29684.21619,"48_001 to 75,000"
Sunstate Academy-Jones Technical Institute,FL,31965,2018,Off Campus,29826.32733,"75,001 to 110,000"
Sunstate Academy-Jones Technical Institute,FL,31965,2018,Off Campus,0,"Over 110,000"
Fortis College-Cuyahoga Falls,OH,33448,2015,Off Campus,26750,"0 to 30,000"
Fortis College-Cuyahoga Falls,OH,33448,2015,Off Campus,27925,"30,001 to 48,000"
Fortis College-Cuyahoga Falls,OH,33448,2015,Off Campus,29100,"48_001 to 75,000"
Fortis College-Cuyahoga Falls,OH,32410,2016,Off Campus,25727,"0 to 30,000"
Fortis College-Cuyahoga Falls,OH,32410,2016,Off Campus,24151,"30,001 to 48,000"
Fortis College-Cuyahoga Falls,OH,32410,2016,Off Campus,27355,"48_001 to 75,000"
Fortis College-Cuyahoga Falls,OH,32410,2016,Off Campus,28342,"75,001 to 110,000"
Fortis College-Cuyahoga Falls,OH,32410,2016,Off Campus,29208,"Over 110,000"
Fortis College-Cuyahoga Falls,OH,28929,2017,Off Campus,22963.78843,"0 to 30,000"
Fortis College-Cuyahoga Falls,OH,28929,2017,Off Campus,21557.0589,"30,001 to 48,000"
Fortis College-Cuyahoga Falls,OH,28929,2017,Off Campus,24416.93289,"48_001 to 75,000"
Fortis College-Cuyahoga Falls,OH,28929,2017,Off Campus,25297.92404,"75,001 to 110,000"
Fortis College-Cuyahoga Falls,OH,28929,2017,Off Campus,26070.9112,"Over 110,000"
Fortis College-Cuyahoga Falls,OH,34260,2018,Off Campus,27195.52669,"0 to 30,000"
Fortis College-Cuyahoga Falls,OH,34260,2018,Off Campus,25529.5668,"30,001 to 48,000"
Fortis College-Cuyahoga Falls,OH,34260,2018,Off Campus,28916.4548,"48_001 to 75,000"
Fortis College-Cuyahoga Falls,OH,34260,2018,Off Campus,29959.79389,"75,001 to 110,000"
Fortis College-Cuyahoga Falls,OH,34260,2018,Off Campus,30875.22616,"Over 110,000"
Southern Regional Technical College,GA,14939,2015,Off Campus,1410,"0 to 30,000"
Southern Regional Technical College,GA,14939,2015,Off Campus,2386,"30,001 to 48,000"
Southern Regional Technical College,GA,14939,2015,Off Campus,3646,"48_001 to 75,000"
Southern Regional Technical College,GA,14939,2015,Off Campus,2307,"75,001 to 110,000"
Southern Regional Technical College,GA,11339,2016,Off Campus,1461,"0 to 30,000"
Southern Regional Technical College,GA,11339,2016,Off Campus,2112,"30,001 to 48,000"
Southern Regional Technical College,GA,11339,2016,Off Campus,4253,"48_001 to 75,000"
Southern Regional Technical College,GA,11339,2016,Off Campus,4367,"75,001 to 110,000"
Southern Regional Technical College,GA,11159,2017,Off Campus,1437.807479,"0 to 30,000"
Southern Regional Technical College,GA,11159,2017,Off Campus,2078.473234,"30,001 to 48,000"
Southern Regional Technical College,GA,11159,2017,Off Campus,4185.48611,"48_001 to 75,000"
Southern Regional Technical College,GA,11159,2017,Off Campus,4297.676426,"75,001 to 110,000"
Southern Regional Technical College,GA,11159,2017,Off Campus,0,"Over 110,000"
Southern Regional Technical College,GA,11650,2018,Off Campus,1501.071523,"0 to 30,000"
Southern Regional Technical College,GA,11650,2018,Off Campus,2169.926801,"30,001 to 48,000"
Southern Regional Technical College,GA,11650,2018,Off Campus,4369.648999,"48_001 to 75,000"
Southern Regional Technical College,GA,11650,2018,Off Campus,4486.77573,"75,001 to 110,000"
Southern Regional Technical College,GA,11650,2018,Off Campus,0,"Over 110,000"
Emory University-Oxford College,GA,56734,2015,On Campus,15240,"0 to 30,000"
Emory University-Oxford College,GA,56734,2015,On Campus,16540,"30,001 to 48,000"
Emory University-Oxford College,GA,56734,2015,On Campus,22475,"48_001 to 75,000"
Emory University-Oxford College,GA,56734,2015,On Campus,27667,"75,001 to 110,000"
Emory University-Oxford College,GA,56734,2015,On Campus,42428,"Over 110,000"
Emory University-Oxford College,GA,58900,2016,On Campus,13611,"0 to 30,000"
Emory University-Oxford College,GA,58900,2016,On Campus,11540,"30,001 to 48,000"
Emory University-Oxford College,GA,58900,2016,On Campus,18651,"48_001 to 75,000"
Emory University-Oxford College,GA,58900,2016,On Campus,27171,"75,001 to 110,000"
Emory University-Oxford College,GA,58900,2016,On Campus,43462,"Over 110,000"
Emory University-Oxford College,GA,64708,2017,On Campus,14953.1509,"0 to 30,000"
Emory University-Oxford College,GA,64708,2017,On Campus,12677.93413,"30,001 to 48,000"
Emory University-Oxford College,GA,64708,2017,On Campus,20490.13426,"48_001 to 75,000"
Emory University-Oxford College,GA,64708,2017,On Campus,29850.2728,"75,001 to 110,000"
Emory University-Oxford College,GA,64708,2017,On Campus,47747.69263,"Over 110,000"
Emory University-Oxford College,GA,68470,2018,On Campus,15822.49864,"0 to 30,000"
Emory University-Oxford College,GA,68470,2018,On Campus,13415.00509,"30,001 to 48,000"
Emory University-Oxford College,GA,68470,2018,On Campus,21681.39168,"48_001 to 75,000"
Emory University-Oxford College,GA,68470,2018,On Campus,31585.71087,"75,001 to 110,000"
Emory University-Oxford College,GA,68470,2018,On Campus,50523.65263,"Over 110,000"
Emory University-Oxford College,GA,56734,2015,Off Campus,15240,"0 to 30,000"
Emory University-Oxford College,GA,56734,2015,Off Campus,16540,"30,001 to 48,000"
Emory University-Oxford College,GA,56734,2015,Off Campus,22475,"48_001 to 75,000"
Emory University-Oxford College,GA,56734,2015,Off Campus,27667,"75,001 to 110,000"
Emory University-Oxford College,GA,56734,2015,Off Campus,42428,"Over 110,000"
Emory University-Oxford College,GA,58900,2016,Off Campus,13611,"0 to 30,000"
Emory University-Oxford College,GA,58900,2016,Off Campus,11540,"30,001 to 48,000"
Emory University-Oxford College,GA,58900,2016,Off Campus,18651,"48_001 to 75,000"
Emory University-Oxford College,GA,58900,2016,Off Campus,27171,"75,001 to 110,000"
Emory University-Oxford College,GA,58900,2016,Off Campus,43462,"Over 110,000"
Emory University-Oxford College,GA,64708,2017,Off Campus,14953.1509,"0 to 30,000"
Emory University-Oxford College,GA,64708,2017,Off Campus,12677.93413,"30,001 to 48,000"
Emory University-Oxford College,GA,64708,2017,Off Campus,20490.13426,"48_001 to 75,000"
Emory University-Oxford College,GA,64708,2017,Off Campus,29850.2728,"75,001 to 110,000"
Emory University-Oxford College,GA,64708,2017,Off Campus,47747.69263,"Over 110,000"
Emory University-Oxford College,GA,68470,2018,Off Campus,15822.49864,"0 to 30,000"
Emory University-Oxford College,GA,68470,2018,Off Campus,13415.00509,"30,001 to 48,000"
Emory University-Oxford College,GA,68470,2018,Off Campus,21681.39168,"48_001 to 75,000"
Emory University-Oxford College,GA,68470,2018,Off Campus,31585.71087,"75,001 to 110,000"
Emory University-Oxford College,GA,68470,2018,Off Campus,50523.65263,"Over 110,000"
Hussian College-Relativity Campus California,CA,57570,2015,Off Campus,50640,"0 to 30,000"
