id,title,category,condition,seller_type,state,city,zip,currency,current_or_final_bid,bid_count,buyer_premium_pct,sold,ended_at,source_url
gsa-2-1-QSC-I-26-228-006,MOVIE CAMERA,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363761
gsa-2-1-QSC-I-26-228-007,Steadicam Camera Holder,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363762
gsa-2-1-QSC-I-26-228-008,Training Defibrillator,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,25,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363763
gsa-2-1-QSC-I-26-228-009,SMALL PROJECTOR,electronics,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363764
gsa-2-1-QSC-I-26-228-010,CONFERENCE TELEPHONE,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363765
gsa-2-1-QSC-I-26-228-011,MOBILE ADAPTERS,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363766
gsa-2-1-QSC-I-26-228-012,POLYCOM SYSTEM,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363767
gsa-2-1-QSC-I-26-228-013,STABILIZERS,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363768
gsa-2-1-QSC-I-26-228-014,SPRAYERS,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,20,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363769
gsa-2-1-QSC-I-26-228-015,Web Camera,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363770
gsa-2-1-QSC-I-26-228-016,MONITORS,electronics,As-is,federal,AL,ANNISTON,36205,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363771
gsa-2-1-QSC-I-26-228-017,PRINTERS AND SCANNERS,electronics,As-is,federal,AL,ANNISTON,36205,USD,21,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363772
gsa-2-1-QSC-I-26-228-018,HEADSETS,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,23,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363773
gsa-2-1-QSC-I-26-228-019,SCREEN EXTENDER AND MONITOR,electronics,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363774
gsa-2-1-QSC-I-26-228-020,DIGITAL CAMERA,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,15,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363775
gsa-2-1-QSC-I-26-228-021,Conference Base,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363776
gsa-2-1-QSC-I-26-228-022,DVI-D PORTS,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,13,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363777
gsa-2-1-QSC-I-26-228-023,PLAYER DIGITAL,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,20,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363778
gsa-2-1-QSC-I-26-228-024,LiteShow Pieces,miscellaneous,As-is,federal,AL,ANNISTON,36205,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363779
gsa-2-1-QSC-I-26-228-025,Electromagnetic Relays,miscellaneous,As-is,federal,NC,ELIZABETH CITY,27909,USD,30,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363780
gsa-2-1-QSC-I-26-228-026,Clock & OAT Annunciator Kits,miscellaneous,As-is,federal,NC,ELIZABETH CITY,27909,USD,79,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363781
gsa-2-1-QSC-I-26-228-027,BRUSHLESS FANS,miscellaneous,As-is,federal,NC,ELIZABETH CITY,27909,USD,30,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363782
gsa-2-1-QSC-I-26-228-028,Cable Assemblies,miscellaneous,As-is,federal,NC,ELIZABETH CITY,27909,USD,25,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363783
gsa-2-1-QSC-I-26-228-029,Honda Outboard Engine,vehicles,As-is,police,GA,Brunswick,31525,USD,1100,5,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363784
gsa-2-1-QSC-I-26-228-030,Morton Water Softener Pellets,miscellaneous,As-is,police,GA,Brunswick,31525,USD,56,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363785
gsa-2-1-QSC-I-26-228-031,Golf Clubs and Bags,miscellaneous,As-is,police,GA,Brunswick,31525,USD,33,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363786
gsa-2-1-QSC-I-26-228-032,Cotterman 5-Step Ladder,miscellaneous,As-is,police,GA,Brunswick,31525,USD,166,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363787
gsa-2-1-QSC-I-26-228-033,2009 Dodge Charger,vehicles,As-is,police,GA,Brunswick,31525,USD,1500,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363788
gsa-2-1-QSC-I-26-228-034,Optical Scopes and Sights,miscellaneous,As-is,police,GA,Brunswick,31525,USD,10175,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363789
gsa-2-1-QSC-I-26-228-035,Binoculars,miscellaneous,As-is,police,GA,Brunswick,31525,USD,445,6,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363790
gsa-2-1-QSC-I-26-252-001,Tank & Pump System (TPS),tools-industrial,As-is,federal,AL,SELMA,36703,USD,335,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363791
gsa-2-1-QSC-I-26-252-002,Tank & Pump System (TPS),tools-industrial,As-is,federal,AL,SELMA,36703,USD,335,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363792
gsa-2-1-QSC-I-26-252-003,Tank & Pump System (TPS),tools-industrial,As-is,federal,AL,SELMA,36703,USD,325,5,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363793
gsa-2-1-QSC-I-26-252-004,Tank & Pump System (TPS),tools-industrial,As-is,federal,AL,SELMA,36703,USD,311,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363794
gsa-2-1-QSC-I-26-252-005,Tank & Pump System (TPS),tools-industrial,As-is,federal,AL,SELMA,36703,USD,311,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363795
gsa-2-1-QSC-T-26-062-001,IFB NASAMarshal Space Flight Center DEMIL A Mixed Metals,miscellaneous,As-is,federal,AL,Huntsville,35812,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/360573
gsa-4-1-QSC-I-26-251-001,3-DRAWER NIGHT STANDS,medical-scientific,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363825
gsa-4-1-QSC-I-26-251-002,4-DRAWER FILING CABINET,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363826
gsa-4-1-QSC-I-26-251-003,OFFICE CHAIRS-5 EA,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363827
gsa-4-1-QSC-I-26-251-004,5-DRAWER FILING CABINET,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363828
gsa-4-1-QSC-I-26-251-005,BLACK MESH OFFICE CHAIRS-24 EA,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363829
gsa-4-1-QSC-I-26-251-006,AREA RUG-10x12ft,medical-scientific,As-is,federal,CA,Davis,95616,USD,15,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363830
gsa-4-1-QSC-I-26-251-007,1-DRAWER BEDSIDE STANDS-6 EA,medical-scientific,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363831
gsa-4-1-QSC-I-26-251-008,BEDSIDE LAMPS-15 EA,medical-scientific,As-is,federal,CA,Davis,95616,USD,15,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363832
gsa-4-1-QSC-I-26-251-009,OVERHEAD DESKTOP HUTCHES-2 EA,medical-scientific,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363833
gsa-4-1-QSC-I-26-251-010,COFFEE TABLES-4 EA,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363834
gsa-4-1-QSC-I-26-251-011,SMALL COFFEE TABLES-2 EA,office-furniture,As-is,federal,CA,Davis,95616,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363835
gsa-4-1-QSC-I-26-251-020,SAMSUNG 50 IN LED TV,miscellaneous,As-is,federal,CA,Suisun City,94585,USD,25,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363837
gsa-4-1-QSC-I-26-251-021,VARIOUS NON-SECULAR  MATERIALS,miscellaneous,As-is,federal,CA,DUBLIN,94568,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363838
gsa-4-1-QSC-I-26-251-022,GRAY PARTITIONS-2 EA,miscellaneous,As-is,federal,CA,DUBLIN,94568,USD,15,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363839
gsa-4-1-QSC-I-26-251-023,MISC FANS-7 EA,miscellaneous,As-is,federal,CA,DUBLIN,94568,USD,15,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363840
gsa-4-1-QSC-I-26-251-024,BLUE STORAGE CONTAINERS,miscellaneous,As-is,federal,CA,DUBLIN,94568,USD,15,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363841
gsa-4-1-QSC-I-26-286-007,2017 Ford F-250 Super Duty,vehicles,As-is,federal,ID,Montpelier,83254,USD,17610,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363733
gsa-4-1-QSC-I-26-286-008,2017 Ford Expedition EL,vehicles,As-is,federal,ID,BOISE,83705,USD,10000,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363734
gsa-4-1-QSC-I-26-286-009,John Deere Diesel Engine,heavy-equipment,As-is,federal,ID,CALDWELL,83605,USD,309,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363735
gsa-4-1-QSC-I-26-286-010,Cummins Power Generator,tools-industrial,As-is,federal,ID,CALDWELL,83605,USD,1010,6,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363736
gsa-4-1-QSC-I-26-286-011,2014 Chevrolet Express,vehicles,As-is,federal,ID,BOISE,83702,USD,1500,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363737
gsa-4-1-QSC-I-26-286-012,2019 Chevrolet Silverado HD,vehicles,As-is,federal,ID,Montpelier,83254,USD,17010,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363738
gsa-4-1-QSC-I-26-286-013,Case Master Trailer,vehicles,As-is,federal,ID,SWEET,83670,USD,280,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363739
gsa-4-1-QSC-I-26-286-014,Mobility Equipment,medical-scientific,As-is,federal,ID,BOISE,83702,USD,50,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363740
gsa-4-1-QSC-I-26-286-015,Hill Rom Medical Beds,medical-scientific,As-is,federal,ID,BOISE,83705,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363741
gsa-4-1-QSC-I-26-286-017,2 Xerox Printers,electronics,As-is,federal,ID,BOISE,83702,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363743
gsa-4-1-QSC-I-26-286-019,Olympus Microscope,medical-scientific,As-is,federal,ID,BOISE,83705,USD,220,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363744
gsa-4-1-QSC-I-26-286-020,"(2) 55"" Monitors",electronics,As-is,federal,ID,BOISE,83705,USD,35,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363745
gsa-4-1-QSC-I-26-286-025,Petro Canada Hydrex MV 36,military-surplus,As-is,federal,ID,OLDTOWN,83822,USD,1020,8,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363746
gsa-4-1-QSC-I-26-286-026,Gunlocke Executive Desk,office-furniture,As-is,federal,CA,SAN FRANCISCO,94103,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363747
gsa-4-1-QSC-I-26-286-027,(2) Gunlocke Executive Desks,office-furniture,As-is,federal,CA,SAN FRANCISCO,94103,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363748
gsa-4-1-QSC-I-26-286-028,Non-Surgical Isolation Gowns,medical-scientific,As-is,federal,CA,LONG BEACH,90810,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363749
gsa-4-1-QSC-I-26-286-029,(2) Dell Monitors,electronics,As-is,federal,ID,Boise,83709,USD,35,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363750
gsa-4-1-QSC-I-26-286-030,(2) Dell Monitors,electronics,As-is,federal,ID,Boise,83709,USD,10,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363751
gsa-4-1-QSC-I-26-286-031,Dell Docking Station,electronics,As-is,federal,ID,Boise,83709,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363752
gsa-4-1-QSC-I-26-286-032,Panasonic Video Equipment,miscellaneous,As-is,federal,ID,ABERDEEN,83210,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363753
gsa-4-1-QSC-I-26-286-033,Cisco Telepresence System,electronics,As-is,federal,CA,Pasadena,91105,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363754
gsa-4-1-QSC-I-26-294-001,"Scrap, Lockheed Martin HC-130 Aircraft, (SN: 3824528)",military-surplus,As-is,federal,NC,Elizabeth City,27909,USD,300525,3,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/362396
gsa-4-1-QSC-I-26-307-002,Lot of Chainsaws (5 EA),miscellaneous,As-is,federal,AK,Gustavus,99826,USD,200,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363530
gsa-4-1-QSC-I-26-307-003,Lot of Chainsaws (5 EA),miscellaneous,As-is,federal,AK,Gustavus,99826,USD,130,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363531
gsa-4-1-QSC-I-26-307-004,Lot of Chainsaws (5 EA),miscellaneous,As-is,federal,AK,Gustavus,99826,USD,170,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363532
gsa-4-1-QSC-I-26-307-005,2002 Mercury 90 ELPT4S Outboard Motors (2 EA),miscellaneous,As-is,federal,AK,Bethel,99559,USD,660,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363533
gsa-4-1-QSC-I-26-307-007,SPREADER SALT & SAND GROUNDS (1 LOT),medical-scientific,As-is,federal,AZ,PRESCOTT,86313,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363534
gsa-4-1-QSC-I-26-307-008,MEDICAL SUPPLIES (1 LOT),medical-scientific,As-is,federal,AZ,PRESCOTT,86313,USD,100,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363535
gsa-4-1-QSC-I-26-307-009,STERI-SHIELD FLYTE SURGICAL HELMET,medical-scientific,As-is,federal,AZ,PHOENIX,85012,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363536
gsa-4-1-QSC-I-26-307-010,Midmark Ritter 225 Examination Table,office-furniture,As-is,federal,AZ,PHOENIX,85012,USD,85,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363537
gsa-4-1-QSC-I-26-307-011,ASPIRATOR,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363538
gsa-4-1-QSC-I-26-307-012,Blanket and Fluid Warming Cabinet,office-furniture,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363539
gsa-4-1-QSC-I-26-307-013,VANTAGE ELECTRIC UTILITY TRUCK,vehicles,As-is,federal,CA,MENLO PARK,94025,USD,250,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363540
gsa-4-1-QSC-I-26-307-014,FORKLIFT,heavy-equipment,As-is,federal,CA,Loma Linda,92357,USD,520,2,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363541
gsa-4-1-QSC-I-26-307-015,Functional Needs Cot (FNC) By Westcot (1 LOT),medical-scientific,As-is,federal,CA,Loma Linda,92357,USD,400,1,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363542
gsa-4-1-QSC-I-26-307-016,Golf Cart/Carryall Trucks (1 LOT),vehicles,As-is,federal,CA,Los Angeles,90073,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363543
gsa-4-1-QSC-I-26-307-018,JET BOAT PACKAGE (1 LOT),miscellaneous,As-is,federal,AK,CORDOVA,99574,USD,10000,4,0,true,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363544
gsa-4-1-QSC-I-26-307-019,2016 Chevrolet Express,vehicles,As-is,federal,NV,N LAS VEGAS,89086,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363545
gsa-4-1-QSC-I-26-307-020,2016 Chevrolet Express,vehicles,As-is,federal,NV,NORTH LAS VEGAS,89086,USD,,0,0,false,2026-05-19,https://www.gsaauctions.gov/auctions/preview/363546
gsa-1-1-QSC-I-26-180-001,Curing Light,miscellaneous,As-is,federal,RI,Exeter,02822,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363948
gsa-1-1-QSC-I-26-180-002,Amalgamator,miscellaneous,As-is,federal,RI,Exeter,02822,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363949
gsa-1-1-QSC-I-26-180-003,Sterilizer,miscellaneous,As-is,federal,RI,Exeter,02822,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363950
gsa-1-1-QSC-I-26-180-004,Dental Curing Kit,medical-scientific,As-is,federal,RI,Exeter,02822,USD,50,1,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363951
gsa-1-1-QSC-I-26-180-005,Autoclave,medical-scientific,As-is,federal,RI,Exeter,02822,USD,705,8,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363952
gsa-1-1-QSC-I-26-180-006,Suction Machine,miscellaneous,As-is,federal,RI,Exeter,02822,USD,25,1,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363953
gsa-1-1-QSC-I-26-180-007,Film Processor,miscellaneous,As-is,federal,RI,Exeter,02822,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363954
gsa-1-1-QSC-I-26-180-008,Dental Sterilizer purchased,medical-scientific,As-is,federal,MS,Crystal Springs,39059,USD,215,2,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363955
gsa-1-1-QSC-I-26-180-009,Dental-Caulk Polarization Light,medical-scientific,As-is,federal,MS,Crystal Springs,39059,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363956
gsa-1-1-QSC-I-26-180-010,Assistant Stools,miscellaneous,As-is,federal,MS,Crystal Springs,39059,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363957
gsa-1-1-QSC-I-26-180-011,Dental Amalgamator,medical-scientific,As-is,federal,MS,Crystal Springs,39059,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363958
gsa-1-1-QSC-I-26-180-013,FLOOR CLEANERS,miscellaneous,As-is,federal,GA,ALBANY,31705,USD,100,1,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363959
gsa-1-1-QSC-I-26-180-014,"SIMULATOR, DRIVERS EDUCATION",miscellaneous,As-is,federal,GA,ALBANY,31705,USD,105,2,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363960
gsa-1-1-QSC-I-26-180-016,"SWEEPER, VACUUM, LAWN",miscellaneous,As-is,federal,GA,ALBANY,31705,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363961
gsa-1-1-QSC-I-26-180-017,HP docking stations,electronics,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363962
gsa-1-1-QSC-I-26-180-018,Cavitron Plus,miscellaneous,As-is,federal,MA,DEVENS,01434,USD,55,3,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363963
gsa-1-1-QSC-I-26-180-019,Amalgamators,miscellaneous,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363964
gsa-1-1-QSC-I-26-180-020,Dental curing light,medical-scientific,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363965
gsa-1-1-QSC-I-26-180-021,Dental halogen curing light,medical-scientific,As-is,federal,MA,DEVENS,01434,USD,25,1,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363966
gsa-1-1-QSC-I-26-180-022,Airtechs dental x-ray,medical-scientific,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363967
gsa-1-1-QSC-I-26-180-023,Ultrasonic cleaner,miscellaneous,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363968
gsa-1-1-QSC-I-26-180-024,Peri Pro dental x ray,medical-scientific,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363969
gsa-1-1-QSC-I-26-180-025,"Dental tray vacuum ""Tray Vac""",medical-scientific,As-is,federal,MA,DEVENS,01434,USD,,0,0,false,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363970
gsa-1-1-QSC-I-26-180-026,Autoclave,medical-scientific,As-is,federal,MA,DEVENS,01434,USD,300,5,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363971
gsa-1-1-QSC-I-26-180-027,Dental-x-Ray Film Processor (AIRTECHS),medical-scientific,As-is,federal,GA,Brunswick,31525,USD,50,1,0,true,2026-05-20,https://www.gsaauctions.gov/auctions/preview/363972
