song_id,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_explicit,spotify_track_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,spotify_track_popularity
RefugeeLil Durk,Lil Durk,Refugee,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",0h5j92ZxFHprrZjRVwI5Uu,NA,116800,TRUE,"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hcs9uc56yIGFCSy9leWe7'}, 'href': 'https://api.spotify.com/v1/artists/3hcs9uc56yIGFCSy9leWe7', 'id': '3hcs9uc56yIGFCSy9leWe7', 'name': 'Lil Durk', 'type': 'artist', 'uri': 'spotify:artist:3hcs9uc56yIGFCSy9leWe7'}], 'available_markets': ['AD', 'AE', 'AG', 'AL', 'AM', 'AO', 'AR', 'AT', 'AU', 'AZ', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BN', 'BO', 'BR', 'BS', 'BT', 'BW', 'BY', 'BZ', 'CA', 'CH', 'CI', 'CL', 'CM', 'CO', 'CR', 'CV', 'CW', 'CY', 'CZ', 'DE', 'DJ', 'DK', 'DM', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FJ', 'FM', 'FR', 'GA', 'GB', 'GD', 'GE', 'GH', 'GM', 'GN', 'GQ', 'GR', 'GT', 'GW', 'GY', 'HK', 'HN', 'HR', 'HT', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JM', 'JO', 'JP', 'KE', 'KG', 'KH', 'KI', 'KM', 'KN', 'KR', 'KW', 'KZ', 'LA', 'LB', 'LC', 'LI', 'LK', 'LR', 'LS', 'LT', 'LU', 'LV', 'MA', 'MC', 'MD', 'ME', 'MG', 'MH', 'MK', 'ML', 'MN', 'MO', 'MR', 'MT', 'MU', 'MV', 'MW', 'MX', 'MY', 'MZ', 'NA', 'NE', 'NG', 'NI', 'NL', 'NO', 'NP', 'NR', 'NZ', 'OM', 'PA', 'PE', 'PG', 'PH', 'PK', 'PL', 'PS', 'PT', 'PW', 'PY', 'QA', 'RO', 'RS', 'RU', 'RW', 'SA', 'SB', 'SC', 'SE', 'SG', 'SI', 'SK', 'SL', 'SM', 'SN', 'SR', 'ST', 'SV', 'SZ', 'TD', 'TG', 'TH', 'TL', 'TN', 'TO', 'TR', 'TT', 'TV', 'TW', 'TZ', 'UA', 'UG', 'US', 'UY', 'UZ', 'VC', 'VN', 'VU', 'WS', 'XK', 'ZA', 'ZM', 'ZW'], 'external_urls': {'spotify': 'https://open.spotify.com/album/12TuxCWI6BzfSXaZMKMrPn'}, 'href': 'https://api.spotify.com/v1/albums/12TuxCWI6BzfSXaZMKMrPn', 'id': '12TuxCWI6BzfSXaZMKMrPn', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e67a56591cf8bcfcb1450980', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e67a56591cf8bcfcb1450980', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e67a56591cf8bcfcb1450980', 'width': 64}], 'name': 'The Voice', 'release_date': '2020-12-24', 'release_date_precision': 'day', 'total_tracks': 16, 'type': 'album', 'uri': 'spotify:album:12TuxCWI6BzfSXaZMKMrPn'}",0.857,0.355,1,-10.142,1,0.28,0.4,0,0.12,0.502,150.021,4,59
RefugeeTom Petty And The Heartbreakers,Tom Petty And The Heartbreakers,Refugee,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",4mcZYzoGwPRDdhWVlygiHf,NA,201693,FALSE,Damn The Torpedoes (Deluxe Edition),0.579,0.705,6,-4.911,0,0.0339,0.0273,0,0.0704,0.761,116.172,4,64
Regret In Your TearsNicki Minaj,Nicki Minaj,Regret In Your Tears,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",0j8zLbIueSkVqB3Tl6PsjA,NA,229573,TRUE,Regret In Your Tears,0.764,0.473,0,-11.084,0,0.0882,0.753,0.306,0.171,0.212,106.14,4,55
RegretLeToya Featuring Ludacris,LeToya Featuring Ludacris,Regret,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",0n6Rakh2ND1JR03sXEviS2,NA,245293,FALSE,Lady Love,0.692,0.714,5,-5.602,0,0.354,0.0151,0,0.067,0.501,179.975,4,40
RegretNew Order,New Order,Regret,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",1UVll7jjUlqSGxCZ6uXVaD,https://p.scdn.co/mp3-preview/d0b7b9eea3ec5a818feaa40e9094c9e8ae4164bc?cid=b8d3901151d34489a160e3cf0ab1fa94,248973,FALSE,Republic,0.506,0.931,5,-5.635,1,0.0305,0.00146,0.0227,0.27,0.865,129.568,4,59
Regular ThangOvis,Ovis,Regular Thang,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Regulate (From ""Above The Rim"")Warren G & Nate Dogg",Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")","['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RehabAmy Winehouse,Amy Winehouse,Rehab,"['british soul', 'neo soul']",1L5tZi0izXsi5Kk5OJf4W0,NA,213760,FALSE,Back To Black,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-6,0.396,0.732,71.515,4,75
RehabGlee Cast,Glee Cast,Rehab,"['glee club', 'hollywood', 'post-teen pop']",4Rh7yI5nAglDGTKyeSGstA,https://p.scdn.co/mp3-preview/ef9c26c60fe8dbecfa2534029ada230a1cf21354?cid=b8d3901151d34489a160e3cf0ab1fa94,206200,FALSE,Rehab (Glee Cast Version),0.439,0.939,3,-3.552,1,0.0685,0.00101,0,0.157,0.536,161.86,4,40
RehabRihanna,Rihanna,Rehab,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",4sFRAkllCBqIa08boTHX5A,NA,294720,FALSE,Good Girl Gone Bad,0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-5,0.315,0.397,80.055,4,53
"RelacionSech, Daddy Yankee & J Balvin Featuring ROSALIA & Farruko","Sech, Daddy Yankee & J Balvin Featuring ROSALIA & Farruko",Relacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RelationshipYoung Thug Featuring Future,Young Thug Featuring Future,Relationship,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",25oOaleife6E2MIKmFkPvg,https://p.scdn.co/mp3-preview/198bb5cfb2a2261bd3cc338709e9f3848f9bb001?cid=b8d3901151d34489a160e3cf0ab1fa94,215306,TRUE,Beautiful Thugger Girls,0.842,0.597,2,-6.336,1,0.0627,0.00252,0,0.124,0.298,145.992,4,73
Relax & PartyIvory,Ivory,Relax & Party,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RelaxFrankie Goes To Hollywood,Frankie Goes To Hollywood,Relax,"['art rock', 'dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",2K22nUTdyr48JDwI5t906t,NA,236800,FALSE,Welcome To The Pleasuredome,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-5,0.0462,0.691,114.93,4,60
Release Me (And Let Me Love Again)Engelbert Humperdinck,Engelbert Humperdinck,Release Me (And Let Me Love Again),"['adult standards', 'brill building pop', 'easy listening', 'lounge']",1kJ2VFimNH9RYxloaXNWde,NA,167066,FALSE,It's All In The Game,0.366,0.503,3,-7.675,1,0.0296,0.0695,0,0.719,0.552,107.481,4,2
Release MeAngelina,Angelina,Release Me,['freestyle'],0Adj9fQY9QurLs8xs1aFBG,https://p.scdn.co/mp3-preview/2318b0ad38b2beb1cfb6897a153eaaa2672541d3?cid=b8d3901151d34489a160e3cf0ab1fa94,237266,FALSE,The Album,0.869,0.732,8,-5.405,1,0.0559,0.0162,5.74e-5,0.0627,0.944,130.064,4,31
"Release MeEsther Phillips ""Little Esther""","Esther Phillips ""Little Esther""",Release Me,"['classic soul', 'jazz blues', 'rhythm and blues', 'soul']",0x4ijFipSxDfNEge0bpkk1,https://p.scdn.co/mp3-preview/c2a4abe20b01782ee71d57613e20277915af3686?cid=b8d3901151d34489a160e3cf0ab1fa94,199320,FALSE,The Country Side Of Esther,0.445,0.237,1,-12.477,1,0.0306,0.897,0.0656,0.0828,0.415,114.782,3,24
Release MeJohnny Adams,Johnny Adams,Release Me,"['louisiana blues', 'memphis blues', 'new orleans blues', 'soul blues', 'southern soul']",0c1NqC4dQPQxvS9u5c7YgL,https://p.scdn.co/mp3-preview/d5262dd7458d7d5a5a4cb7439912b39751d8e402?cid=b8d3901151d34489a160e3cf0ab1fa94,171253,FALSE,New Orleans Soul 60's,0.39,0.33,10,-14.015,1,0.029,0.746,2.07e-6,0.388,0.319,88.289,3,15
Release MeWilson Phillips,Wilson Phillips,Release Me,"['girl group', 'new wave pop', 'pop rock', 'soft rock']",1rIy3lkFJnMsTLZpxFmYU8,NA,295693,FALSE,Wilson Phillips,0.724,0.471,0,-11.143,1,0.0358,0.448,2.5e-6,0.218,0.442,97.211,4,51
Release Yo' DelfMethod Man,Method Man,Release Yo' Delf,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",4OriPa2OXO6goScm81cjju,NA,255333,TRUE,Tical,0.806,0.663,6,-8.109,0,0.127,0.00927,3.46e-5,0.104,0.535,97.808,4,47
ReleaseTimbaland Featuring Justin Timberlake,Timbaland Featuring Justin Timberlake,Release,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",6psdUDK8ojdMj563fniLfm,NA,205480,TRUE,Shock Value,0.861,0.729,2,-4.936,1,0.155,0.238,4.66e-5,0.119,0.812,123.802,4,35
RemedyAdele,Adele,Remedy,"['british soul', 'pop', 'uk pop']",7GgQi7JTG4b6J4iEF4RTjF,https://p.scdn.co/mp3-preview/955d1d2aa1654fc6d385441a6dc2e3ede4456fff?cid=b8d3901151d34489a160e3cf0ab1fa94,245426,FALSE,25,0.396,0.305,2,-6.481,1,0.0387,0.891,0,0.169,0.251,165.398,3,64
RemedySeether,Seether,Remedy,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",5ynxx6zC4dgzsMHLYQ04Dc,NA,207213,FALSE,Karma and Effect,0.546,0.959,8,-4.664,1,0.082,1.8e-4,0.00144,0.0584,0.416,127.831,4,70
RemedyThe Black Crowes,The Black Crowes,Remedy,"['album rock', 'alternative rock', 'blues rock', 'classic rock', 'hard rock', 'jam band', 'pop rock', 'post-grunge', 'rock', 'roots rock', 'southern rock']",217a9W3cZ3ur40RFQW2pTo,NA,322640,FALSE,The Southern Harmony And Musical Companion,0.407,0.977,10,-3.817,0,0.0542,0.00124,5.4e-6,0.0783,0.389,160.469,4,57
Remember (Christmas)Nilsson,Nilsson,Remember (Christmas),"['art rock', 'brill building pop', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",3ZX2yWXRnavMoQQ5oilWnY,https://p.scdn.co/mp3-preview/8ace99608f2ae781f220afcd2f0ed8c41ed7115f?cid=b8d3901151d34489a160e3cf0ab1fa94,246333,FALSE,Son Of Schmilsson,0.414,0.112,4,-19.873,1,0.0343,0.951,9.2e-5,0.0924,0.127,130.113,4,37
Remember (Walkin' in the Sand)The Shangri-Las,The Shangri-Las,Remember (Walkin' in the Sand),"['brill building pop', 'classic girl group']",4DR1rowKc2WeuCQS7wyQBI,NA,138133,FALSE,The Best Of The Shangri-Las,0.479,0.531,10,-9.653,1,0.0401,0.733,0.276,0.268,0.322,66.163,4,48
Remember (Walking In The Sand)Aerosmith,Aerosmith,Remember (Walking In The Sand),"['album rock', 'classic rock', 'hard rock', 'rock']",2YHQHdIQ20zlB1huPyhtHQ,https://p.scdn.co/mp3-preview/0a63de8544f1d4ae4a106b8bee231bc4bffcc522?cid=b8d3901151d34489a160e3cf0ab1fa94,243933,FALSE,Aerosmith's Greatest Hits,0.238,0.555,0,-9.613,0,0.069,0.288,0.00646,0.35,0.477,201.54,3,35
Remember (Walking In The Sand)Louise Goffin,Louise Goffin,Remember (Walking In The Sand),[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember BabyShep And The Limelites,Shep And The Limelites,Remember Baby,[],028jzWXTfIXKF0t30ul7F9,https://p.scdn.co/mp3-preview/36fb0136398aee4c17f173aad1d831bb55d44093?cid=b8d3901151d34489a160e3cf0ab1fa94,159386,FALSE,Daddy's Home: The Very Best Of Shep & The Limelites,0.451,0.376,7,-8.141,1,0.0265,0.734,0,0.303,0.26,96.166,3,1
Remember DianaPaul Anka,Paul Anka,Remember Diana,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",09au7Gh4yO6625e1jy1OHk,https://p.scdn.co/mp3-preview/9f66d1d3098dfa1a6a72fc7fd5f10c692f7b23f7?cid=b8d3901151d34489a160e3cf0ab1fa94,116373,FALSE,Put Your Head On My Shoulder: The Very Best Of Paul Anka,0.622,0.737,5,-7.966,1,0.0306,0.32,0,0.273,0.966,141.688,4,27
"Remember Me This Way (From ""Casper"")Jordan Hill",Jordan Hill,"Remember Me This Way (From ""Casper"")",[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember MeDiana Ross,Diana Ross,Remember Me,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",01RcP6fQNIPpQoHncRthSN,NA,212413,FALSE,Surrender,0.666,0.625,9,-7.011,1,0.0267,0.476,4.3e-6,0.0702,0.655,112.744,4,38
Remember MeRita Pavone,Rita Pavone,Remember Me,"['classic italian pop', 'italian pop', 'ye ye']",7ykdJKyQz2Al7pX9j4Lfjz,https://p.scdn.co/mp3-preview/e1ad44d9065ab632b31ad257edcf451d6634cc87?cid=b8d3901151d34489a160e3cf0ab1fa94,276280,FALSE,Rita Pavone : Todos Sus Éxitos,0.761,0.712,0,-6.364,1,0.0245,0.261,1.33e-6,0.0905,0.826,101.037,4,2
Remember MeT.I. Featuring Mary J. Blige,T.I. Featuring Mary J. Blige,Remember Me,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember MeWillie Nelson,Willie Nelson,Remember Me,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",4EZyOclvM6qbLdiKEbot4l,https://p.scdn.co/mp3-preview/dc51d2353f4723ab31be458dcbbf6160e414ac65?cid=b8d3901151d34489a160e3cf0ab1fa94,170360,FALSE,Red Headed Stranger,0.639,0.203,2,-16.784,1,0.0518,0.865,0.00253,0.308,0.666,147.868,4,39
Remember My NameHouse Of Lords,House Of Lords,Remember My Name,"['glam metal', 'hard rock', 'melodic hard rock', 'sleaze rock']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember The NameEd Sheeran Featuring Eminem & 50 Cent,Ed Sheeran Featuring Eminem & 50 Cent,Remember The Name,"['pop', 'uk pop']",0AtP8EkGPn6SwxKDaUuXec,https://p.scdn.co/mp3-preview/1899747eba3c096edc4476ee698b6af41ce832b5?cid=b8d3901151d34489a160e3cf0ab1fa94,207760,TRUE,No.6 Collaborations Project,0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,4,78
Remember The NameFort Minor Featuring Styles Of Beyond,Fort Minor Featuring Styles Of Beyond,Remember The Name,"['pop rap', 'rap rock']",6ndmKwWqMozN2tcZqzCX4K,https://p.scdn.co/mp3-preview/10ab396b7102a15123304a7cbdc453315a70e4dc?cid=b8d3901151d34489a160e3cf0ab1fa94,230493,TRUE,The Rising Tied,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-6,0.0795,0.88,84.858,4,78
Remember The NightsThe Motels,The Motels,Remember The Nights,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']",2Q17g2MTaB86PWxyy7XT5r,NA,191866,FALSE,Essential Collection,0.629,0.848,9,-3.959,1,0.035,0.0458,6.95e-6,0.122,0.818,130.698,4,22
Remember The NightThe Motels,The Motels,Remember The Night,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember The Rain?The 21st Century,The 21st Century,Remember The Rain?,['british choir'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember The RainBob Lind,Bob Lind,Remember The Rain,['psychedelic folk rock'],6XB9L1nzsoHvB2igECVjGe,NA,168733,FALSE,Best Of,0.566,0.622,4,-7.665,1,0.0302,0.243,0,0.191,0.763,110.979,4,6
Remember The TimeMichael Jackson,Michael Jackson,Remember The Time,"['pop', 'r&b', 'soul']",4jnFqNWeJCeCRHc4HCdxfd,https://p.scdn.co/mp3-preview/900f644f1c0fac46930083cb771013ef9cf50144?cid=b8d3901151d34489a160e3cf0ab1fa94,239226,FALSE,Dangerous,0.831,0.921,5,-2.383,0,0.0581,0.153,0.00213,0.305,0.794,108.002,4,70
Remember ThenThe Earls,The Earls,Remember Then,"['doo-wop', 'rhythm and blues']",1Se6udOiVRh4IaEx22lhPk,https://p.scdn.co/mp3-preview/084a10282932de13256120452c8f16cefb43c566?cid=b8d3901151d34489a160e3cf0ab1fa94,128391,FALSE,The Best One Hit Wonders from Yesterday,0.478,0.72,4,-6.723,1,0.0349,0.65,0,0.372,0.736,105.711,4,33
Remember What I Told You To Forget/My ShipTavares,Tavares,Remember What I Told You To Forget/My Ship,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remember What You LikeJenny Burton,Jenny Burton,Remember What You Like,[],3zOGILD2cGfg9RDID1EEsX,https://p.scdn.co/mp3-preview/afd6e43e393525f2633f1ab4b9a9dfe1c1a2362f?cid=b8d3901151d34489a160e3cf0ab1fa94,427106,FALSE,In Black And White,0.675,0.882,11,-14.319,0,0.0562,0.18,0.00267,0.0965,0.708,116.707,4,20
Remember WhenAlan Jackson,Alan Jackson,Remember When,"['contemporary country', 'country', 'country road']",1nCSr7oGeUv7sUEoYuAJFF,https://p.scdn.co/mp3-preview/4c21fe121b2173475b07c4a32423e73d923058fb?cid=b8d3901151d34489a160e3cf0ab1fa94,271280,FALSE,34 Number Ones,0.558,0.314,2,-10.623,1,0.0295,0.709,3.19e-4,0.193,0.267,125.59,4,64
Remember WhenColor Me Badd,Color Me Badd,Remember When,"['boy band', 'new jack swing', 'r&b', 'urban contemporary']",1qlytTdL89gQe4hOMAPtGp,https://p.scdn.co/mp3-preview/59579c6efa699cfc6ac48b0147c588185676742f?cid=b8d3901151d34489a160e3cf0ab1fa94,256853,FALSE,Awakening,0.57,0.48,1,-8.611,1,0.0239,0.162,0,0.0795,0.113,106.027,4,22
Remember WhenThe Platters,The Platters,Remember When,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",0KwacLrMLP6sbcuWdt6eKZ,NA,172173,FALSE,Remember When?,0.324,0.172,5,-11.692,1,0.0309,0.942,2.86e-4,0.111,0.147,112.516,3,38
Remember WhenWayne Newton,Wayne Newton,Remember When,"['adult standards', 'easy listening', 'lounge']",1Hk25057O1SKKJAMRcJvjX,NA,136066,FALSE,Capitol Collectors Series,0.593,0.363,5,-13.757,1,0.0345,0.811,0,0.212,0.783,131.7,4,32
Remember You YoungThomas Rhett,Thomas Rhett,Remember You Young,"['contemporary country', 'country', 'country road', 'modern country rock']",3LK6wDkhbTyg8GhJidU9oC,NA,180466,FALSE,Center Point Road,0.396,0.51,6,-6.274,1,0.0327,0.355,0,0.113,0.299,113.994,4,74
Remember YouWiz Khalifa Featuring The Weeknd,Wiz Khalifa Featuring The Weeknd,Remember You,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0g6mKqhGtUIEoLSmV8ozi8,https://p.scdn.co/mp3-preview/5c08e4679a4767db1a610e8c063e4e14c9256014?cid=b8d3901151d34489a160e3cf0ab1fa94,289600,TRUE,O.N.I.F.C. (Deluxe),0.726,0.775,2,-4.174,1,0.269,0.217,0,0.212,0.777,127.943,4,55
Remind Me To ForgetKygo Featuring Miguel,Kygo Featuring Miguel,Remind Me To Forget,"['edm', 'pop', 'tropical house']",5sIx4BlfYGuZeSLF40N9GH,https://p.scdn.co/mp3-preview/3a5266d314db37f09273747a2fa73d44e0e1cc7a?cid=b8d3901151d34489a160e3cf0ab1fa94,217286,FALSE,Remind Me to Forget,0.685,0.508,0,-6.4,1,0.0987,0.193,0,0.139,0.315,99.063,4,76
Remind MeBrad Paisley Duet With Carrie Underwood,Brad Paisley Duet With Carrie Underwood,Remind Me,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ReminderThe Weeknd,The Weeknd,Reminder,"['canadian contemporary r&b', 'canadian pop', 'pop']",37F0uwRSrdzkBiuj0D5UHI,NA,218880,TRUE,Starboy,0.705,0.505,8,-6.923,1,0.192,0.142,0,0.164,0.391,160.043,4,75
Reminds Me Of YouThe Kid LAROI & Juice WRLD,The Kid LAROI & Juice WRLD,Reminds Me Of You,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ReminisceMary J. Blige,Mary J. Blige,Reminisce,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0EWT5JnKOf6saRn4ASff3j,NA,323133,FALSE,What's The 411?,0.646,0.699,9,-8.122,0,0.0669,0.0397,3.15e-5,0.154,0.53,91.44,4,47
ReminiscingLittle River Band,Little River Band,Reminiscing,"['album rock', 'art rock', 'australian rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",34D6mvDTAPypm92EPs8Rxa,NA,253080,FALSE,Sleeper Catcher (Remastered),0.54,0.465,7,-11.259,1,0.0302,0.652,0.00544,0.139,0.341,94.731,4,63
Remo's Theme (What If)Tommy Shaw,Tommy Shaw,Remo's Theme (What If),['album rock'],39VSnBKOP7zHeJS1cWXh3j,NA,262600,FALSE,What If,0.512,0.821,11,-10.719,0,0.0499,0.125,9.21e-6,0.189,0.722,146.704,4,11
Remote ControlThe Reddings,The Reddings,Remote Control,"['funk', 'post-disco', 'post-disco soul']",7jOeDXQvqfu2ZLp7lYwOy8,https://p.scdn.co/mp3-preview/aea210e8fb30c240e92885c1df8a021ed2c4bc7e?cid=b8d3901151d34489a160e3cf0ab1fa94,307946,FALSE,The Awakening,0.825,0.712,0,-6.877,1,0.0502,0.103,8.86e-6,0.236,0.87,117.475,4,19
RendezvousThe Hudson Brothers,The Hudson Brothers,Rendezvous,[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ReneeLost Boyz,Lost Boyz,Renee,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop', 'rap']",71mNLAZsr1frFhpCa3JI8G,NA,293866,TRUE,Legal Drug Money,0.78,0.456,4,-10.016,0,0.187,0.0541,0,0.14,0.515,91.997,4,53
RenegadeMichael Murphey,Michael Murphey,Renegade,"['country rock', 'cowboy western', 'new mexico music', 'outlaw country']",0VcTK2E0t0W0MQhqJ76q9z,https://p.scdn.co/mp3-preview/34aef70e8b5b33681778e8572aff2f90f63dacdd?cid=b8d3901151d34489a160e3cf0ab1fa94,372373,FALSE,Swans Against The Sun,0.533,0.739,4,-12.04,0,0.0453,0.0277,1.89e-4,0.0918,0.846,148.193,4,12
RenegadeStyx,Styx,Renegade,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",1CQqupcyMg7176PPmIVmSj,NA,257226,FALSE,Pieces Of Eight,0.486,0.563,7,-12.264,0,0.0334,0.0186,4.77e-5,0.074,0.678,105.538,4,67
RenegadesX Ambassadors,X Ambassadors,Renegades,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'stomp pop']",0fYVliAYKHuPmECRs1pbRf,NA,195200,FALSE,VHS,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,75
Rent MoneyFuture,Future,Rent Money,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",5W9QCBJ6Em0XWX333YrNhc,https://p.scdn.co/mp3-preview/f4ea33a70af51695803d4e95b26e7e8459aa38d2?cid=b8d3901151d34489a160e3cf0ab1fa94,265366,TRUE,FUTURE,0.694,0.493,1,-8.581,1,0.373,0.0331,2.04e-6,0.431,0.313,166.457,4,60
