record_id,date,time,latitude,longitude,hemisphere,activity,speed,direction,cloud_cover,precipitation,wind_speed_class,wind_direction,air_temperature,pressure,sea_state_class,sea_surface_temperature,depth,observer,census_method,season
86011200,1986-10-31,11:30:00,-38.733,179.9,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011201,1986-10-31,12:00:00,-38.733,179.933,W,"steaming, sailing",5,270,clear,none,4,158,14.5,1019,3,16,NA,J. Jenkins,full,spring
86011202,1986-10-31,12:30:00,-38.767,179.967,E,"steaming, sailing",5,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011203,1986-10-31,12:45:00,-38.783,179.967,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011204,1986-10-31,14:15:00,-38.917,179.95,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011205,1986-10-31,14:30:00,-38.933,179.95,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011206,1986-10-31,15:00:00,-38.983,179.95,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011207,1986-10-31,15:30:00,-39.05,179.95,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011208,1986-10-31,16:00:00,-39.083,179.95,E,"steaming, sailing",5,180,clear,none,2,225,16.2,1018,1,16,NA,J. Jenkins,full,spring
86011209,1986-10-31,16:45:00,-39.15,179.95,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011210,1986-10-31,17:30:00,-39.233,179.917,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011211,1986-10-31,18:00:00,-39.283,179.9,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011212,1986-10-31,19:00:00,-39.383,179.933,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011213,1986-11-01,07:15:00,-39.5,178.617,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011214,1986-11-01,07:30:00,-39.5,178.583,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011215,1986-11-01,08:00:00,-39.5,178.533,W,"steaming, sailing",NA,NA,clear,none,4,158,16.5,1020,4,15.5,NA,J. Jenkins,full,spring
86011216,1986-11-01,08:30:00,-39.5,178.45,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011217,1986-11-01,09:30:00,-39.5,178.333,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011218,1986-11-01,10:00:00,-39.5,178.3,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011219,1986-11-01,10:30:00,-39.5,178.267,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011220,1986-11-01,11:00:00,-39.5,178.15,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011221,1986-11-01,12:00:00,-39.5,178.033,W,"steaming, sailing",5,92,partially cloudy,none,4,158,14.8,1020,4,15.8,NA,J. Jenkins,full,spring
86011222,1986-11-01,13:00:00,-39.5,177.917,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011223,1986-11-01,13:15:00,-39.5,177.867,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011224,1986-11-01,15:00:00,-39.5,177.65,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011225,1986-11-01,15:30:00,-39.5,177.6,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011226,1986-11-01,16:00:00,-39.517,177.617,W,"steaming, sailing",5,248,partially cloudy,none,5,135,18.5,1019,4,15.4,NA,J. Jenkins,full,spring
86011227,1986-11-01,18:00:00,-39.617,178.033,W,"steaming, sailing",10.5,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011228,1986-11-01,18:30:00,-39.65,178.183,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011229,1986-11-01,19:00:00,-39.7,178.317,W,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011230,1986-11-02,07:15:00,-40.617,178.9,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011231,1986-11-02,07:30:00,-40.633,178.833,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011232,1986-11-02,08:00:00,-40.667,178.717,E,"steaming, sailing",11,248,partially cloudy,none,6,0,16.1,1017,4,16.5,NA,J. Jenkins,full,spring
86011233,1986-11-02,08:30:00,-40.7,178.583,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011234,1986-11-02,09:00:00,-40.733,176.483,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011235,1986-11-02,09:30:00,-40.767,178.383,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011236,1986-11-02,10:00:00,-40.8,178.283,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011237,1986-11-02,10:30:00,-40.817,178.2,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011238,1986-11-02,11:00:00,-40.867,178.067,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011239,1986-11-02,11:30:00,-40.883,177.967,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011240,1986-11-02,12:00:00,-40.933,177.817,E,"steaming, sailing",10.5,248,partially cloudy,none,4,293,20,1015,4,15.1,NA,J. Jenkins,full,spring
86011241,1986-11-02,13:00:00,-40.983,177.617,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011242,1986-11-02,14:30:00,-41.083,177.283,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011243,1986-11-02,14:45:00,-41.1,177.217,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011244,1986-11-02,15:00:00,-41.117,177.15,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011245,1986-11-02,15:15:00,-41.117,177.1,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011246,1986-11-02,15:30:00,-41.15,177.05,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011247,1986-11-02,16:00:00,-41.2,177,E,"steaming, sailing",10.5,248,partially cloudy,none,5,0,16.5,1012,4,14.9,NA,J. Jenkins,full,spring
86011248,1986-11-02,18:00:00,-41.317,176.583,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86011249,1986-11-02,18:30:00,-41.333,176.433,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012001,1986-11-04,17:45:00,-41.267,174.533,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012002,1986-11-04,18:00:00,-41.233,174.533,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012003,1986-11-04,18:15:00,-41.2,174.517,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012004,1986-11-04,19:15:00,-41.017,174.5,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012005,1986-11-04,19:30:00,-40.983,174.467,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012006,1986-11-05,09:00:00,-40.883,172.067,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012007,1986-11-05,10:00:00,-40.867,172.067,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012008,1986-11-05,10:30:00,-40.867,172.067,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012009,1986-11-05,11:00:00,-40.883,172.033,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012010,1986-11-05,11:15:00,-40.883,172.05,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012011,1986-11-05,12:00:00,-40.883,172.033,E,stationary,0,NA,partially cloudy,none,7,225,15.5,1018,4,14.5,NA,J. Jenkins,full,spring
86012012,1986-11-05,12:30:00,-40.867,172.033,E,"steaming, sailing",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012013,1986-11-05,13:00:00,-40.817,171.967,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012014,1986-11-05,13:45:00,-40.767,171.833,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012015,1986-11-05,14:00:00,-40.767,171.833,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012016,1986-11-05,15:00:00,-40.717,171.833,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012017,1986-11-05,16:00:00,-40.717,171.833,E,stationary,0,NA,partially cloudy,none,7,203,15,1017,5,15.2,NA,J. Jenkins,full,spring
86012018,1986-11-05,16:30:00,-40.7,171.833,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012019,1986-11-05,18:00:00,-40.817,171.933,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012020,1986-11-05,18:30:00,-40.817,171.933,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012021,1986-11-05,19:00:00,-40.8,171.917,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012022,1986-11-06,08:00:00,-40.267,171.033,E,"steaming, sailing",NA,NA,overcast,none,4,203,13.7,1020,4,14.6,NA,J. Jenkins,full,spring
86012023,1986-11-06,08:30:00,-40.267,171.067,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012024,1986-11-06,09:00:00,-40.3,171.117,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012025,1986-11-06,09:30:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012026,1986-11-06,10:00:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012027,1986-11-06,10:30:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012028,1986-11-06,10:45:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012029,1986-11-06,11:15:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012030,1986-11-06,11:30:00,-40.383,171.2,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012031,1986-11-06,12:00:00,-40.383,171.2,E,stationary,0,NA,overcast,none,5,225,14,1018,4,14.8,NA,J. Jenkins,full,spring
86012032,1986-11-06,13:15:00,-40.217,171.017,E,"steaming, sailing",10,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012033,1986-11-06,13:30:00,-40.2,170.967,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012034,1986-11-06,13:45:00,-40.183,170.917,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012035,1986-11-06,14:00:00,-40.15,170.867,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012036,1986-11-06,15:00:00,-40.083,170.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012037,1986-11-06,15:30:00,-40.083,170.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012038,1986-11-06,15:45:00,-40.083,170.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012039,1986-11-06,16:00:00,-40.083,170.683,E,stationary,0,NA,overcast,none,5,225,14.5,1015,4,15.3,NA,J. Jenkins,full,spring
86012040,1986-11-06,17:30:00,-40.15,170.567,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012041,1986-11-06,18:00:00,-40.233,170.517,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012042,1986-11-06,18:30:00,-40.317,170.467,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012043,1986-11-06,19:00:00,-40.2,170.467,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012044,1986-11-07,07:15:00,-41.2,170.65,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012045,1986-11-07,08:00:00,-41.25,170.717,E,stationary,0,NA,overcast,none,3,203,13.9,1017,3,14.8,NA,J. Jenkins,full,spring
86012046,1986-11-07,08:15:00,-41.267,170.733,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012047,1986-11-07,09:00:00,-41.267,170.733,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012048,1986-11-07,09:30:00,-41.3,170.783,E,"steaming, sailing",8,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012049,1986-11-07,10:00:00,-41.333,170.85,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012050,1986-11-07,10:30:00,-41.333,170.85,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012051,1986-11-07,10:45:00,-41.333,170.85,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012052,1986-11-07,11:15:00,-41.35,170.9,E,"steaming, sailing",9,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012053,1986-11-07,11:30:00,-41.383,170.933,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012054,1986-11-07,12:00:00,-41.417,170.967,E,stationary,0,NA,overcast,none,3,203,15,1019,3,14.9,NA,J. Jenkins,full,spring
86012055,1986-11-07,12:30:00,-41.417,170.967,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012056,1986-11-07,13:00:00,-41.417,170.967,E,"steaming, sailing",9,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012057,1986-11-07,13:30:00,-41.467,171.05,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012058,1986-11-07,14:00:00,-41.533,171.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012059,1986-11-07,14:30:00,-41.533,171.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012060,1986-11-07,14:45:00,-41.533,171.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012061,1986-11-07,15:00:00,-41.533,171.133,E,"steaming, sailing",9,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012062,1986-11-07,15:30:00,-41.6,171.2,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012063,1986-11-07,16:00:00,-41.633,171.283,E,stationary,0,NA,partially cloudy,none,3,225,13.5,1017,3,14.9,NA,J. Jenkins,full,spring
86012064,1986-11-07,16:45:00,-41.633,171.283,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012065,1986-11-07,18:00:00,-41.7,171.45,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012066,1986-11-07,18:50:00,-41.7,171.483,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012067,1986-11-07,20:00:00,-41.683,171.417,E,"steaming, sailing",10.5,202,partially cloudy,none,3,225,14.4,1016,3,13.6,NA,J. Jenkins,full,spring
86012068,1986-11-08,07:30:00,-42.217,170.55,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012069,1986-11-08,08:00:00,-42.217,170.55,E,"steaming, sailing",9,311,overcast,none,3,293,14,1014,3,15.3,NA,J. Jenkins,full,spring
86012070,1986-11-08,08:30:00,-42.15,170.45,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012071,1986-11-08,08:45:00,-42.15,170.433,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012072,1986-11-08,09:00:00,-42.15,170.433,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012073,1986-11-08,09:15:00,-42.15,170.433,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012074,1986-11-08,09:30:00,-42.15,170.433,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012075,1986-11-08,09:45:00,-42.15,170.433,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012076,1986-11-08,10:15:00,-42.1,170.383,E,"steaming, sailing",9,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012077,1986-11-08,10:30:00,-42.067,170.35,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012078,1986-11-08,11:00:00,-42.033,170.283,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012079,1986-11-08,11:30:00,-41.983,170.2,E,"steaming, sailing",NA,NA,NA,showers,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012080,1986-11-08,12:00:00,-41.967,170.183,E,stationary,0,NA,overcast,rain,3,293,14.5,1014,3,14.9,NA,J. Jenkins,full,spring
86012081,1986-11-08,12:30:00,-41.967,170.183,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012082,1986-11-08,14:00:00,-41.867,170.017,E,"steaming, sailing",8,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012083,1986-11-08,14:30:00,-41.817,169.933,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012084,1986-11-08,14:45:00,-41.817,169.933,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012085,1986-11-08,15:00:00,-41.817,169.933,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012086,1986-11-08,16:00:00,-41.8,169.933,E,"steaming, sailing",8,315,overcast,showers,3,225,13.2,1014,3,14.9,NA,J. Jenkins,full,spring
86012087,1986-11-08,18:00:00,-41.65,169.683,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012088,1986-11-08,18:15:00,-41.65,169.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012089,1986-11-08,18:30:00,-41.65,169.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012090,1986-11-08,19:00:00,-41.65,169.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012091,1986-11-08,19:15:00,-41.65,169.683,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012092,1986-11-09,07:30:00,-42.233,168.833,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012093,1986-11-09,08:00:00,-42.283,168.917,E,stationary,0,NA,partially cloudy,none,2,225,14.5,1019,4,14.2,NA,J. Jenkins,full,spring
86012094,1986-11-09,08:45:00,-42.283,168.917,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012095,1986-11-09,09:00:00,-42.283,168.917,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012096,1986-11-09,09:45:00,-42.317,168.983,E,"steaming, sailing",9,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012097,1986-11-09,10:15:00,-42.367,169.083,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012098,1986-11-09,10:45:00,-42.4,169.133,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012099,1986-11-09,11:00:00,-42.4,169.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012100,1986-11-09,11:15:00,-42.4,169.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012101,1986-11-09,11:30:00,-42.4,169.133,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012102,1986-11-09,12:00:00,-42.4,169.133,E,stationary,0,NA,partially cloudy,none,5,248,14.8,1020,4,14.5,NA,J. Jenkins,full,spring
86012103,1986-11-09,13:00:00,-42.483,169.25,E,"steaming, sailing",9.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012104,1986-11-09,14:00:00,-42.567,169.45,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012105,1986-11-09,14:30:00,-42.633,169.517,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012106,1986-11-09,15:00:00,-42.7,169.617,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012107,1986-11-09,16:00:00,-42.733,169.65,E,stationary,0,NA,partially cloudy,none,5,203,14.8,1018,4,14.8,NA,J. Jenkins,full,spring
86012108,1986-11-09,17:30:00,-42.733,169.65,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012109,1986-11-09,17:45:00,-42.7,169.733,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012110,1986-11-09,18:00:00,-42.667,169.817,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012111,1986-11-09,18:30:00,-42.65,169.917,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012112,1986-11-09,19:30:00,-42.583,170.167,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012113,1986-11-09,20:00:00,-42.55,170.283,E,"steaming, sailing",NA,NA,clear,none,6,225,14.3,1018,4,14.9,NA,J. Jenkins,full,spring
86012114,1986-11-10,07:30:00,-42.733,170.767,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012115,1986-11-10,08:00:00,-42.717,170.717,E,"steaming, sailing",9,270,partially cloudy,none,3,225,13,1018,3,14.3,NA,J. Jenkins,full,spring
86012116,1986-11-10,08:30:00,-42.717,170.6,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012117,1986-11-10,08:45:00,-42.717,170.567,E,"steaming, sailing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012118,1986-11-10,09:00:00,-42.733,170.55,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012119,1986-11-10,09:15:00,-42.733,170.55,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012120,1986-11-10,10:00:00,-42.683,170.483,E,"steaming, sailing",9,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012121,1986-11-10,10:15:00,-42.683,170.483,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
86012122,1986-11-10,10:45:00,-42.65,170.4,E,stationary,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Jenkins,full,spring
