gutenberg_id,subject_type,subject
65127,lcsh,Abduction -- Fiction
65127,lcsh,Psychiatrists -- Fiction
65127,lcc,PS
65128,lcsh,Science fiction
65128,lcsh,Short stories
65128,lcsh,Inheritance and succession -- Fiction
65128,lcsh,Robots -- Fiction
65128,lcc,PS
65129,lcsh,Violin -- Instruction and study
65129,lcsh,"Fiorillo, Federigo, 1755-approximately 1823"
65129,lcc,MT
65130,lcsh,Sex (Psychology)
65130,lcsh,Women -- Sexual behavior
65130,lcsh,Frigidity (Psychology)
65130,lcc,BF
65131,lcsh,Swedish fiction
65131,lcc,PT
65132,lcsh,Natural history -- Outdoor books
65132,lcc,QH
65133,lcsh,Periodicals
65133,lcc,AP
65134,lcsh,"Women novelists, American -- Biography"
65134,lcsh,"Novelists, American -- Biography"
65134,lcc,PS
65135,lcsh,Schools -- Juvenile fiction
65135,lcsh,Art schools -- Juvenile fiction
65135,lcsh,Teachers -- Juvenile fiction
65135,lcsh,Young women -- Social life and customs -- Juvenile fiction
65135,lcsh,New York (N.Y.) -- Social life and customs -- Juvenile fiction
65135,lcc,PZ
65136,lcsh,Cathédrale de Chartres -- Poetry
65136,lcc,PS
65137,lcsh,Science fiction
65137,lcsh,Short stories
65137,lcsh,Detective and mystery stories
65137,lcc,PS
65138,lcsh,Science fiction
65138,lcc,PS
65139,lcsh,Birds -- Juvenile literature
65139,lcsh,Christian life -- Juvenile literature
65139,lcsh,Children -- Conduct of life -- Juvenile literature
65139,lcc,QL
65140,lcsh,Science fiction
65140,lcsh,Short stories
65140,lcsh,Mars (Planet) -- Fiction
65140,lcsh,Gladiators -- Fiction
65140,lcc,PS
65141,lcsh,Science fiction
65141,lcsh,Young women -- Fiction
65141,lcsh,Gangs -- Fiction
65141,lcsh,Callisto (Satellite) -- Fiction
65141,lcc,PS
65142,lcsh,"Frederick I, Holy Roman Emperor, approximately 1123-1190"
65142,lcsh,"Germany -- History -- Frederick I, 1152-1190"
65142,lcc,DD
65143,lcsh,Fiction
65143,lcc,PR
65144,lcsh,Fiction
65144,lcc,PR
65145,lcsh,Biology
65145,lcc,QH
65146,lcsh,Singing
65146,lcc,MT
65147,lcsh,Rhetoric -- Early works to 1800
65147,lcsh,English language -- Rhetoric -- Early works to 1800
65147,lcsh,Letter writing -- Early works to 1800
65147,lcc,PE
65148,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65148,lcsh,Literature -- Periodicals
65148,lcc,AP
65149,lcsh,British -- France -- Fiction
65149,lcsh,Man-woman relationships -- Fiction
65149,lcsh,Villages -- France -- Fiction
65149,lcsh,Reconstruction (1914-1939) -- France -- Fiction
65149,lcc,PR
65150,lcsh,Music -- History and criticism
65150,lcsh,French literature -- 19th century -- History and criticism
65150,lcsh,"Anonyms and pseudonyms, French"
65150,lcc,PQ
65151,lcsh,Radiocarbon dating
65151,lcsh,Archaeological dating
65151,lcsh,Dendrochronology
65151,lcc,QC
65152,lcsh,School discipline
65152,lcsh,Teachers
65152,lcc,LB
65153,lcsh,England -- Social life and customs -- 19th century -- Fiction
65153,lcsh,Families -- Fiction
65153,lcsh,Stepmothers -- Fiction
65153,lcc,PR
65154,lcsh,"France -- History -- Revolution, 1789-1799"
65154,lcsh,Paris (France) -- Social life and customs
65154,lcc,DC
65155,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65155,lcsh,Literature -- Periodicals
65155,lcc,AP
65156,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65156,lcsh,Literature -- Periodicals
65156,lcc,AP
65157,lcsh,Russia -- Religion
65157,lcsh,"National characteristics, Russian"
65157,lcc,DK
65158,lcsh,Spanish literature -- 19th century
65158,lcc,PQ
65159,lcsh,"Tolstoy, Leo, graf, 1828-1910"
65159,lcc,PG
65160,lcsh,Indians of North America -- North Carolina -- Early works to 1800
65160,lcsh,North Carolina -- Description and travel -- Early works to 1800
65160,lcsh,Indians of North America -- Virginia -- Early works to 1800
65160,lcsh,Virginia -- Description and travel -- Early works to 1800
65160,lcc,F206
65161,lcsh,Life
65161,lcsh,Giant sequoia
65161,lcc,QK
65162,lcsh,Short stories
65162,lcsh,Family -- Fiction
65162,lcsh,Children -- Fiction
65162,lcsh,Mothers and sons -- Fiction
65162,lcsh,Twins -- Fiction
65162,lcc,PR
65163,lcsh,Salome (Biblical figure) -- Fiction
65163,lcsh,Herodias -- Fiction
65163,lcc,PQ
65164,lcsh,Fishers -- Drama
65164,lcc,PT
65165,lcsh,Jesus Christ -- Biography
65165,lcsh,Christian biography -- Palestine
65165,lcc,BT
65166,lcsh,Australia -- Description and travel
65166,lcc,DU
65167,lcsh,"Carillon Historical Park (Dayton, Ohio)"
65167,lcsh,Carillons -- Ohio -- Dayton
65167,lcc,F476
65168,lcsh,"Carillon Historical Park (Dayton, Ohio)"
65168,lcsh,Pioneers -- Dwellings -- Ohio -- Dayton
65168,lcc,F476
65169,lcsh,Indians of North America -- Implements
65169,lcsh,"Indians of North America -- Southwest, New"
65169,lcsh,Arrowheads
65169,lcc,GN
65170,lcsh,French fiction -- Translations into English
65170,lcc,PQ
65171,lcsh,Mollusks
65171,lcc,QL
65172,lcsh,New York (N.Y.) -- Fiction
65172,lcsh,Humorous stories
65172,lcsh,Love stories
65172,lcsh,Burglary -- Fiction
65172,lcsh,British -- United States -- Fiction
65172,lcsh,Police -- Family relationships -- Fiction
65172,lcc,PR
65173,lcsh,Birds
65173,lcsh,Birds -- Migration
65173,lcc,QL
65173,lcc,SK
65174,lcsh,Switzerland -- Social life and customs -- Juvenile fiction
65174,lcsh,New Year -- Switzerland -- Urnäsch -- Juvenile fiction
65174,lcc,PZ
65175,lcsh,"Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793"
65175,lcsh,Queens -- France -- Biography
65175,lcsh,"France -- History -- Louis XVI, 1774-1793"
65175,lcc,DC
65176,lcsh,Science fiction
65176,lcsh,Short stories
65176,lcsh,Human-alien encounters -- Fiction
65176,lcsh,Fugitives from justice -- Fiction
65176,lcc,PS
65177,lcsh,Science fiction
65177,lcsh,Short stories
65177,lcsh,War stories
65177,lcsh,Psychological fiction
65177,lcsh,Human-alien encounters -- Fiction
65177,lcc,PS
65178,lcsh,Women -- Fiction
65178,lcsh,Man-woman relationships -- Fiction
65178,lcsh,Europe -- Description and travel -- Fiction
65178,lcc,PQ
65179,lcsh,Cooking
65179,lcc,TX
65180,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65180,lcsh,Literature -- Periodicals
65180,lcc,AP
65181,lcsh,Science fiction
65181,lcsh,Short stories
65181,lcsh,War stories
65181,lcc,PS
65182,lcsh,Social classes -- Fiction
65182,lcsh,Great Britain -- Social life and customs -- 20th century -- Fiction
65182,lcsh,Romance fiction
65182,lcc,PR
65183,lcsh,Sea stories
65183,lcsh,French fiction -- 19th century
65183,lcc,PQ
65184,lcsh,Conduct of life -- Juvenile fiction
65184,lcsh,Christian literature for children
65184,lcsh,Chapbooks
65184,lcc,PZ
65185,lcsh,Science fiction
65185,lcsh,Short stories
65185,lcsh,Blindness -- Fiction
65185,lcsh,Experiments -- Fiction
65185,lcsh,Vision -- Fiction
65185,lcc,PS
65186,lcsh,Science fiction
65186,lcsh,Hunters -- Fiction
65186,lcc,PS
65187,lcsh,French fiction -- 20th century
65187,lcc,PQ
65188,lcsh,Women -- Health and hygiene
65188,lcsh,Child care
65188,lcsh,Children -- Health and hygiene
65188,lcsh,Infants -- Health and hygiene
65188,lcsh,Infants -- Care
65188,lcc,RJ
65189,lcsh,Humorous stories
65189,lcsh,United States -- Social life and customs -- 20th century -- Fiction
65189,lcsh,Household employees -- Fiction
65189,lcsh,Japanese -- United States -- Fiction
65189,lcc,PS
65190,lcsh,Motion pictures -- Catalogs
65190,lcc,PN
65190,lcc,Z
65191,lcsh,English essays -- 19th century
65191,lcc,PR
65192,lcsh,Hygiene -- Popular works
65192,lcc,QP
65193,lcsh,Arctic regions
65193,lcc,G
65194,lcsh,Poetry
65194,lcc,PS
65195,lcsh,Fiction
65195,lcc,PR
65196,lcsh,Floriculture
65196,lcsh,Flowers -- Pictorial works
65196,lcc,QK
65196,lcc,SB
65197,lcsh,Finnish fiction
65197,lcc,PH
65198,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65198,lcsh,Literature -- Periodicals
65198,lcc,AP
65199,lcsh,Science fiction
65199,lcsh,Short stories
65199,lcsh,Television -- Fiction
65199,lcc,PS
65200,lcsh,Science fiction
65200,lcsh,Short stories
65200,lcsh,Inventors -- Fiction
65200,lcsh,Robots -- Fiction
65200,lcc,PS
65201,lcsh,"Short stories, American"
65201,lcsh,American fiction -- 20th century
65201,lcc,PS
65202,lcsh,Twins -- Juvenile fiction
65202,lcsh,Siblings -- Juvenile fiction
65202,lcsh,Foundlings -- Juvenile fiction
65202,lcsh,Families -- Juvenile fiction
65202,lcc,PZ
65203,lcsh,"Northwest, Canadian"
65203,lcc,F1001
65204,lcsh,Australian poetry
65204,lcsh,Australia -- Social life and customs -- Poetry
65204,lcsh,Catholics -- Australia -- Poetry
65204,lcsh,Australia -- Religious life and customs -- Poetry
65204,lcc,PR
65205,lcsh,Boarding schools -- Juvenile fiction
65205,lcsh,Courage -- Juvenile fiction
65205,lcc,PZ
65206,lcsh,Children's stories
65206,lcsh,China -- Juvenile fiction
65206,lcc,PZ
65207,lcsh,Married people -- Fiction
65207,lcsh,Women -- Fiction
65207,lcsh,Suburban life -- Fiction
65207,lcc,PS
65208,lcsh,Science fiction
65208,lcsh,Short stories
65208,lcsh,Revenge -- Fiction
65208,lcsh,Mars (Planet) -- Fiction
65208,lcsh,Criminals -- Fiction
65208,lcc,PS
65209,lcsh,Periodicals
65209,lcc,AP
65210,lcsh,Science fiction
65210,lcsh,Short stories
65210,lcsh,Human-alien encounters -- Fiction
65210,lcsh,Telepathy -- Fiction
65210,lcsh,Thieves -- Fiction
65210,lcc,PS
65211,lcsh,Stars
65211,lcsh,Sun
65211,lcc,QB
65212,lcsh,Humorous stories
65212,lcsh,Europe -- Fiction
65212,lcsh,Americans -- Europe -- Fiction
65212,lcsh,Walking -- Fiction
65212,lcc,PS
65213,lcsh,"France -- History -- Revolution, 1789-1799"
65213,lcsh,"Napoleon I, Emperor of the French, 1769-1821"
65213,lcsh,"France -- History -- Coup d’état, 1799"
65213,lcc,DC
65214,lcsh,Iceland -- Fiction
65214,lcc,PQ
65215,lcsh,France -- Fiction
65215,lcsh,Iceland -- Fiction
65215,lcsh,Prisoners -- France -- Fiction
65215,lcsh,Capital punishment -- Fiction
65215,lcc,PQ
65216,lcsh,Finnish poetry -- 19th century
65216,lcsh,"Children's poetry, Finnish"
65216,lcc,PH
65216,lcc,PZ
65217,lcsh,French fiction -- Translations into Finnish
65217,lcc,PQ
65218,lcsh,Science fiction
65218,lcsh,Short stories
65218,lcsh,Time travel -- Fiction
65218,lcsh,Criminals -- Fiction
65218,lcc,PS
65219,lcsh,French fiction -- 20th century
65219,lcc,PQ
65220,lcsh,Short stories
65220,lcsh,Dreams -- Fiction
65220,lcc,PS
65221,lcsh,Science fiction
65221,lcsh,Short stories
65221,lcsh,Martians -- Fiction
65221,lcsh,Human-alien encounters -- Fiction
65221,lcsh,Kentucky -- Fiction
65221,lcc,PS
65222,lcsh,Birds
65222,lcsh,Birds -- Migration
65222,lcc,QL
65222,lcc,SK
65223,lcsh,Conduct of life -- Juvenile fiction
65223,lcsh,Families -- Juvenile fiction
65223,lcsh,Quakers -- Juvenile fiction
65223,lcsh,Invalids -- Juvenile fiction
65223,lcc,PZ
65224,lcsh,French literature
65224,lcsh,French essays
65224,lcc,PQ
65225,lcsh,Bonaparte family
65225,lcc,DC
65226,lcsh,Fiction
65226,lcsh,Love stories
65226,lcc,PR
65227,lcsh,Fiction
65227,lcsh,Love stories
65227,lcc,PR
65228,lcsh,Authors -- Biography
65228,lcsh,Scientists -- Biography
65228,lcc,CT
65229,lcsh,Science fiction
65229,lcsh,Short stories
65229,lcsh,Longevity -- Fiction
65229,lcc,PS
65230,lcsh,Science fiction
65230,lcsh,Short stories
65230,lcc,PS
65231,lcsh,Science fiction
65231,lcsh,Short stories
65231,lcsh,Poker players -- Fiction
65231,lcsh,Casinos -- Fiction
65231,lcsh,Ganymede (Satellite) -- Fiction
65231,lcc,PS
65232,lcsh,American poetry -- 20th century
65232,lcc,PS
65233,lcsh,Law -- Humor
65233,lcsh,Law -- Anecdotes
65233,lcc,KD
65234,lcsh,London (England) -- Fiction
65234,lcsh,"Great Exhibition (1851 : London, England) -- Fiction"
65234,lcc,PR
65235,lcsh,"Literature, Modern -- 19th century -- Periodicals"
65235,lcsh,Literature -- Periodicals
65235,lcc,AP
65236,lcsh,"United States. Army. Infantry Division, 42nd"
65236,lcsh,"World War, 1914-1918 -- Registers"
65236,lcc,D501
65237,lcsh,Football -- Juvenile fiction
65237,lcsh,Football stories
65237,lcc,PZ
65238,lcsh,Detective and mystery stories
65238,lcsh,Police -- England -- Fiction
65238,lcsh,"Battle, Superintendent (Fictitious character) -- Fiction"
65238,lcc,PR
65239,lcsh,Periodicals
65239,lcc,AP
65240,lcsh,Science fiction
65240,lcsh,Short stories
65240,lcsh,Adventure stories
65240,lcsh,Space stations -- Fiction
65240,lcc,PS
65241,lcsh,Science fiction
65241,lcsh,Short stories
65241,lcsh,Telepathy -- Fiction
65241,lcsh,Extrasolar planets -- Fiction
65241,lcc,PS
65242,lcsh,Science fiction
65242,lcsh,Short stories
65242,lcsh,Human-alien encounters -- Fiction
65242,lcsh,Space stations -- Fiction
65242,lcc,PS
65243,lcsh,Engraving -- History
65243,lcsh,Engravers
65243,lcc,NE
65244,lcsh,Abortion -- United States
65244,lcc,RA
65245,lcsh,Dance of death -- Early works to 1800
65245,lcc,N
65246,lcsh,Science fiction
65246,lcsh,Short stories
65246,lcsh,Boys -- Fiction
65246,lcsh,Human-alien encounters -- Fiction
65246,lcc,PS
65247,lcsh,Bible. New Testament -- History of Biblical events
65247,lcc,BS
65248,lcsh,Eastern question
65248,lcsh,Turkey -- Politics and government
65248,lcc,DR
65249,lcsh,American essays
65249,lcc,PS
65250,lcsh,Cooking
65250,lcsh,United States. Army -- Commissariat
65250,lcsh,"Cooking for military personnel -- Handbooks, manuals, etc."
65250,lcc,UC
65251,lcsh,"Classification, Decimal"
65251,lcc,Z
65252,lcsh,England -- Social life and customs -- Fiction
65252,lcsh,"Short stories, English"
65252,lcc,PR
65253,lcsh,Japan
65253,lcc,DS
65254,lcsh,Science fiction
65254,lcsh,Short stories
65254,lcc,PS
65255,lcsh,London (England) -- Drama
65255,lcsh,English drama -- 19th century
65255,lcsh,Farces
65255,lcc,PR
65256,lcsh,"United States -- History -- French and Indian War, 1754-1763"
65256,lcsh,Cherokee Indians -- History
65256,lcc,E011
65257,lcsh,"Carillon Historical Park (Dayton, Ohio)"
65257,lcsh,"Davis, Phineas, 1800-1835"
65257,lcsh,"Corliss, George H. (George Henry), 1817-1888"
65257,lcsh,John Quincy Adams (Steam locomotive) -- History
65257,lcsh,Steam-engines -- United States -- History
65257,lcsh,Steam locomotives -- United States -- History
65257,lcsh,Corliss steam-engine -- History
65257,lcc,TJ
65258,lcsh,"Sermons, American -- 20th century"
65258,lcsh,Churches of Christ -- Sermons
65258,lcc,BX
65259,lcsh,"Turner, J. M. W. (Joseph Mallord William), 1775-1851"
65259,lcsh,Painters -- England
65259,lcsh,Watercolor painting -- England
65259,lcsh,"Watercolor painting, English -- Exhibitions"
65259,lcc,ND
65260,lcsh,Child care
65260,lcsh,Children -- Health and hygiene
65260,lcc,HQ
65261,lcsh,Architecture -- England
65261,lcsh,"Architecture, Medieval"
65261,lcsh,Military architecture
65261,lcc,NA
65262,lcsh,"World War, 1914-1918 -- Juvenile fiction"
65262,lcc,PZ
65263,lcsh,Sea stories
65263,lcsh,French fiction -- 19th century
65263,lcc,PQ
65264,lcsh,Flagellation
65264,lcsh,Corporal punishment
65264,lcsh,Flagellants
65264,lcc,HV
65265,lcsh,Birds -- Migration
65265,lcc,QL
65266,lcsh,France -- Biography
65266,lcsh,Streets -- France -- Paris
65266,lcc,DC
65267,lcsh,Reformers
65267,lcc,CT
65268,lcsh,Nurses -- Biography
65268,lcsh,"Mannerheim, Sophie, 1863-1928"
65268,lcc,RT
65269,lcsh,Ice
65269,lcc,TP
65270,lcsh,Southern States -- Periodicals
65270,lcsh,Agriculture -- Southern States -- Periodicals
65270,lcc,AP
65271,lcsh,Boarding schools -- Juvenile fiction
65271,lcsh,Boarding school students -- Juvenile fiction
65271,lcsh,Autonomy -- Juvenile fiction
65271,lcc,PZ
65272,lcsh,Frontier and pioneer life -- Yukon River Valley (Yukon and Alaska) -- Fiction
65272,lcc,PS
65273,lcsh,Women -- Humor
65273,lcsh,Marriage -- Humor
65273,lcsh,Women -- Early works to 1800
65273,lcsh,Marriage -- Early works to 1800
65273,lcsh,"Satire, French"
65273,lcc,PQ
65274,lcsh,Pragmatism
65274,lcsh,Metaphysics
65274,lcsh,Science -- Philosophy
65274,lcsh,"Peirce, Charles S. (Charles Sanders), 1839-1914 -- Bibliography"
65274,lcc,B
65275,lcsh,Dialogues
65275,lcsh,French poetry -- 16th century
65275,lcc,PQ
65276,lcsh,Sculpture -- History
65276,lcc,NB
65277,lcsh,Historical fiction
65277,lcsh,"Great Fire, London, England, 1666 -- Fiction"
65277,lcsh,Plague -- Fiction
65277,lcsh,London (England) -- History -- 17th century -- Fiction
65277,lcc,PR
65278,lcsh,Money
65278,lcsh,Foreign exchange
65278,lcsh,Currency question
65278,lcc,HG
65279,lcsh,Periodicals
65279,lcc,AP
65280,lcsh,"Alexander VI, Pope, 1431-1503 -- Drama"
65280,lcc,PR
65281,lcsh,Danish fiction -- Translations into Finnish
65281,lcc,PT
65282,lcsh,Authorship -- Fiction
65282,lcsh,Adventure stories
65282,lcsh,Fictitious characters -- Fiction
65282,lcc,PS
65283,lcsh,Science fiction
65283,lcsh,War stories
65283,lcsh,Adventure stories
65283,lcsh,Human-alien encounters -- Fiction
65283,lcc,PS
65284,lcsh,"Massasoit, 1580-1661"
65284,lcsh,Wampanoag Indians
65284,lcsh,Sowams
65284,lcc,E011
65285,lcsh,Music -- History and criticism
65285,lcc,ML
65286,lcsh,Farm life -- Periodicals
65286,lcsh,United States -- Rural conditions -- Periodicals
65286,lcsh,Agriculture -- United States -- Periodicals
65286,lcc,S
65287,lcsh,Tomato products
65287,lcc,TX
65288,lcsh,Crater Lake National Park (Or.) -- Pictorial works
65288,lcc,F850.5
65289,lcsh,"Fantasy fiction, American"
65289,lcc,PS
65290,lcsh,New York (N.Y.) -- Juvenile fiction
65290,lcsh,Country life -- Juvenile fiction
65290,lcsh,Poor families -- Juvenile fiction
65290,lcsh,Benefactors -- Juvenile fiction
65290,lcc,PZ
65291,lcsh,Seafaring life -- Juvenile fiction
65291,lcsh,Ship captains -- Juvenile fiction
65291,lcsh,Ships -- Juvenile fiction
65291,lcsh,"Operas -- Stories, plots, etc. -- Juvenile literature"
65291,lcc,PZ
65292,lcsh,Western stories
65292,lcsh,Adventure stories
65292,lcsh,Swedish fiction -- Translations into Finnish
65292,lcc,PT
65293,lcsh,Birth control
65293,lcsh,Malthusianism
65293,lcc,HB
65294,lcsh,"Great Britain. Army. Regiment of Foot, 42nd -- History -- Anecdotes"
65294,lcc,PR
65295,lcsh,Scatology
65295,lcc,GT
65296,lcsh,"Lincoln, Abraham, 1809-1865"
65296,lcc,E456
65297,lcsh,Italian drama (Comedy)
65297,lcsh,Italian drama -- 20th century
65297,lcc,PQ
65298,lcsh,Science fiction
65298,lcsh,Short stories
65298,lcsh,Healers -- Fiction
65298,lcsh,Trials -- Fiction
65298,lcsh,Psychic ability -- Fiction
65298,lcc,PS
65299,lcsh,Finnish drama -- 20th century
65299,lcc,PH
65300,lcsh,Dutch drama
65300,lcc,PT
65301,lcsh,"Satire, French"
65301,lcsh,Rats -- Early works to 1800
65301,lcc,PQ
65302,lcsh,"Mozart, Wolfgang Amadeus, 1756-1791"
65302,lcc,ML
65303,lcsh,Cooking (Chocolate)
65303,lcsh,Baking
65303,lcsh,Chocolate desserts
65303,lcc,TX
65304,lcsh,Roads
65304,lcsh,Roads -- Great Britain
65304,lcc,TE
65305,lcsh,Christmas decorations
65305,lcsh,Gift wrapping
65305,lcsh,Transparent tape
65305,lcsh,Ribbon work
65305,lcc,TT
65306,lcsh,History -- Dictionaries
65306,lcc,D
65307,lcsh,Geology
65307,lcsh,Paleontology
65307,lcc,QE
65308,lcsh,Friendship -- Juvenile fiction
65308,lcsh,Minks -- Juvenile fiction
65308,lcsh,Forest animals -- Juvenile fiction
65308,lcsh,Robbers and outlaws -- Juvenile fiction
65308,lcc,PZ
65309,lcsh,England -- Fiction
65309,lcsh,Italy -- Fiction
65309,lcsh,Paranormal fiction
65309,lcsh,Gay men -- Fiction
65309,lcc,PR
65310,lcsh,Young women -- Fiction
65310,lcsh,United States -- Social life and customs -- 20th century -- Fiction
65310,lcc,PS
65311,lcsh,"Fenton, Lavinia, 1708-1760 -- Fiction"
65311,lcc,PR
65312,lcsh,Triangles (Interpersonal relations) -- Fiction
65312,lcsh,Mistresses -- Fiction
65312,lcsh,British -- Italy -- Fiction
65312,lcsh,Admirals -- Fiction
65312,lcsh,"Hamilton, Emma, Lady, 1765-1815 -- Fiction"
65312,lcsh,Ambassadors -- Fiction
65312,lcsh,"Nelson, Horatio Nelson, Viscount, 1758-1805 -- Fiction"
65312,lcsh,"Hamilton, William, Sir, 1730-1803 -- Fiction"
65312,lcsh,Ambassadors' spouses -- Fiction
65312,lcc,PR
65313,lcsh,"Heine, Heinrich, 1797-1856 -- Fiction"
65313,lcc,PS
65314,lcsh,Animals -- Juvenile fiction
65314,lcsh,Otters -- Juvenile fiction
65314,lcc,PZ
65315,lcsh,"Turner, J. M. W. (Joseph Mallord William), 1775-1851"
65315,lcsh,"Fawkes, Walter Ramsden Hawksworth, 1769-1825 -- Art collections"
65315,lcc,ND
65316,lcsh,Hats
