current_up_to,region_id,iso3_code,document_type,document_subtype,n_dois,with_ref,with_doi_ref,references,references_with_dois,references_with_doi_asserted_by_publisher,references_with_doi_asserted_by_crossref,citations_received,with_abstract,with_license,with_crossmark,with_crossmark_update,crossmark_updates,update_assertions,update_assertions_from_publisher,update_assertions_from_retraction_watch,with_textmining,with_status_info,acknowledges_funding,award_number_assertions,with_grant_id,grant_id_assertions,with_funder_id,funder_id_assertions,with_orcid,with_orcid_for_authors,with_orcid_for_chairs,with_orcid_for_editors,with_orcid_for_translators,orcid_assertions,orcid_for_authors_assertions,orcid_for_chairs_assertions,orcid_for_editors_assertions,orcid_for_translators_assertions,with_ror_id,with_ror_id_for_affiliations,with_ror_id_for_institutions,with_ror_id_for_funders,ror_id_assertions,ror_id_for_affiliations_assertions,ror_id_for_institutions_assertions,ror_id_for_funders_assertions,preprint_to_article_links,retractions
2023-01-31,ECS,BEL,database,NA,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,dataset,NA,476,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,dissertation,NA,16,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,8,8,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,journal,NA,375,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,journal-article,NA,193005,18187,17349,441799,240658,195505,45153,306523,12928,20083,0,0,0,0,0,0,19926,NA,75,72,NA,0,60,72,1511,1511,0,0,0,2848,2848,0,0,0,137,137,0,0,270,270,0,0,0,0
2023-01-31,ECS,BEL,journal-issue,NA,3531,0,0,0,0,0,0,19,0,171,0,0,0,0,0,0,171,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,journal-volume,NA,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,other,NA,1097,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,posted-content,other,40,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2023-01-31,ECS,BEL,posted-content,preprint,123,0,0,0,0,0,0,14,0,123,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,70,70,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,proceedings,NA,1217,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,proceedings-article,NA,9213,0,0,0,0,0,0,12656,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BEL,report,NA,486,13,10,607,108,96,12,61,53,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,56,55,0,1,0,110,109,0,1,0,25,17,25,0,59,34,25,0,0,0
2023-01-31,ECS,BEL,report-series,NA,336,38,28,2913,547,547,0,134,58,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,258,250,0,8,0,580,571,0,9,0,278,213,278,0,750,472,278,0,0,0
2023-01-31,ECS,BGR,book,NA,97,0,0,0,0,0,0,311,5,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,11,11,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,book-chapter,NA,132,7,7,120,117,110,7,54,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,component,NA,114464,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,database,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,dataset,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,journal,NA,122,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,journal-article,NA,58850,20574,19343,755208,386803,331016,55787,127180,25895,24294,689,18,18,18,18,0,21358,NA,2290,329,NA,0,2265,2315,11659,11654,1,1,3,23958,23953,1,1,3,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,journal-issue,NA,940,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,journal-volume,NA,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,other,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,posted-content,preprint,303,0,0,0,0,0,0,19,303,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,240,240,0,0,0,557,557,0,0,0,0,0,0,0,0,0,0,0,60,0
2023-01-31,ECS,BGR,proceedings,NA,220,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,proceedings-article,NA,23050,19,9,196,59,59,0,5887,799,150,0,0,0,0,0,0,150,NA,0,0,NA,0,0,0,121,121,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,proceedings-series,NA,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,report,NA,1584,1,0,4,0,0,0,520,9,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,15,15,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BGR,report-series,NA,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,book,NA,32,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,book-chapter,NA,60,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,12,12,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,component,NA,89,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,journal,NA,89,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,journal-article,NA,16706,508,435,13928,5054,4573,481,13031,11729,1739,0,0,0,0,0,0,11385,NA,53,71,NA,0,53,76,679,679,0,0,0,1707,1707,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,journal-issue,NA,447,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,journal-volume,NA,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,proceedings,NA,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,proceedings-article,NA,759,0,0,0,0,0,0,88,223,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,proceedings-series,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BIH,report,NA,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,book,NA,18,9,9,1211,33,0,33,3,15,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,book-chapter,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,journal,NA,58,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,journal-article,NA,13476,6251,4721,101106,44715,5673,39042,4022,8879,4099,296,0,0,0,0,0,4014,NA,0,0,NA,0,0,0,2126,2126,0,0,0,5019,5019,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,journal-issue,NA,570,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,journal-volume,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,other,NA,65,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,posted-content,preprint,14,3,3,41,4,0,4,0,7,0,0,0,0,0,0,0,12,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,proceedings,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,BLR,proceedings-article,NA,903,196,54,1984,106,0,106,24,546,21,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,book,NA,43707,231,211,17695,6152,5497,655,52063,2552,155,3,0,0,0,0,0,18440,NA,111,46,NA,0,107,107,126,100,0,35,0,197,146,0,51,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,book-chapter,NA,185301,70,61,2011,740,501,239,222469,73,56247,0,0,0,0,0,0,50896,NA,10,10,NA,0,10,10,480,480,0,0,0,564,564,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,book-series,NA,86,0,0,0,0,0,0,254,3,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,book-set,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,component,NA,364730,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,database,NA,32,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,dataset,NA,208153,1,1,21,19,19,0,11247,0,1,0,0,0,0,0,0,0,NA,1,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,dissertation,NA,193,0,0,0,0,0,0,4,112,20,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,76,76,0,0,0,76,76,0,0,0,26,26,26,0,52,26,26,0,0,0
2023-01-31,ECS,CHE,journal,NA,644,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,journal-article,NA,2577484,1871235,1809227,89212002,74929377,66653047,8276330,19508227,1646104,2073507,377093,6478,6537,6540,6540,0,315727,NA,614566,1032068,NA,0,495189,705353,798251,798128,0,125,1,1901538,1901408,0,129,1,0,0,0,0,0,0,0,0,0,240
2023-01-31,ECS,CHE,journal-issue,NA,4867,0,0,0,0,0,0,2623,0,362,0,0,0,0,0,0,362,NA,0,0,NA,0,0,0,12,0,0,12,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,journal-volume,NA,244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,other,NA,533,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,posted-content,preprint,34868,43,41,1133,693,570,123,17729,34552,33688,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,23328,23328,0,0,0,42036,42036,0,0,0,0,0,0,0,0,0,0,0,16659,0
2023-01-31,ECS,CHE,proceedings,NA,140,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,proceedings-article,NA,30185,10917,9319,139899,83912,53147,30765,21213,8528,14044,3,3,3,3,3,0,0,NA,195,298,NA,0,123,147,8864,8864,0,0,0,18533,18533,0,0,0,0,0,0,0,0,0,0,0,0,3
2023-01-31,ECS,CHE,proceedings-series,NA,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CHE,report,NA,651,40,34,853,294,280,14,1688,107,47,0,0,0,0,0,0,47,NA,30,117,NA,0,30,30,98,97,0,2,0,189,187,0,2,0,1,1,1,0,6,5,1,0,0,0
2023-01-31,ECS,CHE,report-series,NA,1577,0,0,0,0,0,0,1011,35,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,6,6,0,0,0,0
2023-01-31,ECS,CYP,book,NA,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,book-chapter,NA,52,0,0,0,0,0,0,1,14,0,10,0,0,0,0,0,0,NA,0,0,NA,0,0,0,13,12,0,1,0,24,23,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,component,NA,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,dissertation,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,journal,NA,35,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,journal-article,NA,14255,1634,1573,48130,28462,19612,8850,13432,9960,8228,334,0,0,0,0,0,4375,NA,7,7,NA,0,7,7,1576,1576,0,1,0,2132,2131,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,journal-issue,NA,1089,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,journal-volume,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,proceedings,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,proceedings-article,NA,13738,0,0,0,0,0,0,2348,26,0,11512,0,0,0,0,0,0,NA,0,0,NA,0,0,0,437,437,0,0,0,914,914,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CYP,proceedings-series,NA,120,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,book,NA,1180,571,525,107980,30113,25441,4672,957,152,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,81,76,0,7,0,190,182,0,8,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,book-chapter,NA,671,195,154,5435,1715,1415,300,83,231,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,78,78,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,dataset,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,dissertation,NA,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,7,7,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,journal,NA,175,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,journal-article,NA,144375,65256,59367,1776254,1119103,982132,136971,562909,31359,40642,3147,25,25,25,25,0,16179,NA,1164,1469,NA,0,1020,1380,4620,4619,0,1,0,8413,8412,0,1,0,15,15,0,0,15,15,0,0,0,0
2023-01-31,ECS,CZE,journal-issue,NA,1273,7,7,170,128,110,18,30,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,2,1,0,1,0,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,journal-volume,NA,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,other,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,posted-content,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,proceedings,NA,219,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,proceedings-article,NA,10011,492,408,8275,3729,3637,92,2025,699,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,304,304,0,0,0,551,551,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,proceedings-series,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,CZE,report,NA,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,book,NA,179369,350,219,39573,6926,1031,5895,1206589,17311,6631,0,0,0,0,0,0,70212,NA,72,47,NA,0,64,66,1416,766,0,659,1,1942,893,0,1048,1,22,22,0,0,44,44,0,0,0,0
2023-01-31,ECS,DEU,book-chapter,NA,2715735,64876,26701,3019246,314856,160436,154420,363000,3237,109866,28,0,0,0,0,0,2035071,NA,90,90,NA,0,90,90,11522,11496,0,26,0,12990,12956,0,34,0,19,19,0,0,26,26,0,0,0,0
2023-01-31,ECS,DEU,book-part,NA,727,0,0,0,0,0,0,386,130,130,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,89,77,0,15,0,189,172,0,17,0,126,126,0,0,279,279,0,0,0,0
2023-01-31,ECS,DEU,book-series,NA,316,1,0,10,0,0,0,91,1,1,0,0,0,0,0,0,1,NA,1,1,NA,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,book-set,NA,53,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,component,NA,18772,0,0,0,0,0,0,62,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,2,2,0,0,0,0
2023-01-31,ECS,DEU,database,NA,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,dataset,NA,47839,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,45300,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,dissertation,NA,10244,6,0,6,0,0,0,28,570,20,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,72,72,0,0,0,72,72,0,0,0,22,22,18,0,40,22,18,0,0,0
2023-01-31,ECS,DEU,journal,NA,1103,0,0,0,0,0,0,639,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,journal-article,NA,2224826,489314,431187,16378221,10964959,2676609,8288350,10700134,578852,360607,40419,151,158,158,158,0,819832,NA,38429,74719,NA,0,32469,57813,88822,88821,0,1,0,216607,216606,0,1,0,274,274,0,0,1486,1486,0,0,15,6
2023-01-31,ECS,DEU,journal-issue,NA,70697,0,0,0,0,0,0,698,0,209,0,0,0,0,0,0,785,NA,0,0,NA,0,0,0,14,11,0,3,0,18,11,0,7,0,3,3,0,0,5,5,0,0,0,0
2023-01-31,ECS,DEU,journal-volume,NA,258,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,other,NA,30530,3941,1206,209788,22570,17104,5466,2065,104,119,0,0,0,0,0,0,23779,NA,4,4,NA,0,4,4,97,97,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,peer-review,NA,75799,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,436,436,0,0,0,1662,1662,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,posted-content,other,191185,0,0,0,0,0,0,5969,51860,507,0,0,0,0,0,0,415,NA,0,0,NA,0,0,0,73409,73409,0,0,0,156401,156401,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,posted-content,preprint,50136,19600,19582,1024143,858961,0,858961,85271,50070,50125,0,0,0,0,0,0,497,NA,17682,35659,NA,0,17682,28733,32562,32562,0,0,0,102409,102409,0,0,0,0,0,0,0,0,0,0,0,40483,0
2023-01-31,ECS,DEU,posted-content,working_paper,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,proceedings,NA,83,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,8,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,proceedings-article,NA,52595,1139,917,5801,2472,934,1538,4348,6705,9467,0,0,0,0,0,0,177,NA,1,1,NA,0,0,0,145,145,0,0,0,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31,ECS,DEU,report,NA,1718,81,81,4607,1754,1693,61,2106,591,10,0,0,0,0,0,0,0,NA,4,4,NA,0,4,5,185,178,0,7,0,298,283,0,15,0,3,3,0,0,8,8,0,0,0,0
2023-01-31,ECS,DEU,report-series,NA,82,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,13,13,0,1,0,15,14,0,1,0,0,0,0,0,0,0,0,0,0,0
