map_date,state_abb,valid_start,valid_end,stat_fmt,drought_lvl,area_pct,area_total,pop_pct,pop_total
20200519,AK,2020-05-19,2020-05-25,2,D1,0,0,0,0
20200519,AK,2020-05-19,2020-05-25,2,D2,0,0,0,0
20200519,AK,2020-05-19,2020-05-25,2,D3,0,0,0,0
20200519,AK,2020-05-19,2020-05-25,2,D4,0,0,0,0
20200512,AK,2020-05-12,2020-05-18,2,None,100,582568.2899999999,100,709629.99
20200512,AK,2020-05-12,2020-05-18,2,D0,0,0,0,0
20200512,AK,2020-05-12,2020-05-18,2,D1,0,0,0,0
20200512,AK,2020-05-12,2020-05-18,2,D2,0,0,0,0
20200512,AK,2020-05-12,2020-05-18,2,D3,0,0,0,0
20200512,AK,2020-05-12,2020-05-18,2,D4,0,0,0,0
20200505,AK,2020-05-05,2020-05-11,2,None,100,582568.2899999999,100,709629.99
20200505,AK,2020-05-05,2020-05-11,2,D0,0,0,0,0
20200505,AK,2020-05-05,2020-05-11,2,D1,0,0,0,0
20200505,AK,2020-05-05,2020-05-11,2,D2,0,0,0,0
20200505,AK,2020-05-05,2020-05-11,2,D3,0,0,0,0
20200505,AK,2020-05-05,2020-05-11,2,D4,0,0,0,0
20200428,AK,2020-04-28,2020-05-04,2,None,100,582568.2899999999,100,709629.99
20200428,AK,2020-04-28,2020-05-04,2,D0,0,0,0,0
20200428,AK,2020-04-28,2020-05-04,2,D1,0,0,0,0
20200428,AK,2020-04-28,2020-05-04,2,D2,0,0,0,0
20200428,AK,2020-04-28,2020-05-04,2,D3,0,0,0,0
20200428,AK,2020-04-28,2020-05-04,2,D4,0,0,0,0
20200421,AK,2020-04-21,2020-04-27,2,None,100,582568.2899999999,100,709629.99
20200421,AK,2020-04-21,2020-04-27,2,D0,0,0,0,0
20200421,AK,2020-04-21,2020-04-27,2,D1,0,0,0,0
20200421,AK,2020-04-21,2020-04-27,2,D2,0,0,0,0
20200421,AK,2020-04-21,2020-04-27,2,D3,0,0,0,0
20200421,AK,2020-04-21,2020-04-27,2,D4,0,0,0,0
20200414,AK,2020-04-14,2020-04-20,2,None,100,582568.2899999999,100,709629.99
20200414,AK,2020-04-14,2020-04-20,2,D0,0,0,0,0
20200414,AK,2020-04-14,2020-04-20,2,D1,0,0,0,0
20200414,AK,2020-04-14,2020-04-20,2,D2,0,0,0,0
20200414,AK,2020-04-14,2020-04-20,2,D3,0,0,0,0
20200414,AK,2020-04-14,2020-04-20,2,D4,0,0,0,0
20200407,AK,2020-04-07,2020-04-13,2,None,100,582568.2899999999,100,709629.99
20200407,AK,2020-04-07,2020-04-13,2,D0,0,0,0,0
20200407,AK,2020-04-07,2020-04-13,2,D1,0,0,0,0
20200407,AK,2020-04-07,2020-04-13,2,D2,0,0,0,0
20200407,AK,2020-04-07,2020-04-13,2,D3,0,0,0,0
20200407,AK,2020-04-07,2020-04-13,2,D4,0,0,0,0
20200331,AK,2020-03-31,2020-04-06,2,None,100,582568.2899999999,100,709629.99
20200331,AK,2020-03-31,2020-04-06,2,D0,0,0,0,0
20200331,AK,2020-03-31,2020-04-06,2,D1,0,0,0,0
20200331,AK,2020-03-31,2020-04-06,2,D2,0,0,0,0
20200331,AK,2020-03-31,2020-04-06,2,D3,0,0,0,0
20200331,AK,2020-03-31,2020-04-06,2,D4,0,0,0,0
20200324,AK,2020-03-24,2020-03-30,2,None,100,582568.2899999999,100,709629.99
20200324,AK,2020-03-24,2020-03-30,2,D0,0,0,0,0
20200324,AK,2020-03-24,2020-03-30,2,D1,0,0,0,0
20200324,AK,2020-03-24,2020-03-30,2,D2,0,0,0,0
20200324,AK,2020-03-24,2020-03-30,2,D3,0,0,0,0
20200324,AK,2020-03-24,2020-03-30,2,D4,0,0,0,0
20200317,AK,2020-03-17,2020-03-23,2,None,100,582568.2899999999,100,709629.99
20200317,AK,2020-03-17,2020-03-23,2,D0,0,0,0,0
20200317,AK,2020-03-17,2020-03-23,2,D1,0,0,0,0
20200317,AK,2020-03-17,2020-03-23,2,D2,0,0,0,0
20200317,AK,2020-03-17,2020-03-23,2,D3,0,0,0,0
20200317,AK,2020-03-17,2020-03-23,2,D4,0,0,0,0
20200310,AK,2020-03-10,2020-03-16,2,None,100,582568.2899999999,100,709629.99
20200310,AK,2020-03-10,2020-03-16,2,D0,0,0,0,0
20200310,AK,2020-03-10,2020-03-16,2,D1,0,0,0,0
20200310,AK,2020-03-10,2020-03-16,2,D2,0,0,0,0
20200310,AK,2020-03-10,2020-03-16,2,D3,0,0,0,0
20200310,AK,2020-03-10,2020-03-16,2,D4,0,0,0,0
20200303,AK,2020-03-03,2020-03-09,2,None,93.82,546589.4600000001,90.02,638798.54
20200303,AK,2020-03-03,2020-03-09,2,D0,6.18,35978.83,9.98,70831.45
20200303,AK,2020-03-03,2020-03-09,2,D1,0,0,0,0
20200303,AK,2020-03-03,2020-03-09,2,D2,0,0,0,0
20200303,AK,2020-03-03,2020-03-09,2,D3,0,0,0,0
20200303,AK,2020-03-03,2020-03-09,2,D4,0,0,0,0
20200225,AK,2020-02-25,2020-03-02,2,None,93.82,546589.4600000001,90.02,638798.54
20200225,AK,2020-02-25,2020-03-02,2,D0,6.18,35978.83,9.98,70831.45
20200225,AK,2020-02-25,2020-03-02,2,D1,0,0,0,0
20200225,AK,2020-02-25,2020-03-02,2,D2,0,0,0,0
20200225,AK,2020-02-25,2020-03-02,2,D3,0,0,0,0
20200225,AK,2020-02-25,2020-03-02,2,D4,0,0,0,0
20200218,AK,2020-02-18,2020-02-24,2,None,92.08,536454.37,52.04,369268.04
20200218,AK,2020-02-18,2020-02-24,2,D0,7.92,46113.92,47.96,340361.96
20200218,AK,2020-02-18,2020-02-24,2,D1,0,0,0,0
20200218,AK,2020-02-18,2020-02-24,2,D2,0,0,0,0
20200218,AK,2020-02-18,2020-02-24,2,D3,0,0,0,0
20200218,AK,2020-02-18,2020-02-24,2,D4,0,0,0,0
20200211,AK,2020-02-11,2020-02-17,2,None,90.3,526072.97,42.27,299953.52
20200211,AK,2020-02-11,2020-02-17,2,D0,9.7,56495.32,57.73,409676.47000000003
20200211,AK,2020-02-11,2020-02-17,2,D1,0,0,0,0
20200211,AK,2020-02-11,2020-02-17,2,D2,0,0,0,0
20200211,AK,2020-02-11,2020-02-17,2,D3,0,0,0,0
20200211,AK,2020-02-11,2020-02-17,2,D4,0,0,0,0
20200204,AK,2020-02-04,2020-02-10,2,None,90.3,526072.97,42.27,299953.52
20200204,AK,2020-02-04,2020-02-10,2,D0,9.7,56495.32,57.73,409676.47000000003
20200204,AK,2020-02-04,2020-02-10,2,D1,0,0,0,0
20200204,AK,2020-02-04,2020-02-10,2,D2,0,0,0,0
20200204,AK,2020-02-04,2020-02-10,2,D3,0,0,0,0
20200204,AK,2020-02-04,2020-02-10,2,D4,0,0,0,0
20200128,AK,2020-01-28,2020-02-03,2,None,90.3,526072.97,42.27,299953.52
20200128,AK,2020-01-28,2020-02-03,2,D0,9.7,56495.32,57.73,409676.47000000003
20200128,AK,2020-01-28,2020-02-03,2,D1,0,0,0,0
20200128,AK,2020-01-28,2020-02-03,2,D2,0,0,0,0
20200128,AK,2020-01-28,2020-02-03,2,D3,0,0,0,0
20200128,AK,2020-01-28,2020-02-03,2,D4,0,0,0,0
20200121,AK,2020-01-21,2020-01-27,2,None,93.82,546589.4600000001,90.02,638798.54
20200121,AK,2020-01-21,2020-01-27,2,D0,6.18,35978.83,9.98,70831.45
20200121,AK,2020-01-21,2020-01-27,2,D1,0,0,0,0
20200121,AK,2020-01-21,2020-01-27,2,D2,0,0,0,0
20200121,AK,2020-01-21,2020-01-27,2,D3,0,0,0,0
20200121,AK,2020-01-21,2020-01-27,2,D4,0,0,0,0
20200114,AK,2020-01-14,2020-01-20,2,None,93.82,546589.4600000001,90.02,638798.54
20200114,AK,2020-01-14,2020-01-20,2,D0,5.35,31146.109999999997,5.46,38762.1
20200114,AK,2020-01-14,2020-01-20,2,D1,0.83,4832.72,4.52,32069.35
20200114,AK,2020-01-14,2020-01-20,2,D2,0,0,0,0
20200114,AK,2020-01-14,2020-01-20,2,D3,0,0,0,0
20200114,AK,2020-01-14,2020-01-20,2,D4,0,0,0,0
20200107,AK,2020-01-07,2020-01-13,2,None,93.82,546589.4600000001,90.02,638798.54
20200107,AK,2020-01-07,2020-01-13,2,D0,5.35,31146.109999999997,5.46,38762.1
20200107,AK,2020-01-07,2020-01-13,2,D1,0.83,4832.72,4.52,32069.35
20200107,AK,2020-01-07,2020-01-13,2,D2,0,0,0,0
20200107,AK,2020-01-07,2020-01-13,2,D3,0,0,0,0
20200107,AK,2020-01-07,2020-01-13,2,D4,0,0,0,0
20191231,AK,2019-12-31,2020-01-06,2,None,93.19,542875.08,71.05,504218.63999999996
20191231,AK,2019-12-31,2020-01-06,2,D0,5.98,34860.49,24.43,173342
20191231,AK,2019-12-31,2020-01-06,2,D1,0.83,4832.72,4.52,32069.35
20191231,AK,2019-12-31,2020-01-06,2,D2,0,0,0,0
20191231,AK,2019-12-31,2020-01-06,2,D3,0,0,0,0
20191231,AK,2019-12-31,2020-01-06,2,D4,0,0,0,0
20191224,AK,2019-12-24,2019-12-30,2,None,93.19,542875.09,71.05,504223.28
20191224,AK,2019-12-24,2019-12-30,2,D0,5.98,34860.46,24.43,173337.3
20191224,AK,2019-12-24,2019-12-30,2,D1,0.83,4832.73,4.52,32069.41
20191224,AK,2019-12-24,2019-12-30,2,D2,0,0,0,0
20191224,AK,2019-12-24,2019-12-30,2,D3,0,0,0,0
20191224,AK,2019-12-24,2019-12-30,2,D4,0,0,0,0
20191217,AK,2019-12-17,2019-12-23,2,None,93.19,542875.09,71.05,504223.28
20191217,AK,2019-12-17,2019-12-23,2,D0,5.98,34860.46,24.43,173337.3
20191217,AK,2019-12-17,2019-12-23,2,D1,0.83,4832.73,4.52,32069.41
20191217,AK,2019-12-17,2019-12-23,2,D2,0,0,0,0
20191217,AK,2019-12-17,2019-12-23,2,D3,0,0,0,0
20191217,AK,2019-12-17,2019-12-23,2,D4,0,0,0,0
20191210,AK,2019-12-10,2019-12-16,2,None,92.48,538761.38,49.57,351754.8
20191210,AK,2019-12-10,2019-12-16,2,D0,6.69,38974.18,45.91,325805.78
20191210,AK,2019-12-10,2019-12-16,2,D1,0.83,4832.73,4.52,32069.41
20191210,AK,2019-12-10,2019-12-16,2,D2,0,0,0,0
20191210,AK,2019-12-10,2019-12-16,2,D3,0,0,0,0
20191210,AK,2019-12-10,2019-12-16,2,D4,0,0,0,0
20191203,AK,2019-12-03,2019-12-09,2,None,92.48,538761.38,49.57,351754.8
20191203,AK,2019-12-03,2019-12-09,2,D0,6.69,38974.18,45.91,325805.78
20191203,AK,2019-12-03,2019-12-09,2,D1,0.83,4832.73,4.52,32069.41
20191203,AK,2019-12-03,2019-12-09,2,D2,0,0,0,0
20191203,AK,2019-12-03,2019-12-09,2,D3,0,0,0,0
20191203,AK,2019-12-03,2019-12-09,2,D4,0,0,0,0
20191126,AK,2019-11-26,2019-12-02,2,None,91.18,531160.52,44.52,315924.37
20191126,AK,2019-11-26,2019-12-02,2,D0,7.99,46575.04,50.96,361636.21
20191126,AK,2019-11-26,2019-12-02,2,D1,0.83,4832.73,4.52,32069.41
20191126,AK,2019-11-26,2019-12-02,2,D2,0,0,0,0
20191126,AK,2019-11-26,2019-12-02,2,D3,0,0,0,0
20191126,AK,2019-11-26,2019-12-02,2,D4,0,0,0,0
20191119,AK,2019-11-19,2019-11-25,2,None,91.18,531160.52,44.52,315924.37
20191119,AK,2019-11-19,2019-11-25,2,D0,7.99,46575.04,50.96,361636.21
20191119,AK,2019-11-19,2019-11-25,2,D1,0.83,4832.73,4.52,32069.41
20191119,AK,2019-11-19,2019-11-25,2,D2,0,0,0,0
20191119,AK,2019-11-19,2019-11-25,2,D3,0,0,0,0
20191119,AK,2019-11-19,2019-11-25,2,D4,0,0,0,0
20191112,AK,2019-11-12,2019-11-18,2,None,90.3,526038.2699999999,43.05,305516.07
20191112,AK,2019-11-12,2019-11-18,2,D0,5.74,33467.04,33.36,236764.78
20191112,AK,2019-11-12,2019-11-18,2,D1,3.96,23062.980000000003,23.58,167349.14
20191112,AK,2019-11-12,2019-11-18,2,D2,0,0,0,0
20191112,AK,2019-11-12,2019-11-18,2,D3,0,0,0,0
20191112,AK,2019-11-12,2019-11-18,2,D4,0,0,0,0
20191105,AK,2019-11-05,2019-11-11,2,None,90.3,526038.2699999999,43.05,305516.07
20191105,AK,2019-11-05,2019-11-11,2,D0,5.74,33467.04,33.36,236764.78
20191105,AK,2019-11-05,2019-11-11,2,D1,3.96,23062.980000000003,23.58,167349.14
20191105,AK,2019-11-05,2019-11-11,2,D2,0,0,0,0
20191105,AK,2019-11-05,2019-11-11,2,D3,0,0,0,0
20191105,AK,2019-11-05,2019-11-11,2,D4,0,0,0,0
20191029,AK,2019-10-29,2019-11-04,2,None,90.3,526038.2699999999,43.05,305516.07
20191029,AK,2019-10-29,2019-11-04,2,D0,5.74,33467.04,33.36,236764.78
20191029,AK,2019-10-29,2019-11-04,2,D1,1.96,11398.8,21.15,150068.8
20191029,AK,2019-10-29,2019-11-04,2,D2,2,11664.18,2.44,17280.34
20191029,AK,2019-10-29,2019-11-04,2,D3,0,0,0,0
20191029,AK,2019-10-29,2019-11-04,2,D4,0,0,0,0
20191022,AK,2019-10-22,2019-10-28,2,None,89.28,520130.57,40.19,285187.18
20191022,AK,2019-10-22,2019-10-28,2,D0,5.93,34529.01,34.86,247357.25
20191022,AK,2019-10-22,2019-10-28,2,D1,2.79,16244.53,22.52,159805.22
20191022,AK,2019-10-22,2019-10-28,2,D2,2,11664.18,2.44,17280.34
20191022,AK,2019-10-22,2019-10-28,2,D3,0,0,0,0
20191022,AK,2019-10-22,2019-10-28,2,D4,0,0,0,0
20191015,AK,2019-10-15,2019-10-21,2,None,89.28,520130.57,40.19,285187.18
20191015,AK,2019-10-15,2019-10-21,2,D0,5.93,34529.01,34.86,247357.25
20191015,AK,2019-10-15,2019-10-21,2,D1,2.79,16244.53,22.52,159805.22
20191015,AK,2019-10-15,2019-10-21,2,D2,2,11664.18,2.44,17280.34
20191015,AK,2019-10-15,2019-10-21,2,D3,0,0,0,0
20191015,AK,2019-10-15,2019-10-21,2,D4,0,0,0,0
20191008,AK,2019-10-08,2019-10-14,2,None,88.64,516395.67,39.62,281123.04
20191008,AK,2019-10-08,2019-10-14,2,D0,6.33,36899.37,34.74,246554.27000000002
20191008,AK,2019-10-08,2019-10-14,2,D1,3.02,17609.02,23.21,164672.17
20191008,AK,2019-10-08,2019-10-14,2,D2,1.13,6563.17,1.48,10527.04
20191008,AK,2019-10-08,2019-10-14,2,D3,0.88,5101.06,0.95,6753.48
20191008,AK,2019-10-08,2019-10-14,2,D4,0,0,0,0
20191001,AK,2019-10-01,2019-10-07,2,None,88.64,516395.5,39.62,281122.81
20191001,AK,2019-10-01,2019-10-07,2,D0,6.33,36899.53,34.74,246558.78
20191001,AK,2019-10-01,2019-10-07,2,D1,3.02,17609.08,23.2,164668.07
20191001,AK,2019-10-01,2019-10-07,2,D2,1.13,6563.14,1.48,10526.949999999999
20191001,AK,2019-10-01,2019-10-07,2,D3,0.88,5101.04,0.95,6753.39
20191001,AK,2019-10-01,2019-10-07,2,D4,0,0,0,0
20190924,AK,2019-09-24,2019-09-30,2,None,82.25,479133.51,31.36,222521.86
20190924,AK,2019-09-24,2019-09-30,2,D0,7.4,43108.41,8.36,59305.21
20190924,AK,2019-09-24,2019-09-30,2,D1,7.71,44913.57,41.58,295095.91000000003
20190924,AK,2019-09-24,2019-09-30,2,D2,1.77,10311.77,17.75,125953.63
20190924,AK,2019-09-24,2019-09-30,2,D3,0.88,5101.04,0.95,6753.39
20190924,AK,2019-09-24,2019-09-30,2,D4,0,0,0,0
20190917,AK,2019-09-17,2019-09-23,2,None,76.18,443822.69,27.59,195815.1
20190917,AK,2019-09-17,2019-09-23,2,D0,11.93,69515.66,9.08,64465.6
20190917,AK,2019-09-17,2019-09-23,2,D1,6.01,35037.61,12.84,91096.33
20190917,AK,2019-09-17,2019-09-23,2,D2,4.37,25445.19,32.96,233887.21000000002
20190917,AK,2019-09-17,2019-09-23,2,D3,1.5,8747.130000000001,17.53,124365.76
20190917,AK,2019-09-17,2019-09-23,2,D4,0,0,0,0
20190910,AK,2019-09-10,2019-09-16,2,None,70.96,413373.55,25.7,182375.61000000002
20190910,AK,2019-09-10,2019-09-16,2,D0,11.2,65249.27,7.59,53896.06
20190910,AK,2019-09-10,2019-09-16,2,D1,11.08,64526.42,14.31,101568.37000000001
20190910,AK,2019-09-10,2019-09-16,2,D2,5.26,30671.93,34.87,247424.19
20190910,AK,2019-09-10,2019-09-16,2,D3,1.5,8747.130000000001,17.53,124365.76
20190910,AK,2019-09-10,2019-09-16,2,D4,0,0,0,0
20190903,AK,2019-09-03,2019-09-09,2,None,69.1,402550.33,24.75,175599.52
20190903,AK,2019-09-03,2019-09-09,2,D0,13.06,76072.48999999999,8.55,60672.159999999996
20190903,AK,2019-09-03,2019-09-09,2,D1,11.08,64526.42,14.31,101568.37000000001
20190903,AK,2019-09-03,2019-09-09,2,D2,5.26,30671.93,34.87,247424.19
20190903,AK,2019-09-03,2019-09-09,2,D3,1.5,8747.130000000001,17.53,124365.76
20190903,AK,2019-09-03,2019-09-09,2,D4,0,0,0,0
20190827,AK,2019-08-27,2019-09-02,2,None,66.67,388412.31,24.67,175065.24000000002
20190827,AK,2019-08-27,2019-09-02,2,D0,15.48,90210.51,8.63,61206.43
20190827,AK,2019-08-27,2019-09-02,2,D1,11.08,64526.42,14.31,101568.37000000001
20190827,AK,2019-08-27,2019-09-02,2,D2,5.26,30671.93,34.87,247424.19
20190827,AK,2019-08-27,2019-09-02,2,D3,1.5,8747.130000000001,17.53,124365.76
20190827,AK,2019-08-27,2019-09-02,2,D4,0,0,0,0
20190820,AK,2019-08-20,2019-08-26,2,None,66.67,388412.31,24.67,175065.24000000002
20190820,AK,2019-08-20,2019-08-26,2,D0,22.13,128949.03,13.21,93744.95
20190820,AK,2019-08-20,2019-08-26,2,D1,6.61,38499.36,13.5,95809.28
20190820,AK,2019-08-20,2019-08-26,2,D2,3.27,19027.17,31.6,224253.66
20190820,AK,2019-08-20,2019-08-26,2,D3,1.32,7680.42,17.02,120756.87000000001
20190820,AK,2019-08-20,2019-08-26,2,D4,0,0,0,0
20190813,AK,2019-08-13,2019-08-19,2,None,69.38,404159.59,26.38,187189.56
20190813,AK,2019-08-13,2019-08-19,2,D0,21,122336.65000000001,13.47,95584.28
20190813,AK,2019-08-13,2019-08-19,2,D1,5.86,34127.61,13.8,97907.73
20190813,AK,2019-08-13,2019-08-19,2,D2,2.89,16843.4,45.4,322195.03
20190813,AK,2019-08-13,2019-08-19,2,D3,0.88,5101.04,0.95,6753.39
20190813,AK,2019-08-13,2019-08-19,2,D4,0,0,0,0
20190806,AK,2019-08-06,2019-08-12,2,None,50.86,296295.66,10.92,77462.17000000001
20190806,AK,2019-08-06,2019-08-12,2,D0,37.5,218453.66,33.29,236243.36
20190806,AK,2019-08-06,2019-08-12,2,D1,9.64,56154.78999999999,53.36,378644.12
20190806,AK,2019-08-06,2019-08-12,2,D2,1.13,6563.14,1.48,10526.949999999999
20190806,AK,2019-08-06,2019-08-12,2,D3,0.88,5101.04,0.95,6753.39
20190806,AK,2019-08-06,2019-08-12,2,D4,0,0,0,0
20190730,AK,2019-07-30,2019-08-05,2,None,30.37,176941.36,7.54,53525.8
20190730,AK,2019-07-30,2019-08-05,2,D0,45.16,263077.45,22.15,157198.79
20190730,AK,2019-07-30,2019-08-05,2,D1,18.68,108819.33,67.75,480791.19
20190730,AK,2019-07-30,2019-08-05,2,D2,4.91,28629.109999999997,1.6,11360.82
20190730,AK,2019-07-30,2019-08-05,2,D3,0.88,5101.04,0.95,6753.39
20190730,AK,2019-07-30,2019-08-05,2,D4,0,0,0,0
20190723,AK,2019-07-23,2019-07-29,2,None,30.37,176941.36,7.54,53525.8
20190723,AK,2019-07-23,2019-07-29,2,D0,45.16,263077.45,22.15,157198.79
20190723,AK,2019-07-23,2019-07-29,2,D1,18.68,108819.33,67.75,480791.19
20190723,AK,2019-07-23,2019-07-29,2,D2,4.91,28629.109999999997,1.6,11360.82
20190723,AK,2019-07-23,2019-07-29,2,D3,0.88,5101.04,0.95,6753.39
20190723,AK,2019-07-23,2019-07-29,2,D4,0,0,0,0
20190716,AK,2019-07-16,2019-07-22,2,None,30.69,178779.73,7.58,53816.55
20190716,AK,2019-07-16,2019-07-22,2,D0,45.21,263401.6,22.12,156995.01
20190716,AK,2019-07-16,2019-07-22,2,D1,22.1,128722.78,67.86,481538.1
20190716,AK,2019-07-16,2019-07-22,2,D2,1.13,6563.14,1.48,10526.949999999999
20190716,AK,2019-07-16,2019-07-22,2,D3,0.88,5101.04,0.95,6753.39
20190716,AK,2019-07-16,2019-07-22,2,D4,0,0,0,0
20190709,AK,2019-07-09,2019-07-15,2,None,37.65,219361.5,9.11,64632.43
20190709,AK,2019-07-09,2019-07-15,2,D0,57.1,332661.11,81.37,577403.23
20190709,AK,2019-07-09,2019-07-15,2,D1,3.6,20945,7.39,52457.24
20190709,AK,2019-07-09,2019-07-15,2,D2,0.77,4499.64,1.18,8383.710000000001
20190709,AK,2019-07-09,2019-07-15,2,D3,0.88,5101.04,0.95,6753.39
20190709,AK,2019-07-09,2019-07-15,2,D4,0,0,0,0
20190702,AK,2019-07-02,2019-07-08,2,None,87.65,510602.16,88.98,631416.7899999999
20190702,AK,2019-07-02,2019-07-08,2,D0,9.57,55780.259999999995,7.33,52037.43
20190702,AK,2019-07-02,2019-07-08,2,D1,1.13,6585.160000000001,1.56,11038.51
20190702,AK,2019-07-02,2019-07-08,2,D2,0.77,4499.660000000001,1.18,8383.79
20190702,AK,2019-07-02,2019-07-08,2,D3,0.88,5101.06,0.95,6753.48
20190702,AK,2019-07-02,2019-07-08,2,D4,0,0,0,0
20190625,AK,2019-06-25,2019-07-01,2,None,87.65,510601.8,88.98,631416.4400000001
20190625,AK,2019-06-25,2019-07-01,2,D0,9.57,55780.55,7.33,52037.71
20190625,AK,2019-06-25,2019-07-01,2,D1,1.13,6585.25,1.56,11038.75
20190625,AK,2019-06-25,2019-07-01,2,D2,0.77,4499.64,1.18,8383.710000000001
20190625,AK,2019-06-25,2019-07-01,2,D3,0.88,5101.04,0.95,6753.39
20190625,AK,2019-06-25,2019-07-01,2,D4,0,0,0,0
20190618,AK,2019-06-18,2019-06-24,2,None,87.65,510601.8,88.98,631416.4400000001
20190618,AK,2019-06-18,2019-06-24,2,D0,9.57,55780.55,7.33,52037.71
20190618,AK,2019-06-18,2019-06-24,2,D1,1.13,6585.25,1.56,11038.75
20190618,AK,2019-06-18,2019-06-24,2,D2,0.77,4499.64,1.18,8383.710000000001
20190618,AK,2019-06-18,2019-06-24,2,D3,0.88,5101.04,0.95,6753.39
20190618,AK,2019-06-18,2019-06-24,2,D4,0,0,0,0
20190611,AK,2019-06-11,2019-06-17,2,None,94.17,548626.31,90.04,638970.19
20190611,AK,2019-06-11,2019-06-17,2,D0,3.05,17756.04,6.27,44483.950000000004
20190611,AK,2019-06-11,2019-06-17,2,D1,1.13,6585.25,1.56,11038.75
20190611,AK,2019-06-11,2019-06-17,2,D2,0.77,4499.64,1.18,8383.710000000001
20190611,AK,2019-06-11,2019-06-17,2,D3,0.88,5101.04,0.95,6753.39
20190611,AK,2019-06-11,2019-06-17,2,D4,0,0,0,0
20190604,AK,2019-06-04,2019-06-10,2,None,94.17,548626.31,90.04,638970.19
20190604,AK,2019-06-04,2019-06-10,2,D0,3.05,17756.04,6.27,44483.950000000004
20190604,AK,2019-06-04,2019-06-10,2,D1,1.13,6585.25,1.56,11038.75
20190604,AK,2019-06-04,2019-06-10,2,D2,0.77,4499.64,1.18,8383.710000000001
20190604,AK,2019-06-04,2019-06-10,2,D3,0.88,5101.04,0.95,6753.39
20190604,AK,2019-06-04,2019-06-10,2,D4,0,0,0,0
20190528,AK,2019-05-28,2019-06-03,2,None,94.17,548626.3600000001,90.04,638970.2
20190528,AK,2019-05-28,2019-06-03,2,D0,3.05,17756.05,6.27,44484.02
20190528,AK,2019-05-28,2019-06-03,2,D1,1.13,6585.160000000001,1.56,11038.51
20190528,AK,2019-05-28,2019-06-03,2,D2,0.77,4499.660000000001,1.18,8383.79
20190528,AK,2019-05-28,2019-06-03,2,D3,0.88,5101.06,0.95,6753.48
20190528,AK,2019-05-28,2019-06-03,2,D4,0,0,0,0
20190521,AK,2019-05-21,2019-05-27,2,None,94.17,548626.31,90.04,638970.19
20190521,AK,2019-05-21,2019-05-27,2,D0,3.05,17756.04,6.27,44483.950000000004
20190521,AK,2019-05-21,2019-05-27,2,D1,1.13,6585.25,1.56,11038.75
20190521,AK,2019-05-21,2019-05-27,2,D2,0.77,4499.64,1.18,8383.710000000001
20190521,AK,2019-05-21,2019-05-27,2,D3,0.88,5101.04,0.95,6753.39
20190521,AK,2019-05-21,2019-05-27,2,D4,0,0,0,0
20190514,AK,2019-05-14,2019-05-20,2,None,94.17,548626.31,90.04,638970.19
20190514,AK,2019-05-14,2019-05-20,2,D0,3.62,21068.93,7.31,51860.5
20190514,AK,2019-05-14,2019-05-20,2,D1,1.28,7470.469999999999,1.64,11637.03
20190514,AK,2019-05-14,2019-05-20,2,D2,0.93,5402.58,1.01,7162.2699999999995
20190514,AK,2019-05-14,2019-05-20,2,D3,0,0,0,0
20190514,AK,2019-05-14,2019-05-20,2,D4,0,0,0,0
20190507,AK,2019-05-07,2019-05-13,2,None,94.17,548626.3600000001,90.04,638970.2
20190507,AK,2019-05-07,2019-05-13,2,D0,3.62,21068.88,7.31,51860.37
20190507,AK,2019-05-07,2019-05-13,2,D1,1.28,7470.45,1.64,11637.07
20190507,AK,2019-05-07,2019-05-13,2,D2,0.93,5402.6,1.01,7162.35
20190507,AK,2019-05-07,2019-05-13,2,D3,0,0,0,0
20190507,AK,2019-05-07,2019-05-13,2,D4,0,0,0,0
20190430,AK,2019-04-30,2019-05-06,2,None,94.17,548626.3600000001,90.04,638970.2
20190430,AK,2019-04-30,2019-05-06,2,D0,2.09,12157.67,2.55,18112.920000000002
20190430,AK,2019-04-30,2019-05-06,2,D1,2.05,11928.359999999999,5.68,40272.82
20190430,AK,2019-04-30,2019-05-06,2,D2,1.69,9855.91,1.73,12274.05
20190430,AK,2019-04-30,2019-05-06,2,D3,0,0,0,0
20190430,AK,2019-04-30,2019-05-06,2,D4,0,0,0,0
20190423,AK,2019-04-23,2019-04-29,2,None,94.17,548626.3600000001,90.04,638970.2
20190423,AK,2019-04-23,2019-04-29,2,D0,2.09,12157.67,2.55,18112.920000000002
20190423,AK,2019-04-23,2019-04-29,2,D1,1.81,10560.12,5.24,37210.82
20190423,AK,2019-04-23,2019-04-29,2,D2,1.93,11224.15,2.16,15336.06
20190423,AK,2019-04-23,2019-04-29,2,D3,0,0,0,0
20190423,AK,2019-04-23,2019-04-29,2,D4,0,0,0,0
20190416,AK,2019-04-16,2019-04-22,2,None,94.17,548626.3600000001,90.04,638970.2
20190416,AK,2019-04-16,2019-04-22,2,D0,2.09,12157.67,2.55,18112.920000000002
20190416,AK,2019-04-16,2019-04-22,2,D1,1.81,10560.12,5.24,37210.82
20190416,AK,2019-04-16,2019-04-22,2,D2,1.93,11224.15,2.16,15336.06
20190416,AK,2019-04-16,2019-04-22,2,D3,0,0,0,0
20190416,AK,2019-04-16,2019-04-22,2,D4,0,0,0,0
20190409,AK,2019-04-09,2019-04-15,2,None,94.17,548626.3600000001,90.04,638970.2
20190409,AK,2019-04-09,2019-04-15,2,D0,2.09,12157.67,2.55,18112.920000000002
